cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
-0.6207984949338767,0.6125906125223326,0.21890576194904238,-1.4780288683163172,0.07750253407945501,0.0,0.4935854137005918,0.20990248119229657,0.0,0.0,0.40528586772183767,0.0,0.0,0.0,0.0
