cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
-0.09865577689772181,0.5863290185389398,0.4267953728305025,-0.9744282958772571,0.5877366045465544,0.0,1.07683800326324,0.4255328843299701,-0.05527535743356548,0.0,0.5145909276361101,-0.05845368855724248,0.0,0.0,0.0,0.0,0.005
