cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
-0.6346305176678181,0.5793002972995348,0.21210956733740347,-1.5784337726115956,0.06709567395572395,0.0,0.5245994480257984,0.21493832363861318,0.0,0.0,0.41189648267898643,0.0,0.0,0.0,0.0
