cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
-0.21568595895033305,0.5208883611593526,0.17712406563985814,-0.8518299708850394,0.11218204863604783,0.0,1.025521675952295,0.2063701631045749,0.0,0.0,0.5542741579106356,0.0,0.0,0.0,0.0
