cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
-0.09752073799529624,0.5846648588612031,0.43226356202127086,-0.9596878629593563,0.589313499250205,0.0,1.0466483099577673,0.4248412209138716,-0.05341899613001589,0.0,0.5109875525340212,-0.05698794134201368,0.0,0.0,0.0,0.0,0.005
