cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
0.20000001838537046,4.000000014399926,0.2802802792043119,0.0,-0.10010010068456406,0.0,-1.0000000012851544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
