cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
1.2002001895605996,3.899899890542014,0.2002002008657933,0.0,-0.10010009968743043,0.0,-0.9999999989327343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.01
