cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3,x^4,ax^3,bx^3,a^2x^2,abx^2,b^2x^2,a^3x,a^2bx,ab^2x,b^3x,a^4,a^3b,a^2b^2,ab^3,b^4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13133221174511947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6588387790449802,-0.22823543590108256,-0.46905590950316434,0.0,-0.403087207138466,-0.7078445900031058,0.0,-0.11686957927722771,-0.14718501911003934,-0.14889990705791237,0.0,0.0,-0.047589987385366274,0.0,0.0
