cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4,initial_theta,delta_theta
0.0,0.5763244012427593,0.0,-7.7194041792358306,0.0,-1.652187896592115,0.0,0.0,3.678084197366228,-0.022014973597587743,0.0,0.0,0.0,1.5833908047232077,0.0,0.0,0.0,5.83735223809116,0.04371872214678904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5055210268987314,0.0,0.0,0.0,0.0,-1.7958430913911878,-0.021710310555917205,0.0,0.0,1.0,0.0001
