cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4,initial_theta,delta_theta
-5.406565967332257,1.7928858831358763,-11.457236414639304,7.810875797915405,0.0,5.500563945970821,0.0,-0.5808877586967952,3.9952578793195,-0.3150661025386443,0.0,0.0,0.0,5.630396477236836,0.0,0.0,11.623924508188699,-5.436356740721046,-0.6433874225345774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9207278665006846,0.0,0.0,0.0,6.15421780102627,-1.6207518745536247,-0.32840246576562804,0.0,0.0,-1.0,0.0001
