cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4,initial_theta,delta_theta
0.0,0.011940786707497934,0.03245170027070923,7.75340174206535,0.0,0.02070801801554456,-0.02243457612128445,0.04732267329954249,3.820983840086805,0.05922528013495858,0.0,0.0,0.0,0.01077026903174081,-0.04588391837549789,0.0,0.0,-5.617577760452603,0.1179191283401219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023455204624278577,0.0,0.0,-0.01497920392131589,-1.6851945250077274,0.05868254107250344,0.0,0.0,-1.0,0.0001
