cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4,initial_theta,delta_theta
0.0,-0.018369369158226533,0.0,-15.756909497654327,0.0,0.01989498893744338,0.0,0.0,7.708153495544803,0.0,0.0,0.0,0.0,0.021570825450693713,0.0,0.0,0.0,11.905521256863059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021096600988174202,0.0,0.0,0.0,0.0,-3.8565703197535424,0.0,0.0,0.0,1.0,5e-05
