cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4,initial_theta,delta_theta
0.0,-0.08975269627428682,0.0,-8.273172915209447,0.0,0.18046436849471556,0.0,0.0,4.200235178018886,0.0,0.0,0.0,0.0,-0.0887296796358469,0.0,0.0,0.0,6.407194723821995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3342990583855507,0.0,0.0,0.0,1.0,0.0001
