cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4
0.0,0.0019882264239326937,-0.006776702109790367,0.0,0.0,0.0,0.0,0.04733904445095934,0.9984690125157298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1009282749683324,0.006325829156343076,0.000545016733387346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06550331388365492,-0.031475728733505126,-0.0024243144237639526,0.0,0.0
