cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4,initial_theta,delta_theta
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07561710453761422,0.9191793930892967,0.0,0.0,0.0,0.0,0.06264977272779669,0.0,0.0,-0.0466974440140102,0.5247051531620367,0.010600004263944428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1179891394354396,0.0,0.0,0.0,0.4380748649484425,-0.8606945842413527,-0.018668203836169128,0.0,0.0,0.0,0.001
