cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4,initial_theta,delta_theta
0.5091290683367725,0.0,-0.9547146944253263,-6.57613761603794,0.0,0.017398100896290375,0.0,-0.05006300982198013,0.0,-0.024851335171461084,0.0,0.0,0.0,-0.027901791220730134,0.0,0.0,0.932086753631393,9.747363935042411,0.04838383222602864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012507543908237445,0.0,0.0,0.0,-0.43657529806812856,-3.171121424903882,-0.023543550824230115,0.0,0.0,1.0,0.0001
