cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,x^3,px^2,x^2sin,p^2x,pxsin,xsin^2,p^3,p^2sin,psin^2,sin^3,x^4,px^3,x^3sin,p^2x^2,px^2sin,x^2sin^2,p^3x,p^2xsin,pxsin^2,xsin^3,p^4,p^3sin,p^2sin^2,psin^3,sin^4,initial_theta,delta_theta
0.3074266567307277,-0.039509756821506974,-0.6185470961504519,-16.00491577549736,0.0,0.10323650237874421,0.0,0.31091339387771605,7.937403455791816,0.017540473370209073,0.0,0.0,0.0,-0.0815726537832631,0.0,0.0,0.0,12.158281298544754,-0.017364888104308702,0.020146713891862095,0.0,0.0,0.0,0.0,0.0,0.0,0.019844044972165877,0.0,0.0,0.0,0.0,-4.090858185688049,0.0,-0.01978626490860993,0.0,1.0,5e-05
