cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,initial_theta,delta_theta
-0.37282358838644664,0.7333056975003456,0.0,-1.1110196728947475,0.0,0.3082364003858385,0.0,0.36473318492320284,-0.2950444862100271,-0.09251116517197557,0.33408948991810317,-0.17962456029232238,-0.2283039016994111,0.0,0.0,0.0,-0.0929388067407007,0.0,0.0,0.0,0.0,-1.0,0.005
