cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
0.5245614333191627,-0.06948545756232213,0.0,-0.31619538486411397,0.0,0.0,0.42708580840084553,0.0,0.0,0.0,-0.38195966772166323,-0.06902321272486411,0.0,0.0,0.0,-0.2529659510978972,0.0,0.0,0.0,0.0,0.0
