cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
-35.26648255190931,-15.686751274619242,0.0,31.065473545296378,0.0,0.0,29.516876326672403,0.0,0.0,0.0,9.223422034938205,0.0,0.0,0.0,0.0,0.9939473891173668,0.0,0.0,0.0,0.0,0.0
