cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
-42.31854951037476,-27.45917555660907,0.0,34.67758540572149,0.0,0.0,41.286748584995316,0.0,0.0,0.0,14.794524267873618,0.0,0.0,0.0,0.0,1.7998215868691403,0.0,0.0,0.0,0.0,0.0
