cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,initial_theta,delta_theta
0.3854296923490368,-0.2733271466407614,0.0,-0.13405129776485877,0.0,0.0,0.6207775690859606,-0.03169614622013711,0.0,0.0,-0.16144242040681292,-0.16204141656496981,0.0,0.0,0.0,-0.15636852618111916,0.0,0.0,0.0,0.0,0.0,-1.0,0.005
