cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
-0.8350610708224543,1.0820658781215668,0.41352859254006824,-0.7127852327690825,0.2565467317555898,0.0,-0.06578983024378329,0.19413764621765486,0.0,0.0,0.7606619635280804,0.04124634944755364,0.0,0.0,0.0,0.17170877304975382,0.0,0.0,0.0,0.0,0.0
