cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.3237078074257555,0.0,0.0,0.0,0.0,0.02053100269350821,0.0,-15.0,0.05
