cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.3019398677428075,0.0,0.0,0.0,0.0,0.019941461877743195,0.0,-15.0,0.05
