cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.0975041373981687,0.0,0.0,0.0,0.0,0.02031848688648307,0.0,-5.0,0.05
