cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.09884927571358952,0.0,0.0,0.0,0.0,0.018825541186236812,0.0,-5.0,0.05
