cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.30089251556742236,0.0,0.0,0.0,0.0,0.02029148637690034,0.0,-15.0,0.05
