cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.3081310975736007,0.0,0.0,0.0,0.0,0.01975792815025168,0.0,-15.0,0.05
