cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
-0.6354079179463468,0.5639390044722001,0.20656423974380841,-1.4578876748010674,0.06419045757541114,0.0,0.5698543032421847,0.2051269326074162,0.0,0.0,0.4312615287042681,0.0,0.0,0.0,0.0
