cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
-0.3611208970167195,0.517955681931638,0.18301159787993157,-0.9746660786802809,0.09324685454977091,0.0,0.8992490526244327,0.198190954502854,0.0,0.0,0.526894645566269,0.0,0.0,0.0,0.0
