cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
2.100100093394297,3.8998998953788764,0.10010010080482012,0.0,-0.10010009978819628,0.0,-0.9999999998511442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.01
