cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
-0.6174507789145723,0.5993157636036529,0.21383042482813472,-1.358395315376945,0.07504591990112756,0.0,0.5320740608428751,0.19974021224613897,0.0,0.0,0.42327810883891626,0.0,0.0,0.0,0.0
