cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
2.000000020564042,6.500000003604165,0.10010009843975352,0.0,-0.3503503503774155,0.0,-0.9999999991084887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
