cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
3.002001936789711,2.9974974321234424,0.20020021163567275,0.0,-0.2502502456596604,0.0,-0.9999999937724274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.01
