cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
2.0000000593928267,6.000000025711933,0.10010009571394624,0.0,-0.30030030129829266,0.0,-0.9999999998864555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
