cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
3.0020021257777545,2.995996107289288,0.20020017719086627,0.0,-0.40040040828743306,0.0,-1.000000007951668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.01
