cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
1.7999999168873426,6.499999949650235,0.12012012548784036,0.0,-0.35035034820419964,0.0,-0.9999999972965178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
