cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
2.001001016832946,3.749249262531419,0.200200198777007,0.0,-0.15015015084885863,0.0,-1.0000000013203596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.01
