cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,initial_theta,delta_theta
3.0026025891780175,2.9969969849721427,0.26026026355842363,0.0,-0.3003002996067767,0.0,-1.0000000000537248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.01
