cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4
0.18545112021248847,5.033559677187301,0.2841916969114666,0.03919816523703891,-0.19843309569356216,0.0,-0.9904886420610304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
