t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
0.0,0.0,30.196065857428817,-27.73561248387129,-37.46563050104543,-22.01587989884349,-40.836049532502486,33.74346904432681,22.81065628236319,15.27975295056836,-29.468011848934246,19.618116776841454,-10.587285140598679,34.63926382784093,-24.185759916792456,1.8364938566961169,32.908092955262504,-23.96337351351639,25.863377550816114,-11.960784008981463,21.010087774748293,2.4588480866881444,-10.380794894072531
0.04,0.001001001001001001,30.19847771577969,-27.737839770932354,-37.46863303110154,-22.01765319842422,-40.839327910177396,33.74616247900989,22.812472091136534,15.280970739464232,-29.47037000915096,19.619683478107312,-10.588136105570934,34.64202333662731,-24.18770242452604,1.8366305489921457,32.91071530651658,-23.965293608375003,25.86543946451101,-11.961748825704946,21.011768517178176,2.459036764635275,-10.381632333572497
0.08,0.002002002002002002,30.200744466543572,-27.740136263417604,-37.47149117998252,-22.019462023206888,-40.842745124702844,33.74890499774611,22.814283671573403,15.282124038506305,-29.472669385247695,19.62134126698443,-10.5889577875258,34.64472912064048,-24.189543225832864,1.8368407309876176,32.91332807214791,-23.967175599783104,25.86754603616127,-11.962690926997944,21.013439492717847,2.4592144737155976,-10.38258162660502
0.12,0.003003003003003003,30.202866844234823,-27.74250234637609,-37.47420461369785,-22.021306201310896,-40.846301167031754,33.75169655551555,22.81609103553248,15.283212770883132,-29.47491004999063,19.623090871530618,-10.589750193490614,34.647380819495666,-24.19128188157428,1.8371241154493279,32.915930377352296,-23.969019104723635,25.869696850136826,-11.963610149776317,21.015100196561935,2.4593810116306596,-10.383642515929
0.16,0.004004004004004004,30.20484549974189,-27.744938432787986,-37.47677298550484,-22.02318558645439,-40.849996025647094,33.75453712190252,22.81789418698898,15.284236870913576,-29.47709206506483,19.62493307881072,-10.590513343372221,34.6499780619069,-24.192917983348146,1.837480428575611,32.91852137271361,-23.970823748599912,25.871891508717773,-11.964506315434752,21.016750113265587,2.459536197450925,-10.384814730351682
0.2,0.005005005005005005,30.206681000595378,-27.74744496358695,-37.47919593532456,-22.02510005775304,-40.85382968543314,33.75742668087438,22.8196931221257,15.28519628398889,-29.479215480938873,19.626868734747102,-10.591247270100803,34.65252046528277,-24.194451153438248,1.837909409384517,32.92110023415746,-23.97258916535409,25.874129631886202,-11.965379229944137,21.018388716625356,2.459679871492204,-10.386097984863865
0.24,0.006006006006006006,30.208373831202042,-27.750022407675843,-37.48147308920162,-22.027049519515806,-40.8578021264822,33.760365230563686,22.821487829408134,15.286090966516133,-29.481280336725305,19.628898743960864,-10.591952019786213,34.655007635320665,-24.195881044753857,1.838410809090497,32.9236661628863,-23.974314997590067,25.876410857105057,-11.966228683957377,21.020015469583047,2.4598118951966605,-10.38749198072255
0.28,0.007007007007007007,30.20992439304323,-27.752671261934772,-37.48360405880855,-22.02903390103696,-40.86191332283622,33.763352783053556,22.823278289643895,15.286920885862909,-29.48328666003657,19.631024069600777,-10.592627651886398,34.657439165599804,-24.197207340760468,1.838984390470122,32.92621838529745,-23.976000896700928,25.878734839084764,-11.967054452924184,21.021629824153557,2.45993215101876,-10.388996405481528
0.32,0.008008008008008008,30.21133300483657,-27.755392051220337,-37.485588440995926,-22.031053156383635,-40.86616324116274,33.7663893641661,22.825064476026586,15.287686020303417,-29.485234466836086,19.63324573315661,-10.593274239387522,34.65981463717355,-24.198429755402692,1.839629927217343,32.92875615288519,-23.977646523001,25.8811012495383,-11.967856297215402,21.023231221377756,2.4600405423165,-10.390610932970336
0.36,0.009009009009009009,30.21259990265986,-27.758185328354852,-37.48742581738902,-22.033107264178003,-40.870551839364595,33.769475013253725,22.82684635416434,15.288386358965775,-29.487123761284234,19.635564814253364,-10.593891868995277,34.66213361816146,-24.199548033020314,1.8403472032888009,32.93127874212825,-23.97925154586261,25.883509776925443,-11.968633962257467,21.024819091301406,2.460136993248228,-10.392335223222048
0.4,0.01001001001001001,30.21372524003643,-27.76105167410421,-37.48911575403217,-22.0351962273732,-40.87507906512291,33.77260978299309,22.82862388209312,15.289021901780599,-29.488954535579023,19.637982450422605,-10.594480641336869,34.66439566334167,-24.200561948258443,1.8411360122396936,32.93378545436409,-23.98081564385758,25.88596012618683,-11.969387178677623,21.026392852981182,2.4602214486753287,-10.394168922350367
