t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38
0.4,0.01001001001001001,-18.904185172754968,-12.811426117104507,-3.297051121772611,-26.789760813271016,-20.236459671349213,38.52905481094017,23.508899036175762,-15.514540458604634,33.55764562559352,-6.4289780624284685,-5.193840229396106,-33.71021946112681,-30.309898177769277,28.23828996771897,16.13885638157355,-22.985303981043206,25.298344674597264,-23.80665833077022,36.375116818912815,-13.056855612091779,14.08267127712092,28.54983429478147,-32.39296611028842,-21.46461716339238,4.724828243123189,-0.1577403888968436,-2.2322052223728837,30.11095372337109,-25.914448791898256,14.479310349670483,-9.008720259146191,23.633303306465734,-34.538788302505324,-25.764684761706096,43.04578357913471,11.221508541027262,-5.184986993062406,-12.768400489868126,34.067800634006545
0.44,0.011011011011011011,-18.905808088575565,-12.813278952900111,-3.2965914102838365,-26.792716760925096,-20.238895576288588,38.53109064519257,23.510643847980926,-15.513906711567067,33.55928746225312,-6.429930241743219,-5.195167512302817,-33.712859237450935,-30.31221918186946,28.2420325600922,16.14103013215171,-22.987166892875788,25.300290632092217,-23.80867865653388,36.37737016068347,-13.058818272541727,14.083263256743997,28.552488848942126,-32.39597518558834,-21.46615127883414,4.727096231482757,-0.15839750937178168,-2.2314272996869877,30.112680508132538,-25.917613446190096,14.480286482819524,-9.00745415947331,23.634855395230936,-34.540436361938475,-25.767279783998635,43.048473292813334,11.222416938614042,-5.1855432435229245,-12.7691159970162,34.07159093784722
0.48,0.012012012012012012,-18.907443919823848,-12.815215222865167,-3.2960558920152883,-26.795751235579722,-20.241411501856202,38.53302009559961,23.51237192238765,-15.513083032598031,33.56082505179674,-6.430928064233317,-5.196585801169097,-33.71548849778234,-30.31453136747852,28.245928727568167,16.14329072179514,-22.989032784136153,25.302227087639842,-23.81071120037678,36.37955638668125,-13.060874271476832,14.08379977188039,28.555184994967046,-32.39902153701494,-21.467665567425612,4.7295592668695985,-0.1591162304719467,-2.230554790627214,30.114342689004122,-25.920887352577555,14.481247321251539,-9.005988739878525,23.636375603426572,-34.54197342562478,-25.769932584079946,43.05108504625403,11.223325930229155,-5.186113801264947,-12.769800441294295,34.07549221589392
0.52,0.013013013013013013,-18.909093161949297,-12.817235444909075,-3.295443806440294,-26.798863551037012,-20.24400721170091,38.53484247721817,23.5140825668524,-15.512068532600335,33.56225818027354,-6.431972176934045,-5.198095459151966,-33.7181063315411,-30.316835180116353,28.249979438469364,16.145637811869854,-22.990901805276785,25.30415322197092,-23.81275627965948,36.381675230871394,-13.063024110737214,14.084280138152694,28.557923499603312,-32.40210455178406,-21.469159768457363,4.732218669606867,-0.1598961865220922,-2.229588115868328,30.11594063998349,-25.924270647275755,14.482193228363949,-9.004323892768426,23.637864055730308,-34.543399505543114,-25.77264429489471,43.05361829166409,11.224235338556115,-5.186698759190909,-12.770453891838379,34.07950544860425
0.56,0.014014014014014014,-18.91075633111722,-12.819340218908389,-3.2947543173971314,-26.80205296480687,-20.246682451808685,38.53655702227187,23.515775073039705,-15.510862212932194,33.5635866428122,-6.433063272567862,-5.199696903160893,-33.72071179832652,-30.319131113077727,28.254185715542,16.148071063786787,-22.99277409099869,25.30606814362029,-23.814814242355034,36.38372644649391,-13.065268323028125,14.084703628967095,28.560705156122445,-32.405223642995786,-21.470633590648593,4.735075826937932,-0.1607369959839663,-2.228527735213507,30.117474723014332,-25.92776346569582,14.483124575417275,-9.002459469752546,23.63932086582851,-34.54471459564888,-25.7754160885549,43.05607249364656,11.225144985414035,-5.1872982081499694,-12.771076440591985,34.083631682400046
0.6,0.015015015015015015,-18.912433964278232,-12.821530226742357,-3.2939865123814602,-26.805318676695038,-20.249436949233086,38.53816287916906,23.517448717240867,-15.509462965919413,33.56481024355499,-6.43420208968898,-5.201390604128136,-33.72330392801339,-30.321419708071215,28.25854863526603,16.150590138597376,-22.994649760207764,25.307970888211273,-23.816885467054934,36.385709806414624,-13.067607471704074,14.08506947472697,28.563530784416045,-32.40837824946482,-21.472086711925982,4.738132192399401,-0.16163826164130882,-2.2273741483307763,30.118945287779148,-25.931365940750442,14.484041742083342,-9.000395283271825,23.640746136507502,-34.54591867156813,-25.77824917573594,43.05844712941601,11.226054691791598,-5.18791223693229,-12.771668202388476,34.08787203014754
0.64,0.016016016016016016,-18.914126619239312,-12.82380623231158,-3.293139401772801,-26.80865982734923,-20.252270410757173,38.53965911141643,23.519102760844667,-15.50786957547703,33.565928795579424,-6.435389412853151,-5.203177087301456,-33.72588172083647,-30.32370155590835,28.263069327110824,16.153194696581927,-22.99652891595845,25.309860417696346,-23.818970362972916,36.38762510359964,-13.070042150538814,14.085376861984374,28.566401231106045,-32.411567835502616,-21.47351877915807,4.741389285049866,-0.1625995707863627,-2.226127895504116,30.120352671561058,-25.935078201059053,14.484945117009897,-8.998131108399173,23.64213995977971,-34.5470116903329,-25.781144805035254,43.060741689107445,11.226964277888934,-5.188540932270386,-12.772229315040374,34.09222767164215
0.68,0.017017017017017015,-18.915834874735186,-12.82616908153352,-3.292211917995689,-26.812075496767143,-20.25518252148658,38.54104469642855,23.520736450862838,-15.506080717848064,33.566942120807916,-6.4366260728109825,-5.205056932557241,-33.7284441474638,-30.325977297243604,28.267748972732,16.15588439683037,-22.998411645384607,25.311735619555883,-23.821069369945114,36.38947215171411,-13.072572983480098,14.08562493252863,28.569317369668447,-32.414791890649596,-21.474929407845277,4.744848688543499,-0.16362049540696308,-2.2247895583965143,30.121697199175205,-25.93890036905023,14.48583509840253,-8.995666684815466,23.643502417045703,-34.54799359015747,-25.784104262288654,43.06295567618016,11.227873563167703,-5.189184378847961,-12.772759939435552,34.09669985409546
0.72,0.018018018018018018,-18.91755933049875,-12.828619702307996,-3.2912029146161697,-26.815564702770455,-20.258172943373545,38.54231852423374,23.522349020513342,-15.504094962467946,33.56785004990559,-6.437912946722926,-5.2070307747318925,-33.73099014905952,-30.328247623365666,28.27258880510468,16.158658896814956,-23.000298019617535,25.31359530595707,-23.823182958424926,36.39125078584613,-13.075200624388044,14.085812782411265,28.572280100569415,-32.41804992935563,-21.476318181765677,4.748512050036763,-0.16470059237328155,-2.223359760822024,30.12297918297056,-25.94283255895905,14.486712094624792,-8.99300171896455,23.644833579293387,-34.54886429025564,-25.787128869839886,43.065088607918426,11.228782366409707,-5.1898426593166525,-12.773260259640072,34.101289892621715
0.76,0.01901901901901902,-18.919300607329074,-12.831159104444994,-3.29011116537433,-26.81912639944932,-20.261241313671615,38.54347939607708,23.52393968986482,-15.501910772964276,33.56865242216657,-6.43925095839393,-5.209099303969178,-33.733518637336985,-30.3305132770405,28.27759010758818,16.161517851954454,-23.0021880936911,25.315438212875353,-23.82531162947077,36.39296086335647,-13.077925756755878,14.085939460906486,28.575290351412523,-32.4213414906068,-21.47768465257672,4.7523810789156204,-0.1658394036233233,-2.2218391695236854,30.12419892290321,-25.94687487471682,14.487576524817396,-8.990135886391101,23.646133507335676,-34.549623690699,-25.79021998575825,43.06714001603095,11.22969050578437,-5.190515854321141,-12.773730483007457,34.105999170720786
0.8,0.02002002002002002,-18.921059347155442,-12.833788379546496,-3.288935363153585,-26.822759475582064,-20.26438724332094,38.54452602292161,23.525507666545742,-15.49952650830247,33.569349085389,-6.440641078525585,-5.211263266081048,-33.73602849460285,-30.33277505340654,28.28275421291693,16.164460915169315,-23.00408190643397,25.317262999181104,-23.827455914724755,36.394602264854655,-13.080749093411761,14.086003969406331,28.57834907709594,-32.4246661374963,-21.479028339373098,4.756457545329648,-0.1670364563463052,-2.2202284949539415,30.12535670668253,-25.951027407730688,14.488428819537365,-8.987068834265436,23.64740225208825,-34.55027167231611,-25.793379002998993,43.06910944735128,11.230597798925453,-5.191204042533103,-12.774170840294236,34.11082914075426
0.84,0.02102102102102102,-18.92283621309577,-12.83650870083315,-3.2876741188875105,-26.82646275303528,-20.26761031526392,38.54545702384911,23.5270521465221,-15.496940424088898,33.56993989573877,-6.442084324983364,-5.213523462919235,-33.738518573793044,-30.33503380092233,28.28808250211209,16.16748773642728,-23.00597948034897,25.31906824569441,-23.829616376380063,36.396174895301854,-13.083671376200336,14.08600526024972,28.581457259978354,-32.428023456737165,-21.480348728201072,4.760743278518534,-0.16829126316308265,-2.218528492053962,30.126452809991868,-25.95529023455054,14.489269421418006,-8.983800184099485,23.64863985488908,-34.550808096633055,-25.79660734850091,43.070996464641404,11.231504063017372,-5.191907300694468,-12.77458158578155,34.11578132441089
0.88,0.022022022022022022,-18.924631889507598,-12.839321322905844,-3.286325960405049,-26.830234985149833,-20.270910082691223,38.54627092436232,23.52857231494777,-15.49415067404419,33.5704247176024,-6.4435817630763665,-5.215880752754733,-33.740987698501485,-30.337290422366763,28.2935764033081,16.170597962278855,-23.00788082147956,25.320852454211337,-23.8317936071347,36.397678685240834,-13.086693375642561,14.085942235484534,28.584615910052296,-32.43141305811426,-21.481645271529597,4.76524016491541,-0.16960332230284372,-2.2167399610280647,30.127487496785715,-25.959663414420564,14.490098785850552,-8.980329534658352,23.649846347861647,-34.551232805855506,-25.799906482215217,43.072800647500706,11.232409114891523,-5.192625703670507,-12.774962997402696,34.12085731315719
0.92,0.023023023023023025,-18.92644708202971,-12.842227581431317,-3.2848893312149974,-26.83407485511866,-20.274286067218174,38.5469661545906,23.530067347091883,-15.49115531166036,33.570803423428934,-6.445134505846749,-5.218336050662018,-33.74343466300243,-30.33954587589204,28.299237390488155,16.173791235382044,-23.009785919263553,25.322614046505212,-23.833988230129002,36.399113592152936,-13.089815890572325,14.08581374556193,28.58782606512358,-32.43483457387296,-21.48291738767866,4.769950146010442,-0.1709721177753524,-2.214863748109184,30.12846101966561,-25.964146986712993,14.490917381688325,-8.976656465071978,23.65102175432388,-34.55154562289267,-25.80327789605959,43.07452159338281,11.23331277113304,-5.193359324513247,-12.77531537687643,34.12605876866869
0.96,0.024024024024024024,-18.92828251761231,-12.845228892740055,-3.2833625892307667,-26.83798097436268,-20.277737756991645,38.54754104740191,23.531536409347833,-15.487952292056478,33.5710758935611,-6.4467437143657556,-5.2208903289046535,-33.74585823226753,-30.341801176129216,28.305066982122224,16.17706719401573,-23.01169474637412,25.324351363306956,-23.83620089886412,36.40047960194195,-13.093039747748232,14.08561858796211,28.591088790995478,-32.43828765804167,-21.484164460205385,4.7748752159570635,-0.17239711953810005,-2.21290074631111,30.129373620337255,-25.968740968241455,14.491725691974247,-8.972780538151419,23.65216608924509,-34.551746351423695,-25.806723112790884,43.076158918722584,11.234214848198404,-5.194108234535754,-12.775639049845944,34.13138742323672
1.0,0.025025025025025023,-18.930138944533507,-12.848326753323741,-3.2817440054364964,-26.841951880911495,-20.281264604727767,38.54799383642406,23.532978660328823,-15.484539474048692,33.57124201605576,-6.448410598033011,-5.22354461731863,-33.74825714197857,-30.344057395346216,28.311066739701072,16.180425471581025,-23.013607258548205,25.3260626632688,-23.83843229709842,36.40177673054439,-13.096365801438912,14.085355505750798,28.59440518165623,-32.441771985685214,-21.485385837248483,4.780017418902118,-0.173877783657817,-2.2108518961629713,30.130225530151638,-25.97344535045161,14.492524214692521,-8.968701303914369,23.653279359753245,-34.551834776007034,-25.810243684789793,43.07771226017576,11.235115162544366,-5.194872503397817,-12.775934366023384,34.13684508014522
1.04,0.026026026026026026,-18.932017132399725,-12.851522739218462,-3.280031762495715,-26.845986037796084,-20.284866025680852,38.548322653979135,23.534393252055104,-15.480914622451444,33.571301686493705,-6.4501364148754305,-5.226300003689557,-33.75063009853713,-30.346315664657862,28.317238266159354,16.183865696089917,-23.015523394402575,25.327746121916157,-23.84068313871858,36.4030050256653,-13.099794932980062,14.085023186065747,28.59777635946839,-32.44528725208595,-21.48658083083181,4.785378846020094,-0.1754135524659051,-2.208718186421202,30.131016970733306,-25.978260096486828,14.49331346354527,-8.964418303324393,23.654361565695215,-34.55181066223343,-25.813841192750456,43.07918127597357,11.23601353076865,-5.195652199203603,-12.776201699339834,34.14243361401166
1.08,0.02702702702702703,-18.93391787212746,-12.854818505258855,-3.2782239533038777,-26.85008183146098,-20.288541395544172,38.548525528935286,23.53577933123828,-15.477075410627794,33.57125480777882,-6.4519224718418045,-5.229157634119492,-33.75297577907227,-30.3485771752874,28.3235832041806,16.187387489640535,-23.01744307523758,25.329399830592802,-23.842954167581798,36.4041645686386,-13.103328050301386,14.08462025853267,28.601203475358542,-32.448833171849486,-21.487748716127836,4.790961632230508,-0.1770038547074806,-2.206500654753976,30.13174815469902,-25.983185138126878,14.49409396875492,-8.959931072248306,23.65541270025261,-34.55167375692329,-25.8175172442677,43.08056564739469,11.23690976976292,-5.19644738861184,-12.776441448100734,34.14815497108527
1.12,0.028028028028028028,-18.935841975903635,-12.85821578418722,-3.2763185794862384,-26.854237570203974,-20.292290048283412,38.54860038448109,23.53713604066838,-15.473019423307813,33.57110128992669,-6.45377012508875,-5.2321187133789255,-33.75529283144759,-30.350843179878748,28.330103234376637,16.19099046787828,-23.01936620482898,25.331021795405025,-23.84524615732544,36.40525547641027,-13.106966087421453,14.084145293610055,28.604687709005745,-32.45240947793151,-21.488888730682067,4.796767952576363,-0.17864810568386533,-2.20420038839285,30.13241928647049,-25.988220372597873,14.49486627789308,-8.955239145635897,23.656432750616162,-34.55142378836928,-25.821273472314356,43.08186508035681,11.237803696878522,-5.197258136959104,-12.776654035146656,34.15401116949572
1.16,0.029029029029029027,-18.93779027712165,-12.86171638560042,-3.2743135498426974,-26.85845148265184,-20.296111273903886,38.54854503582819,23.53846252070953,-15.468744159695051,33.57084104984255,-6.455680780253389,-5.235184505239101,-33.75757987426901,-30.353114993858462,28.33680007333365,16.194674239442108,-23.02129266920802,25.332609936170797,-23.847559911139957,36.40627790364248,-13.110710003908453,14.083596800862498,28.608230269027132,-32.456015920582324,-21.490000073599493,4.802800018240448,-0.18034570738853434,-2.2018185247461064,30.133030563184956,-25.993365659251985,14.495630956736662,-8.950342061926015,23.65742169872158,-34.551060466624975,-25.825111533600793,43.083079307129815,11.238695130105496,-5.1980845083968115,-12.7768399080195,34.16000429944427
1.2,0.03003003003003003,-18.939763630289967,-12.865322194716228,-3.272206678741446,-26.86272171628093,-20.30000431615286,38.54835718784895,23.539757910910403,-15.464247036882131,33.57047401108866,-6.457655892707706,-5.238356332779525,-33.75983549689474,-30.355393996846153,28.34367547151685,16.198438405395265,-23.023222336430127,25.334162085380576,-23.84989626150087,36.40723204493615,-13.114560784304627,14.082973227162228,28.611832393158895,-32.45965226620553,-21.49108190469441,4.8090600721751535,-0.18209604863672346,-2.199356251968031,30.133582175707776,-25.998620816115906,14.496388590151922,-8.945239367682632,23.658379522050097,-34.55058348384069,-25.829033106808684,43.08420808817265,11.239583888265408,-5.1989265660424895,-12.776999539134088,34.166136523329186
1.24,0.031031031031031032,-18.941762910909944,-12.869035170939416,-3.269995684463435,-26.867046335992054,-20.303968370158657,38.54803443265668,23.541021351735733,-15.459525393597465,33.57000010364105,-6.459696967789116,-5.241635578665187,-33.76205825944891,-30.357681634111866,28.35073121102539,16.20228255863967,-23.02515505633257,25.335675987176803,-23.85225606985516,36.40811813716888,-13.118519437512136,14.082272954818723,28.615495348430926,-32.46331829612723,-21.4921333436051,4.8155503843203284,-0.18389850518912068,-2.196814809478118,30.134074309751274,-26.003985616307347,14.497139783007109,-8.939930622464143,23.659306194496878,-34.549992514647336,-25.833039890690582,43.08525121409549,11.240469791218535,-5.199784372145946,-12.77713342595525,34.1724100757963
1.28,0.03203203203203203,-18.943789015319382,-12.872857346206656,-3.267678187499948,-26.871423322749475,-20.30800258000852,38.54757424713707,23.54225198642545,-15.454576494306075,33.569419263635574,-6.461805561001349,-5.245023685387631,-33.76424669284063,-30.35997941807851,28.35796910318885,16.206206283313257,-23.027090660281505,25.337149296359716,-23.854640226257196,36.40893646194468,-13.122586996137926,14.081494299636462,28.619220431333225,-32.46701380527208,-21.493153468875004,4.822273246382621,-0.185752439870314,-2.1941954884239396,30.134507147104348,-26.00945978431949,14.497885161114363,-8.934415403928659,23.660201687310742,-34.54928721658956,-25.837133602026892,43.086208507748616,11.241352660085953,-5.200657988270925,-12.777242091180502,34.17882726370493
1.32,0.03303303303303303,-18.945842860498043,-12.87679082308787,-3.2652517088058164,-26.875850572294294,-20.312106036267682,38.54697399044063,23.543448962988112,-15.449397533688408,33.56873143310336,-6.463983278179276,-5.248522155463695,-33.76639929879006,-30.362288929867212,28.36539098599642,16.210209154169547,-23.029028960908896,25.338579577427666,-23.85704964894905,36.409687348151174,-13.126764515795061,14.080635508901027,28.62300896797219,-32.47073860074254,-21.49414131700236,4.829230966148724,-0.1876572026829473,-2.191499632081178,30.134880866977532,-26.015042992173857,14.498625372201454,-8.928693313177426,23.661065970108584,-34.548467230609276,-25.841315973431456,43.08707982643908,11.242232317487094,-5.201547475492866,-12.777326082928456,34.18539046599882
1.36,0.03403403403403403,-18.947925383831176,-12.880837772620314,-3.262713668011121,-26.880325893942935,-20.316277773442426,38.54623090144692,23.544611436335565,-15.44398564152183,33.56793655969549,-6.466231775610786,-5.252132551585345,-33.76851454986338,-30.364611820883024,28.372998721349575,16.214290735938715,-23.03096975183982,25.339964303660683,-23.859485283879703,36.410371174619236,-13.131053074357844,14.07969475929404,28.626862314214716,-32.47449250029761,-21.4950958814604,4.836425861303913,-0.1896121309188461,-2.188728636184076,30.135195647468315,-26.02073485544271,14.499361086913925,-8.922763980337853,23.661899011968057,-34.5475321815807,-25.845588750996914,43.087865064275825,11.24310858779335,-5.202452894613364,-12.777385974933132,34.19210213347067
1.4000000000000001,0.035035035035035036,-18.95003754282689,-12.885000431850267,-3.260061381594562,-26.88484700948196,-20.320516767390465,38.54534209621312,23.545738570565693,-15.438337887990258,33.567034596397036,-6.46855276010832,-5.255856496713664,-33.77059088951863,-30.36694981443803,28.380794192128747,16.218450582669487,-23.032912807410774,25.341300856256577,-23.861948104157392,36.41098837287936,-13.135453771167892,14.078670154737628,28.630781855818068,-32.47827533072748,-21.496016111690547,4.843860252726395,-0.19161654926871913,-2.185883949179325,30.13545166715163,-26.02653492914288,14.500092999848155,-8.916627070386792,23.662700782602066,-34.54648167889827,-25.849953691770818,43.08856415464338,11.243981297398287,-5.2033743063919395,-12.777422366744432,34.198964788408354
1.44,0.036036036036036036,-18.95218031478298,-12.889281101055776,-3.2572920610220626,-26.88941155217073,-20.32482193268244,38.54430456542042,23.546829541400445,-15.432451289448045,33.56602550123033,-6.470947989022081,-5.259695674109686,-33.77262673216434,-30.369304707408457,28.388779299064325,16.222688237051223,-23.034857882379658,25.342586523529604,-23.864439109429075,36.41153943000806,-13.139967726188203,14.077559724169403,28.634769008543298,-32.482086926120594,-21.496900912071258,4.851536457227125,-0.193669769932422,-2.182967072396188,30.135649106800525,-26.032442703503772,14.500821830615813,-8.91028228921383,23.663471253618685,-34.545315317118536,-25.854412561053408,43.08917707280375,11.244850275005078,-5.204311771795707,-12.777435883935002,34.205981024109846
1.48,0.037037037037037035,-18.95435469639852,-12.893682140622449,-3.254402810854583,-26.894017065863977,-20.32919211991894,38.54311517183369,23.54788353878618,-15.426322814664767,33.56490923694759,-6.473419270186354,-5.263651827294422,-33.77462046323322,-30.371678371921945,28.39695595740203,16.227003229715553,-23.03680471162813,25.34381850018217,-23.866959325180687,36.4120248915569,-13.144596079102042,14.07636141924921,28.638825218249924,-32.48592712601973,-21.49774914086554,4.859456779704085,-0.19577109273218546,-2.179979560125438,30.135788151241975,-26.038457599613253,14.501548324940126,-8.903729389923335,23.664210399870047,-34.544032676657395,-25.858967129507864,43.08970383862549,11.245715351931715,-5.205265352267542,-12.777427178313856,34.213153504253164
1.52,0.03803803803803804,-18.956561703325466,-12.898205967542939,-3.25139062682961,-26.898661004266604,-20.333626113008044,38.54177064779136,23.548899769663514,-15.419949391577923,33.5636857707129,-6.475968461789757,-5.267726759930045,-33.77657043927299,-30.37407275707061,28.405326093352514,16.231395078517036,-23.038753009857214,25.34499388666085,-23.869509801951587,36.41244536455559,-13.149339988353354,14.075073111999263,28.642951960969484,-32.48979577346393,-21.49855960915043,4.867623504679445,-0.19791980523166666,-2.1769230195994886,30.135868991352893,-26.044578964946123,14.502273255784335,-8.896968179372776,23.66491820089376,-34.54263332454381,-25.863619170073864,43.090144519438105,11.246576362434624,-5.206235110013312,-12.777396928147077,34.220484962106624
