t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
0.0,0.0,-32.224098585510944,29.98576107643219,34.10626648508691,-25.165598975235778,5.586089931090351,27.72611950153917,-41.72056571895625,-41.35147823464705,30.26798177759104,-26.24850175814456,33.85340958981166,2.459352015555307,29.135308220992307,23.606757995774778,-17.98499407311407,-6.54416725412767,-4.610304105720052,-33.895111128397325,-31.325184282509444,12.779628109613814,2.178369685077504,34.82940270011359,-2.433569378710232,-11.256195351812478,10.510294191015737
0.04,0.001001001001001001,-32.226684203278516,29.988151670371103,34.10898279196971,-25.167621050322424,5.586526686956811,27.728325814733296,-41.7239094810085,-41.3547920228612,30.270394966463083,-26.250605836429983,33.85610980668494,2.4595385408859824,29.137634952839388,23.608643428332936,-17.98643322914556,-6.5446939670460305,-4.610683461115092,-33.897829729981424,-31.327695854798822,12.780644378332576,2.1785331829873438,34.832184982506206,-2.4337694389209132,-11.257106376349979,10.511125881003572
0.08,0.002002002002002002,-32.22923516492751,29.990532481886426,34.11172855570653,-25.169668603451186,5.586989258440469,27.730561918774974,-41.727217176838586,-41.35810683912383,30.272783100971516,-26.25278870004412,33.85884231825649,2.459647320270238,29.139910899248285,23.610486464799855,-17.98779788875643,-6.545210878802062,-4.611089414669046,-33.90053938803295,-31.33030906859554,12.781656445857136,2.178822671817817,34.834944641467175,-2.4339665964418287,-11.257904920574736,10.511900995569421
0.12,0.003003003003003003,-32.23175161282643,29.99290315309906,34.11450383206576,-25.17174220792589,5.587477350333654,27.73282867342294,-41.730488558867144,-41.361422571636176,30.27514659998077,-26.255050814565845,33.8616071808824,2.4596779260681108,29.14213568027597,23.612287659984755,-17.98908841973552,-6.5457182342174605,-4.611521977892802,-33.90323979860284,-31.333023908527455,12.782664406733412,2.1792384314897286,34.83768178132229,-2.4341607850250595,-11.258591021430213,10.512619668402497
0.16,0.004004004004004004,-32.234233701867346,29.99526332233488,34.11730870008087,-25.17384244159117,5.5879906638479016,27.73512695913689,-41.73372338840694,-41.364739104661226,30.277485875200313,-26.25739266119618,33.864404472021974,2.45962992300416,29.144308926096116,23.61404752298698,-17.99030516270165,-6.546216268826595,-4.611981132591013,-33.9059306538656,-31.335840364572814,12.783668361063587,2.1797807393491206,34.840396519393856,-2.434351946129915,-11.259164729365471,10.513282004067793
0.2,0.005005005005005005,-32.23668159968859,29.997612623984864,34.12014326195639,-25.17596988722223,5.588528896415478,27.73745767734425,-41.7369214354596,-41.36805631799602,30.279801331449608,-26.25981473660561,33.8672342903632,2.459502867933243,29.146430277076412,23.615766517293093,-17.991448431553525,-6.546705209024266,-4.612466831008961,-33.908611641993225,-31.338758431754385,12.784668414366191,2.1804498702414974,34.84308898579552,-2.434540028705545,-11.259626108279765,10.513888077880482
0.24,0.006006006006006006,-32.239095486904844,29.999950688358002,34.12300764297761,-25.178125132922464,5.589091741481939,27.739821750713634,-41.74008247850777,-41.37137408643288,30.282093366908676,-26.262317552776164,33.870096755968184,2.459296309618419,29.148499383854652,23.6174450608431,-17.992518513904667,-6.547185272214522,-4.612978995970756,-33.91128244702268,-31.341778109823828,12.78566467743285,2.181246096559524,34.8457593232385,-2.4347249889649913,-11.259975235476325,10.514437935775323
0.28,0.007007007007007007,-32.241475557344735,30.002277141527067,34.12590199142346,-25.180308772529223,5.589678888289564,27.742220123434354,-41.74320630430317,-41.37469227920932,30.284362373354508,-26.264901636837468,33.87299201043878,2.459009788521212,29.150515907413997,23.61908352606591,-17.993515671503808,-6.547656666960594,-4.6135175210088155,-33.91394274871726,-31.344899402936452,12.78665726618147,2.1821696882639716,34.848407686849555,-2.4349067901504564,-11.26021220162504,10.514931594171017
0.32,0.008008008008008008,-32.24382201829597,30.004591605167384,34.12882647848237,-25.182521406028226,5.590290021651525,27.744653761501347,-41.746292707650774,-41.37801075944657,30.28660873638351,-26.26756753089568,33.87592021710274,2.458642836604512,29.152479519157936,23.62068223988416,-17.99444014064127,-6.548119593136035,-4.614082270484559,-33.916592222421855,-31.34812231931659,12.787646301505585,2.1832209128776574,34.8510342440011,-2.435085402289595,-11.260337110733646,10.515369039829473
0.36,0.009009009009009009,-32.24613509075823,30.006893696388754,34.131781298170466,-25.184763639977024,5.5909248217166185,27.747123653004863,-41.749341491189554,-41.38132938357657,30.28883283562011,-26.270315791854376,33.878881561220645,2.4581949771484384,29.154389900985382,23.62224148368856,-17.99529213254181,-6.548574242077143,-4.6146730797003,-33.91923053891231,-31.351446870913843,12.788631909119616,2.184400035452137,34.85363917415375,-2.435260801942589,-11.26035008012705,10.515750229709992
