t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8
0.0,0.0,-3.6917802199830665,13.874345544998217,2.7978298662584105,-29.033304385617704,5.362324706342909,-15.697073339839058,12.501128859649551,18.266333745229993,-3.667734264920869
0.04,0.001001001001001001,-3.69208092175371,13.875452144065282,2.7980449743909945,-29.035628409797468,5.36274158673838,-15.698334086141035,12.502122923530123,18.26778566427517,-3.6680333631893554
0.08,0.002002002002002002,-3.692350871599543,13.876555882912191,2.7982602608471385,-29.03797133615463,5.363151501868485,-15.699629954206094,12.503115635646761,18.269272123450953,-3.668332730646881
0.12,0.003003003003003003,-3.6925902417061747,13.877656619260657,2.7984753139844893,-29.040332844909518,5.363554547826239,-15.700960760834374,12.504107117846607,18.270793415779945,-3.668632655129489
0.16,0.004004004004004004,-3.692799215151496,13.87875420726453,2.798689720889439,-29.042712612435228,5.363950819773976,-15.702326312072444,12.505097491267335,18.272349840482093,-3.6689334278998262
0.2,0.005005005005005005,-3.6929779859835397,13.879848497511963,2.79890306746396,-29.0451103113941,5.364340412069065,-15.70372640332958,12.50608687647674,18.273941703161345,-3.669235343857475
0.24,0.006006006006006006,-3.6931267592974018,13.880939337029794,2.7991149385132874,-29.047525610876537,5.364723418390386,-15.705160819498975,12.507075393612691,18.275569315997338,-3.6695387017522023
0.28,0.007007007007007007,-3.6932457513112054,13.882026569290213,2.7993249178342965,-29.049958176542084,5.3650999318656085,-15.706629335083917,12.508063162523564,18.277232997942267,-3.6698438044003616
0.32,0.008008008008008008,-3.693335189441078,13.883110034219772,2.799532588304434,-29.052407670762737,5.365470045199385,-15.70813171432896,12.509050302909202,18.278933074923042,-3.6701509589046815
0.36,0.009009009009009009,-3.6933953123751158,13.884189568210779,2.7997375319710516,-29.054873752768415,5.36583385080252,-15.70966771135612,12.51003693446251,18.280669880048855,-3.670460476877684
0.4,0.01001001001001001,-3.6934263701463035,13.885265004135132,2.799939330140986,-29.057356078794523,5.366191440922215,-15.711237070306158,12.51102317701175,18.282443753824253,-3.670772674668972
0.44,0.011011011011011011,-3.6934286242043735,13.886336171360654,2.8001375634702326,-29.059854302231525,5.366542907773462,-15.712839525484934,12.512009150663628,18.28425504436787,-3.6710878735966372
0.48,0.012012012012012012,-3.6934023474865594,13.887402895769966,2.800331812053554,-29.0623680737765,5.36688834367169,-15.714474801514909,12.512994975947251,18.28610410763692,-3.6714064001830318
0.52,0.013013013013013013,-3.693347824487231,13.888464999781975,2.80052165551386,-29.064897041586583,5.367227841166744,-15.716142613491792,12.513980773959046,18.28799130765753,-3.671728586395168
0.56,0.014014014014014014,-3.693265351326373,13.889522302376003,2.8007066730911947,-29.067440851434203,5.3675614931783,-15.717842667146382,12.51496666650872,18.28991701676112,-3.672054769889997
0.6,0.015015015015015015,-3.693155235816884,13.890574619118635,2.8008864437311685,-29.069999146864077,5.367889393132807,-15.719574659011613,12.515952776266342,18.291881615826842,-3.6723852942648363
0.64,0.016016016016016016,-3.693017797530669,13.891621762193331,2.801060546172659,-29.07257156935188,5.368211635102058,-15.721338276594844,12.516939226910656,18.293885494530283,-3.672720509313211
0.68,0.017017017017017015,-3.6928533678634987,13.892663540432864,2.8012285590346124,-29.075157758464467,5.368528313943499,-15.723133198555402,12.517926143278679,18.295929051598485,-3.673060771286383
0.72,0.018018018018018018,-3.692662290098616,13.893699759354622,2.8013900609017686,-29.077757352021642,5.368839525442376,-15.724959094887407,12.518913651516705,18.298012695071428,-3.673406443160847
0.76,0.01901901901901902,-3.6924449194690587,13.89473022119886,2.8015446304091336,-29.080369986259317,5.369145366455835,-15.726815627107886,12.5199018792328,18.300136842570097,-3.673757894912076
0.8,0.02002002002002002,-3.6922016232186863,13.895754724969937,2.801691846325018,-29.082995295994028,5.369445935059088,-15.728702448450203,12.52089095565086,18.30230192157121,-3.6741155037948077
0.84,0.02102102102102102,-3.691932780661888,13.896773066480613,2.8018312876324596,-29.085632914788704,5.369741330693765,-15.730619204062808,12.52188101176636,18.304508369688754,-3.6744796546301624
0.88,0.022022022022022022,-3.691638783241958,13.897785038399453,2.8019625336088425,-29.08828247511961,5.370031654318577,-15.732565531213305,12.522872180503873,18.306756634962415,-3.674850740099898
0.92,0.023023023023023025,-3.6913200345881245,13.898790430301418,2.802085163903528,-29.090943608544354,5.370317008562411,-15.734541059497856,12.523864596876443,18.30904717615303,-3.6752291610481027
0.96,0.024024024024024024,-3.6909769505712187,13.899789028721687,2.802198758613305,-29.093615945870912,5.3705974978799995,-15.736545411055914,12.524858398146954,18.311380463045133,-3.675615326790641
1.0,0.025025025025025023,-3.690609959357984,13.900780617212789,2.802302898355467,-29.096299117327526,5.370873228710292,-15.738578200790284,12.525853723991558,18.313756976756746,-3.6760096554326704
1.04,0.026026026026026026,-3.6902195014640147,13.901764976405115,2.802397164338324,-29.098992752733434,5.37114430963768,-15.740639036592492,12.526850716665301,18.316177210056463,-3.676412574194555
1.08,0.02702702702702703,-3.689806029805327,13.90274188407087,2.802481138428946,-29.10169648167031,5.371410851556219,-15.74272751957347,12.52784952117002,18.31864166768794,-3.676824519746501
1.12,0.028028028028028028,-3.6893700097485693,13.903711115191541,2.8025544032179455,-29.10440993365433,5.3716729678370045,-15.744843244299517,12.528850285424667,18.321150866701906,-3.6772459385522582
1.16,0.029029029029029027,-3.688911919159873,13.904672442028959,2.8026165420810933,-29.10713273830878,5.371930774498858,-15.746985799033524,12.529853160438131,18.32370533679575,-3.677677287222227
1.2,0.03003003003003003,-3.688432248452362,13.905625634200035,2.8026671392375655,-29.10986452553707,5.3721843903824995,-15.749154765981446,12.530858300484704,18.32630562066078,-3.678119032876319
1.24,0.031031031031031032,-3.687931500632336,13.906570458755246,2.802705779804615,-29.11260492569612,5.37243393732837,-15.751349721543964,12.531865863282304,18.328952274337208,-3.6785716535169337
