t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
0.0,0.0,-5.0376679651768566,-40.53492557041722,29.53845636899765,-26.41360393153435,12.688664186584083,-16.46542056360407,-41.647997222530215,-28.943263134774014,15.405587694025753,-11.407681410282823,-5.708107885550161,24.744162986016352,3.399662569507585,-4.956165909575763,13.058244872100943,15.258275803621355,-10.234798539988356,-5.97232634853319,32.35929560326934,22.475224477170233,30.615266834497607,13.577654782366967,-13.668313542147335
0.04,0.001001001001001001,-5.03808071316947,-40.53817751921641,29.5408115081809,-26.41572633244883,12.68966987469504,-16.466744462421744,-41.65134076189176,-28.945587447349453,15.406808897525066,-11.408604868887242,-5.708566837049428,24.74613587344306,3.399922292454351,-4.956567471504372,13.059283983011854,15.259484988428724,-10.235619697961978,-5.972804675961349,32.36188018261145,22.47701057768769,30.617709741223212,13.57873579648765,-13.669408773843449
0.08,0.002002002002002002,-5.03852589796978,-40.541453033896225,29.543018244558393,-26.417796707550803,12.69070252169684,-16.468186167030424,-41.65470558273545,-28.94792701395038,15.408101916524926,-11.409613965161254,-5.708958948198567,24.748250246110107,3.4001744776559395,-4.957081221507719,13.060319078191904,15.260605790067219,-10.236359635290334,-5.973194559200927,32.36446624555467,22.478677430106867,30.620154008506304,13.57996155545305,-13.670404627890838
0.12,0.003003003003003003,-5.0390035139009814,-40.54475201707435,29.54507695283207,-26.419814543769185,12.6917622842231,-16.46974569225191,-41.658091710865364,-28.950282063813777,15.409466706817199,-11.41070871508375,-5.7092841256152616,24.750505786591038,3.400418781895675,-4.957706806523793,13.061350385379821,15.26163792220089,-10.237018808000297,-5.973495472330947,32.367053538599805,22.48022477081295,30.62259953779248,13.58133177709455,-13.671300820966445
0.16,0.004004004004004004,-5.039513548095662,-40.54807440106252,29.54698799156647,-26.4217793047781,12.69284931494535,-16.4714230281142,-41.66149917352116,-28.952652833905848,15.410903199519616,-11.411889113080127,-5.709542269821488,24.752902165936746,3.400654859564186,-4.958443874340227,13.062378144427644,15.262581105413222,-10.23759771421208,-5.973706865338054,32.369641786662854,22.481652341279887,30.625046253641926,13.582846171173953,-13.672097053818879
0.2,0.005005005005005005,-5.0400559801707825,-40.55142014806176,29.548751702663985,-26.42369043109574,12.693963762331055,-16.473218139250697,-41.664927999317605,-28.955039568489983,15.412411301178716,-11.413155131374628,-5.709733275358497,24.755439042979297,3.400882362640937,-4.959292073255245,13.063402607322322,15.263435067195822,-10.238096893542568,-5.9738281644232005,32.372230692766834,22.48295988782324,30.627494103658787,13.58450443873036,-13.672793010907139
0.24,0.006006006006006006,-5.040630781877518,-40.554789250354894,29.550368410911066,-26.42554734018695,12.695105770396118,-16.475130964242535,-41.66837821819039,-28.957442518704983,15.413990893829627,-11.414506719289854,-5.7098570309068535,24.75811606356144,3.4011009406677974,-4.960251051690484,13.064424038210092,15.264199541968429,-10.238516926533705,-5.973858772347699,32.37481993773788,22.484147161397647,30.629943058419368,13.586306271322254,-13.67338836005234
0.28,0.007007007007007007,-5.041237916726167,-40.55818173049612,29.551838423593782,-26.427349426569393,12.696275478452273,-16.477161414904458,-41.67184986134786,-28.95986194215321,15.415641835013044,-11.415943802494535,-5.709913419411794,24.76093285969301,3.401310240714583,-4.961320457756584,13.065442713423177,15.26487427113047,-10.23885843410516,-5.973798068819824,32.377409179906316,22.485213917439133,30.632393111399317,13.588251350166283,-13.673882752102767
0.32,0.008008008008008008,-5.041877339586401,-40.56159764149754,29.55316203018111,-26.42909606192327,12.697473020849781,-16.47930937551483,-41.67534296122822,-28.96229810249842,15.417363957749819,-11.417466282200758,-5.709902318214186,24.76388904863553,3.4015099073365174,-4.962499938772427,13.066458921508422,15.26545900314436,-10.239122077030345,-5.973645410923246,32.37999805481343,22.48615991575265,30.634844278899863,13.590339345174327,-13.674275820612637
0.36,0.009009009009009009,-5.042548996263131,-40.56503706701243,29.554339502074402,-26.430786595204534,12.69869852671591,-16.481574701990507,-41.67885755146186,-28.964751269072952,15.419157070473629,-11.419074034311981,-5.709823599187393,24.76698423191644,3.4016995825235554,-4.963789140738927,13.067472963257362,15.26595349365073,-10.239308555434802,-5.9734001335885845,32.38258617492485,22.48698492044506,30.63729659997314,13.592569913890548,-13.674567181535
0.4,0.01001001001001001,-5.043252823048313,-40.56850012151508,29.55537109242147,-26.432420352761568,12.699952119689708,-16.48395722100744,-41.682393666838244,-28.967221716494056,15.421020956922318,-11.42076690852338,-5.709677128880359,24.770217994274525,3.401878905641519,-4.965187707768289,13.068485151737248,15.266357505615758,-10.239418608315827,-5.973061550109476,32.38517312935146,22.487688699903785,30.63975013634673,13.594942700330268,-13.67475643292922
0.44,0.011011011011011011,-5.043988746249074,-40.571986950476855,29.556257035993795,-26.433996638455426,12.70123391765363,-16.486456729068088,-41.68595134327696,-28.969709724289118,15.422955375988492,-11.42254472737618,-5.709462768667231,24.77358990253828,3.4020475133649937,-4.966695281469685,13.069495812322497,15.266670809510689,-10.239453013082166,-5.972628952704558,32.387758483578665,22.488271026821362,30.642204972347447,13.597457333722621,-13.674843154683577
0.48,0.012012012012012012,-5.044756681692546,-40.575497730538274,29.556997549125356,-26.43551473378358,12.702544032462619,-16.489072991516828,-41.689530617802475,-28.972215576529578,15.4249600615301,-11.424407285267833,-5.709180374903866,24.777099504439086,3.40220503960194,-4.968311500292337,13.07050528272603,15.266893183523685,-10.239412585112513,-5.972101613126859,32.390341779205336,22.48873167826607,30.64466121482442,13.600113427159112,-13.674826908253506
0.52,0.013013013013013013,-5.045556534207897,-40.579032669676614,29.557592829711673,-26.436973898007313,12.70388256967129,-16.491805741504773,-41.69313152852206,-28.9747395614734,15.427034722141741,-11.426354347420041,-5.708829799091574,24.780746327361285,3.4023511154099753,-4.970035998827008,13.071513913029888,15.267024413804027,-10.239298177331452,-5.971478783322078,32.39292253369328,22.48907043579874,30.64711899307159,13.602910576150357,-13.674707236416086
0.56,0.014014014014014014,-5.0463881970860465,-40.58259200736874,29.558043057267593,-26.438373368282807,12.705249628259912,-16.4946546789056,-41.69675411460641,-28.9772819712159,15.429179040887535,-11.428385648806865,-5.708410888048457,24.784529877031385,3.4024853689042884,-4.97186840706698,13.072522065714546,15.26706429473871,-10.239110679801444,-5.970759696137333,32.39550024012862,22.489287085635883,30.649578458749602,13.605848357093464,-13.674483663041412
0.6,0.015015015015015015,-5.04725155151767,-40.586176014748624,29.558348393042497,-26.439712359796076,12.706645300359938,-16.497619469184144,-41.70039841627242,-28.97984310134892,15.431392674996474,-11.43050089304528,-5.707923484088733,24.78844963614887,3.4026074251571496,-4.9738083496296355,13.073530115686266,15.267012629261393,-10.238851019329367,-5.969943566081936,32.39807436699621,22.48938141885917,30.65203978580722,13.60892632565269,-13.674155692881529
0.64,0.016016016016016016,-5.048146466010111,-40.58978499475911,29.558508980191544,-26.440990065901833,12.708069670979878,-16.500699742219727,-41.704064474767605,-28.98242325062821,15.433675255521212,-11.432699751250787,-5.707367425210434,24.792505062961272,3.4027169060889872,-4.975855444939812,13.074538450301828,15.266869229193638,-10.238520159086102,-5.969029590141815,32.40064435796852,22.48935323167135,30.65450317040227,13.612144015056247,-13.673722811377656
0.68,0.017017017017017015,-5.04907279578393,-40.59341928229726,29.55852494400163,-26.442205658266463,12.70952281773236,-16.50389509108646,-41.70775233235556,-28.985022720649017,15.43602638696136,-11.434981860860836,-5.706742545291883,24.79669558978645,3.402813430351005,-4.978009304376183,13.07554746938995,15.266633915618309,-10.238119098237549,-5.968016948649203,32.403209631710276,22.489202325698486,30.656968830822223,13.615500934312324,-13.673184484486484
0.72,0.018018018018018018,-5.050030382149855,-40.5970792443528,29.558396392170806,-26.44335828701527,12.71100481056329,-16.50720507079286,-41.711462032301924,-28.987641815529926,15.438445646852403,-11.437346824429078,-5.706048674297374,24.801020621485147,3.40289661319932,-4.980269531381977,13.076557585268667,15.266306519284942,-10.237648871585474,-5.966904806209233,32.40576958170047,22.488928508338564,30.659437007404428,13.618996566347622,-13.672540158526349
0.76,0.01901901901901902,-5.051019051867026,-40.60076528013875,29.558123415139864,-26.444447080884153,12.712515711484059,-16.51062919698348,-41.715193618860255,-28.990280841604978,15.440932585321436,-11.439794208393621,-5.705285638492483,24.805479533887322,3.4029660663606087,-4.982635720541444,13.077569222757923,15.265886881046839,-10.2371105492165,-5.9656923126850865,32.4083235760731,22.488531593156228,30.661907962456112,13.622630366071988,-13.67178926004416
0.8,0.02002002002002002,-5.052038616483461,-40.60447782121378,29.55770608647483,-26.445471147375947,12.714055574307805,-16.514166944605357,-41.71894713725719,-28.99294010712419,15.443486724611025,-11.442323541822693,-5.704453260669457,24.81007167217582,3.4030213978892574,-4.985107456623547,13.078582819186613,15.265374852329554,-10.236505236157551,-5.964378604243318,32.410870957478394,22.48801140032357,30.66438198017418,13.626401758372966,-13.67093119570398
0.84,0.02102102102102102,-5.05308887165981,-40.60821733159517,29.557144463299192,-26.446429572921588,12.715624444390807,-16.51781774654242,-41.72272263367628,-28.995619921962646,15.446107558572528,-11.444934315141314,-5.703551360383146,24.814796349231436,3.4030622120160112,-4.987684313594477,13.079598824393251,15.264770295630395,-10.235834072036027,-5.962962804460991,32.41341104296606,22.487367757106632,30.666859366564925,13.630310136044386,-13.669965352198219
0.88,0.022022022022022022,-5.05416959647752,-40.61198430786178,29.556438586774618,-26.447321423046336,12.717222358380111,-16.521580992221214,-41.72652015523981,-28.998320597338296,15.448794552130327,-11.44762597884283,-5.702579754197936,24.81965284394353,3.4030881089881424,-4.990365853600672,13.080617700719483,15.264073085048425,-10.235098230742949,-5.961444025496218,32.415943123892404,22.486600498397397,30.669340449363713,13.634354857653394,-13.668891096182437
0.92,0.023023023023023025,-5.055280552732661,-40.61577927924586,29.555588482628977,-26.448145742541307,12.71884934396858,-16.525456026191513,-41.73033974998806,-29.001042445538804,15.451547140718521,-11.450397942189305,-5.70153825594618,24.824640399490782,3.403098684901145,-4.993151625924137,13.081639922995553,15.26328310684442,-10.234298920097324,-5.959821369323647,32.418466465852994,22.485709467290775,30.671825577954753,13.63853524535065,-13.667707774234799
0.96,0.024024024024024024,-5.05642148421677,-40.61960280771277,29.554594161730478,-26.44890155564049,12.720505419658585,-16.52944214668571,-41.734181466855176,-29.003785779657658,15.454364729691678,-11.453249571905053,-5.700426676998606,24.829758221596933,3.4030935315219937,-4.996041165911991,13.082665978516903,15.262400260030107,-10.233437381509955,-5.958093929036437,32.42098030864281,22.484694515706163,30.67431512329104,13.642850582628743,-13.666414712841265
1.0,0.025025025025025023,-5.057592115986153,-40.62345548802759,29.553455620706742,-26.44958786620354,12.722190594535618,-16.533538604161095,-41.738045355641056,-29.00655091333993,15.457246693711353,-11.456180190867732,-5.699244826547221,24.83500547676668,3.403072236103997,-4.999033993882258,13.083696367010994,15.26142445698589,-10.232514889644932,-5.956260790216145,32.42348386624576,22.483555505053005,30.676809477814597,13.6473001120342,-13.665011218407638
1.04,0.026026026026026026,-5.058792153621249,-40.62733794780725,29.552172842607643,-26.450203657904563,12.723904868053173,-16.537744599829423,-41.741931466978556,-29.009338160538064,15.460192376110188,-11.459189076801673,-5.6979925119012185,24.840381290507228,3.4030343811933053,-5.002129614008087,13.084731600593466,15.260355624106214,-10.231532752077023,-5.9543210323719205,32.425976326855455,22.482292306939616,30.679309055377114,13.651883032838823,-13.663496577299654
1.08,0.02702702702702703,-5.0600212824777335,-40.63125084755718,29.55074579761068,-26.45074789442715,12.725648229830252,-16.54205928417843,-41.745839852295255,-29.01214783527817,15.463201088235465,-11.46227546097828,-5.696669538796414,24.84588474554134,3.402979544427123,-5.005327513182675,13.085772203712718,15.259193702471537,-10.230492308943214,-5.9522737304502815,32.428456852929344,22.480904803924545,30.68181429116118,13.65659849867644,-13.661870055912294
