t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
0.0,0.0,16.084895470184872,-14.813671938226172,34.45291082376074,-29.175394396737634,-18.49222752937946,29.31774234589964,-25.98325681621174,0.881001890465804,31.361859699184777,-11.850969920617988,-12.79605658700526,17.808405246806668,-19.1023834986515,-2.8348869641338745,2.984830961305529,-22.13996436995368,20.89467510030231,15.666144181619115,-10.84977877227657
0.04,0.001001001001001001,16.086182190611865,-14.814867210426387,34.455662446155806,-29.177738841439655,-18.493714484944736,29.320082612308557,-25.985338341002187,0.8810636756036039,31.364365538834267,-11.85192966865628,-12.797086924165429,17.809826988369622,-19.10391759287007,-2.835126204151303,2.985065531130565,-22.141738678995896,20.89634234368041,15.667392773568443,-10.850651227275613
0.08,0.002002002002002002,16.087394047508216,-14.815956487385792,34.458394329991194,-29.18011670900815,-18.495171437492765,29.322436284026537,-25.987480634654464,0.8811552673734967,31.36680725786232,-11.852895275841437,-12.798113436513077,17.81124345632357,-19.105519114455202,-2.835359947826931,2.9853520180643467,-22.143547649974394,20.89808386887087,15.668590776951426,-10.851421687484175
0.12,0.003003003003003003,16.088530944864715,-14.816939866552845,34.46110629417644,-29.182528199474913,-18.496598298897,29.324803474641172,-25.989683819903796,0.8812764910654125,31.369185364248498,-11.853867072849667,-12.799136411046803,17.812654917258442,-19.10718841318998,-2.835587681012564,2.985690807206204,-22.14539142044078,20.8998996275257,15.669738494187795,-10.852090305470439
0.16,0.004004004004004004,16.089592804824722,-14.817817434586608,34.463798163979895,-29.184973519247965,-18.497994985530728,29.32718429031272,-25.991948029362405,0.8814271748655219,31.371500347245743,-11.854845374471369,-12.800156141452932,17.814061645149426,-19.10892584023944,-2.835808889691033,2.9860822854735987,-22.147270125911152,20.901789561987243,15.670836229003337,-10.852657236012979
0.2,0.005005005005005005,16.09057956775467,-14.818589267035575,34.46646977092926,-29.1874528810241,-18.499361418391906,29.32957882935562,-25.994273405410205,0.8816071498398702,31.37375267733178,-11.855830479604899,-12.801172928308278,17.81546392133678,-19.11073174818878,-2.8360230600657492,2.986526841707704,-22.149183899794618,20.903753605232417,15.671884286605284,-10.853122635933671
0.24,0.006006006006006006,16.091491192314585,-14.819255428040888,34.46912095271901,-29.189966503698464,-18.500697523227046,29.3319871818143,-25.99666010007969,0.8818162499190854,31.375942806171594,-11.856822671257927,-12.80218707927935,17.816862034514813,-19.11260649107451,-2.836229678649438,2.987024866773055,-22.151132873305965,20.905791680808793,15.672882973865516,-10.853486663951871
0.28,0.007007007007007007,16.092327655528784,-14.81981597006343,34.471751553124776,-29.192514612271154,-18.502003230654225,29.334409429033116,-25.999108274934766,0.8820543118840981,31.378071166590395,-11.857822216556348,-12.803198909318143,17.81825628073006,-19.11455042440838,-2.8364282323524272,2.987576753650967,-22.15311717536233,20.907903702762848,15.673832599511465,-10.8537494805597
0.32,0.008008008008008008,16.093088952856956,-14.820270933634282,34.474361421924584,-29.19509743775082,-18.503278476285313,29.336845643220315,-26.00161810094312,0.8823211753528146,31.380138172556503,-11.858829366760725,-12.804208740854579,17.81964696338851,-19.116563905193978,-2.8366182085708713,2.988182897526426,-22.155136932463808,20.91008957556065,15.674733474324581,-10.853911247918237
0.36,0.009009009009009009,16.093775098265766,-14.820620347128079,34.47695041482703,-29.1977152170552,-18.50452320084743,29.339295887005846,-26.004189758341866,0.8826166827676803,31.382144219173696,-11.859844357290218,-12.8052169039857,17.821034393271898,-19.1186472919358,-2.8367990952752953,2.9888436958681313,-22.15719226855791,20.912349194001287,15.675585911346264,-10.853972129774494
0.4,0.01001001001001001,16.094386124301106,-14.820864226558895,34.479518393406266,-29.20036819290855,-18.505737350303708,29.341760212992995,-26.00682343649609,0.8829406793840773,31.38408968268255,-11.860867407754013,-12.80622373666169,17.822418888562975,-19.12080094464074,-2.836970381099863,2.989559548501386,-22.15928330488777,20.91468244312335,15.676390226091124,-10.85393229139891
0.44,0.011011011011011011,16.094922082161148,-14.82100257539823,34.4820652250438,-29.203056613735946,-18.506920875973435,29.344238663303667,-26.00951933374996,0.8832930132594952,31.385974920470343,-11.861898721990215,-12.807229584868772,17.823800774879693,-19.123025224811748,-2.8371315554327747,2.990330857673507,-22.161410159824044,20.91708919810483,15.677146736767456,-10.853791899543214
0.48,0.012012012012012012,16.09538304177027,-14.821035384414843,34.48459078287702,-29.20578073355438,-18.50807373465162,29.346731269117317,-26.012277657270012,0.8836735352434184,31.387800271089187,-11.862938488112233,-12.808234802809045,17.82518038531823,-19.12532049543359,-2.8372821085082074,2.9911580281114296,-22.163572948680464,20.919569324156704,15.677855764504804,-10.85355112241839
