t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
0.0,0.0,-23.15035967924335,3.1750124475209764,30.074621087717507,-14.14086370916327,40.10864617340535,-19.61538343125182,-20.213095920427076,25.671894666360775,-8.514166431704076,38.810562182962094,39.597776370198204,5.288289875102219,26.73918466527572,17.66882203346741,-29.81130919044533,13.7752005183536,-31.13551613555262,-34.903157156853986,-3.1999529564545184,0.8120287304627569,0.5723375532211008,-5.507229105127526,-6.4616175888517455,20.214843548579836,5.4798804994670975,-4.744845200936553,-32.289789158106046,-36.761827718487964,-5.385812977984491,-13.91833790622725,24.166053805911556
0.04,0.001001001001001001,-23.152212913638145,3.1752559955785813,30.077021867488448,-14.142002511869258,40.11185258115464,-19.616956037888492,-20.214725007888738,25.67394720912334,-8.514854658853912,38.81365685086363,39.60093534196905,5.288712927880853,26.74132314597971,17.67023525582193,-29.81370284979941,13.776291908227693,-31.138018563625526,-34.905957591678316,-3.20021387532722,0.8120853125776419,0.572381403526891,-5.507678503631439,-6.462142361431468,20.21645169692386,5.480315071238691,-4.74522926787706,-32.29238234456642,-36.76477274809489,-5.386248486333511,-13.919455833421106,24.16797687875853
0.08,0.002002002002002002,-23.154205964426485,3.1753760698713367,30.0795019544759,-14.143095104635076,40.115031051771325,-19.61842912935121,-20.216274817923523,25.675990874864144,-8.515346891918334,38.8167262107455,39.604125188098,5.2892552438132805,26.74340634080498,17.671806042617458,-29.81608071677976,13.777327903277776,-31.140582398500815,-34.908723099371585,-3.2005480209232267,0.8121241007093585,0.5723847594710685,-5.508182438402384,-6.46259326532716,20.2179999761599,5.480742159710177,-4.74567804481407,-32.29501223931246,-36.76769438101574,-5.386780231245872,-13.920590983893092,24.169909742639163
0.12,0.003003003003003003,-23.156338501004107,3.175372891293476,30.082061384179912,-14.144141334322892,40.11818293078806,-19.6198031111707,-20.217745084173284,25.678026051545782,-8.51564336937593,38.819769768605596,39.60734491801621,5.289916940357565,26.745434444443855,17.673534272780085,-29.818442784140842,13.778308406851039,-31.143207385542706,-34.91145430426315,-3.2009552639173884,0.8121450366821148,0.5723476200999721,-5.508740936009711,-6.462970262260366,20.219488426946075,5.48116187081269,-4.746191732015896,-32.29767941430296,-36.77059144239415,-5.387408498826838,-13.921743905326338,24.171852256833418
0.16,0.004004004004004004,-23.158610181925326,3.1752466773160686,30.084700239736062,-14.145140979444893,40.12130952611698,-19.621078368650974,-20.219135548899082,25.680053108469043,-8.515744326689049,38.82278703701965,39.61059349115749,5.290698163381042,26.74740761327202,17.675419827723196,-29.820789059537955,13.779233318654223,-31.145893251030685,-34.91415184026784,-3.2014354734104007,0.8121480414748385,0.5722699733757478,-5.509354027261292,-6.46327330503237,20.22091705119995,5.481574345635923,-4.746770541025796,-32.300384428853654,-36.773462822234514,-5.388133584759592,-13.922915098051295,24.17380431373107
0.2,0.005005005005005005,-23.161020654633493,3.174997642777167,30.087418651438956,-14.146093750520942,40.124412108426036,-19.62225526670841,-20.22044596308288,25.682072395935386,-8.515649996454936,38.82577753553973,39.61386981746751,5.29159908700314,26.749325965334513,17.677462590429737,-29.823119565531066,13.780102534716374,-31.148639701307392,-34.91681635124207,-3.201988516909504,0.8121330151801366,0.5721517960889094,-5.5100217471358635,-6.4635023373751945,20.222285811985035,5.481979760432709,-4.7474146946015825,-32.303127829777004,-36.77630747576176,-5.388955793835998,-13.924105015330737,24.17576583864208
0.24,0.006006006006006006,-23.1635695551792,3.1746260006725433,30.09021679625719,-14.146999290417204,40.12749191146415,-19.62333414971653,-20.22167608652354,25.68408424491055,-8.51536060861067,38.828740791065975,39.6171727579294,5.292619913391307,26.75118958030207,17.67966244449479,-29.825434339610894,13.78091594735914,-31.151446421888494,-34.91944849136199,-3.202614260307679,0.8120998369816014,0.5719930537998823,-5.5107441347233515,-6.463657293813597,20.223594633387204,5.482378326622464,-4.748124426660757,-32.30591015147315,-36.77912442372938,-5.389875439471062,-13.925314063596673,24.177736789634483
0.28,0.007007007007007007,-23.166256507926544,3.1741319629465083,30.093094897338222,-14.14785717466683,40.130550132335586,-19.62431534135552,-20.222825687927102,25.686088966688363,-8.514876390691194,38.8316763381914,39.620501125107026,5.293760872509821,26.752998499397766,17.68201927312912,-29.82773343424672,13.781673445174395,-31.154313076535733,-34.92204892552403,-3.2033125678616305,0.8120483651500419,0.5717937008096812,-5.511521233172919,-6.463738099537674,20.22484340038144,5.482770290793322,-4.748899982230704,-32.30873191597226,-36.78191275267542,-5.390892843199937,-13.926542602639437,24.179717157399548
0.32,0.008008008008008008,-23.16908112524794,3.173515741282176,30.09605322350142,-14.148666911773882,40.133587931723774,-19.62519914446574,-20.223894544991335,25.68808685255382,-8.514197568139645,38.83458371951965,39.62385368370713,5.295022221821174,26.754752725293972,17.684532958124223,-29.830016916955376,13.782374913009017,-31.15723930629434,-34.92461832976804,-3.2040833021688737,0.8119784370592555,0.5715536801599189,-5.512353089648416,-6.463744670285731,20.226031958689525,5.483155934702745,-4.749741617403459,-32.31159363292837,-36.78467161512659,-5.392008334156208,-13.927790945749253,24.181706965143988
0.36,0.009009009009009009,-23.17204300720799,3.172777547890389,30.099092088717523,-14.149427943501696,40.136606434064866,-19.625985840904445,-20.2248824444845,25.690078173444626,-8.513324364669069,38.83746248595569,39.62722915116164,5.2964042459395575,26.7564522219798,17.68720337877941,-29.83228487039083,13.783020231956687,-31.160224728496164,-34.927157391723355,-3.2049263241442487,0.8118898692220021,0.571272923662395,-5.51323975529083,-6.463676912237163,20.227160114629527,5.483535575276375,-4.750649599294563,-32.314495799564945,-36.787400229750354,-5.393222248530054,-13.92905935981065,24.183706268508963
0.4,0.01001001001001001,-23.175141741236924,3.171917596296382,30.102211851572463,-14.150139645146997,40.139606727671385,-19.626675691405037,-20.22578918231825,25.692063179610372,-8.512257002674474,38.84031219696934,39.63062619823126,5.297907256235866,26.7580969145992,17.69003041079149,-29.834537392453758,13.78360927935654,-31.16326893572988,-34.92966681107814,-3.2058414929961994,0.8117824573468755,0.5709513519585555,-5.514181285187296,-6.4635347219151855,20.228227634958223,5.483909564604835,-4.751624206005429,-32.31743890057227,-36.790097881454976,-5.394534929004703,-13.930348065350094,24.18571515551542
0.44,0.011011011011011011,-23.17837690179422,3.1709361021231177,30.105412914713543,-14.150801325801078,40.142589864806276,-19.627268935438302,-20.226614563614554,25.69404210026863,-8.510995703694094,38.843132420831694,39.63404344963166,5.299531590393546,26.75968668926011,17.69301392510743,-29.836774596420433,13.784141928798565,-31.166371494779792,-34.932147300072245,-3.206828666203168,0.8116559764168129,0.5705888746091637,-5.515177738346123,-6.463317986099307,20.22923424670779,5.484278289938177,-4.752665726588664,-32.32042340795688,-36.79276392143762,-5.395946724169509,-13.931657236537285,24.18773374653536
0.48,0.012012012012012012,-23.181748050023035,3.1698332838700884,30.108695724275726,-14.151412228599463,40.145556861707696,-19.627765791075095,-20.227358402766555,25.696015143257206,-8.509540688918584,38.845922734824406,39.63747948468332,5.301277611914456,26.76122139281501,17.696153786740584,-29.83899661109024,13.784618050135649,-31.169531945534782,-34.93459958401383,-3.207887699490467,0.8115101807900159,0.570185390214561,-5.516229177677272,-6.463026581747532,20.230179637018345,5.484642173677626,-4.753774461015721,-32.32344978084319,-36.79539776718042,-5.397457987907826,-13.932987001140598,24.18976219428853
0.52,0.013013013013013013,-23.185254733396157,3.168609363686238,30.112060769285677,-14.151971530961516,40.14850869856486,-19.628166454850028,-20.228020523493115,25.697982494681973,-8.507892179746749,38.848682725421945,39.64093283798626,5.303145709573832,26.762700832613437,17.6994498535509,-29.841203580951078,13.785037509502185,-31.172749799869163,-34.93702440182022,-3.209018446807989,0.8113448043240954,0.5697407865659393,-5.517335669977606,-6.462660375928349,20.231063452968172,5.485001673364235,-4.754950720146218,-32.326518465227494,-36.797998902394525,-5.3990690787577025,-13.934337440437163,24.191800683863924
0.56,0.014014014014014014,-23.18889648535415,3.1672645681355123,30.115508581041095,-14.15247834482153,40.15144631944532,-19.628471101625802,-20.228600758886966,25.699944318559606,-8.506050398386305,38.85141198844685,39.644402000120785,5.305136296823327,26.764124776227046,17.70290197498959,-29.84339566636187,13.785400169339187,-31.176024540497195,-34.93942250658303,-3.210220760309138,0.8111595605242873,0.5692549408280821,-5.518497285920191,-6.462219225762652,20.231885301403707,5.485357281664053,-4.756194825698239,-32.32962989368461,-36.80056687691214,-5.400780359243318,-13.935708589078194,24.193849432765496
0.6,0.015015015015015015,-23.192672824936498,3.1657991289534095,30.11903973246271,-14.152931716852896,40.15437063217401,-19.628679884457902,-20.229098951456173,25.701900756454716,-8.504015568498023,38.85411012919816,39.64788541837516,5.307249811140981,26.765492951147895,17.7065099908088,-29.845573043751394,13.785705888425861,-31.17935561980324,-34.94179466615811,-3.2114944903313476,0.8109541427166193,0.5687277197540694,-5.519714100046844,-6.461702978375802,20.232644748771566,5.485709526349367,-4.757507110218853,-32.33278448502735,-36.80310130652655,-5.402592195174949,-13.937100434910125,24.195908690981323
0.64,0.016016016016016016,-23.19658325640652,3.164213283792762,30.12265483741621,-14.153330628687003,40.15728250816444,-19.628792934459394,-20.229514953158684,25.703851927110854,-8.501787915881462,38.856776762553096,39.65138149750147,5.309486713326913,26.766805044460764,17.710273729736734,-29.847735905832494,13.785954521917635,-31.18274245864963,-34.944141663780364,-3.2128394853785784,0.8107282242469411,0.568158979932469,-5.520986190763056,-6.461111470860132,20.23334132095518,5.486058970275553,-4.758887917054079,-32.33598264391902,-36.80560187278009,-5.404504954915114,-13.938512918752252,24.197978741075453
0.68,0.017017017017017015,-23.20062726887087,3.1625072769568345,30.126354550001167,-14.153673997128614,40.160182782202384,-19.628810360665714,-20.22984862542972,25.705797926074936,-8.49936766920041,38.85941151304219,39.654888600500406,5.311847486743386,26.768060702490374,17.714193008118816,-29.84988446183085,13.786145921390629,-31.18618444516448,-34.94646429870386,-3.214255592106167,0.8104814587067599,0.5675485680675701,-5.522313640334311,-6.460444530248259,20.233974503118812,5.486406211353048,-4.76033760031745,-32.33922476043944,-36.80806832270014,-5.40651900860844,-13.939945934131574,24.200059898301586
0.72,0.018018018018018018,-23.20480433589451,3.1606813601176937,30.130139563803986,-14.15396067436951,40.16307225218242,-19.628732249899343,-20.230099839201678,25.707738825314713,-8.496755060745965,38.86201401489808,39.65840504943607,5.314332636497848,26.76925953042446,17.718267628525485,-29.852018937727294,13.78627993489262,-31.18968093351176,-34.948763386867434,-3.2157426553084134,0.8102134801868485,0.5668963212932389,-5.523696534882805,-6.459701973497681,20.234543739561982,5.486751882513931,-4.761856524856276,-32.34251120960456,-36.810500468482964,-5.408634727372677,-13.941399326975583,24.202152510737676
0.76,0.01901901901901902,-23.209113915111992,3.1587357930176565,30.134010611111684,-14.154189448202281,40.16595167879774,-19.62855866663437,-20.2302684749162,25.7096746728289,-8.493950327235078,38.86458391207811,39.66192912628148,5.316942688567425,26.770401091913797,17.722497378327184,-29.85413957651267,13.786356407000527,-31.19323124264625,-34.95103976158607,-3.2173005179092855,0.8099239035596216,0.5662020675209947,-5.525134964383405,-6.458883607487159,20.23504843358759,5.4870966516725925,-4.7634450662146754,-32.345842350840186,-36.81289818712553,-5.410852482448169,-13.942872895263829,24.204256959440446
0.8,0.02002002002002002,-23.213555447835986,3.156670844151494,30.13796846208319,-14.154359042236212,40.16882178518363,-19.628289652861024,-20.230354422528112,25.71160549224973,-8.49095371064224,38.86712085826107,39.665459073795674,5.319678188863323,26.7714849086503,17.726882028237277,-29.856246638454202,13.78637517888452,-31.196834655055994,-34.95329427426825,-3.218929020956613,0.8096123247912955,0.5654656258229296,-5.526629022657686,-6.457989229025542,20.235487947387245,5.487441221679917,-4.7651036105923525,-32.349218527410244,-36.81526142000517,-5.413172644302979,-13.94436638863911,24.206373658618734
0.84,0.02102102102102102,-23.21812835866395,3.1544867914269323,30.14201392387474,-14.154468116117267,40.1716832565149,-19.627925227950296,-20.23035758150078,25.71353128243767,-8.48776545906184,38.86962451681825,39.66899309643304,5.322539702233443,26.772510459924497,17.731421330823586,-29.85834040137225,13.786336088378834,-31.200490415495157,-34.95552779515962,-3.2206280036201473,0.8092783212848638,0.5646868068501012,-5.528178807364733,-6.457018624873691,20.235861601947548,5.487786330270437,-4.76683255479806,-32.35264006579999,-36.81759017240704,-5.415595581690785,-13.94587950797922,24.20850305582457
0.88,0.022022022022022022,-23.22283205508386,3.15218392280085,30.14614783971578,-14.154515265754291,40.17453673955783,-19.627465388518882,-20.230277860792526,25.715452017068163,-8.4843858275986,38.87209456075918,39.67252936128549,5.325527811401529,26.773477182163713,17.736115018989345,-29.86042116092627,13.786238970059438,-31.20419772971033,-34.95774121411297,-3.2223973031938478,0.8089214522549417,0.5638654132870433,-5.529784419987333,-6.455971571780318,20.236168676981364,5.488132750001857,-4.7686323061966265,-32.356107275054704,-36.81988451299938,-5.418121660658537,-13.947411904930199,24.210645632160738
0.92,0.023023023023023025,-23.227665927079958,3.1497625368884536,30.150371087931674,-14.154499023553598,40.177382842176875,-19.62691010829476,-20.230115178833657,25.717367644210267,-8.48081507928333,38.87453067265228,39.67606599905802,5.32864311584105,26.774384468452443,17.740962804424445,-29.862489230908796,13.786083655328706,-31.207955763163532,-34.95993544138499,-3.2242367551027566,0.8085412591355393,0.5630012403430411,-5.531445965812111,-6.454847836532581,20.23640841088835,5.488481288186361,-4.770503282648336,-32.359620446074544,-36.82214457325652,-5.420751243500817,-13.948963181402162,24.212801902503543
0.96,0.024024024024024024,-23.23262934673947,3.1472229435425776,30.15468458090934,-14.154417858664178,40.18022213279665,-19.62625933798373,-20.229869463493632,25.719278085897198,-8.477053486011123,38.876932544520805,39.67960110507804,5.331886230581996,26.77523166803647,17.745964376027867,-29.864544943546125,13.78586997250727,-31.211763639755315,-34.962111408459734,-3.2261461929148068,0.8081372660218337,0.5620940762808184,-5.533163553902019,-6.453647176022393,20.236580000749207,5.488832786813092,-4.7724459124394025,-32.363179850866125,-36.82437054682947,-5.423484687657725,-13.950532889028738,24.21497241573941
1.0,0.025025025025025023,-23.23772166786118,3.1445654644001277,30.159089264001874,-14.1542701772359,40.18305513981956,-19.625513005137446,-20.229540652037922,25.721183237688784,-8.473101329498972,38.87929987771448,39.683132740338955,5.335257784948717,26.776018085812446,17.751119398302365,-29.866588649804374,13.785597746933288,-31.215620440551614,-34.964270068899104,-3.2281254483579054,0.8077089801470135,0.5611437029832802,-5.534937297059544,-6.452369337329475,20.23668260235846,5.489188122461204,-4.774460634202202,-32.36678574175164,-36.82656268886414,-5.42632234455308,-13.952120528591324,24.217157755013865
