t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36
0.4,0.01001001001001001,39.53379627582258,11.2768174337903,-16.582591506088974,-0.29539487222401256,-34.289939444895175,14.651595289829173,-37.691616271460944,28.89640711745283,-22.70137083933611,35.31696802393236,10.702308164020144,13.02750947430696,-14.733367369057,-30.625023327354235,-10.741232457841246,19.598301627305116,-30.829348177844384,-6.44357422828605,-34.13172274398905,27.347640261609737,-9.672893637521426,20.665838477508963,1.857133007807197,16.284774712504447,15.452734750193269,28.18940784160761,33.57916645925672,32.296568142096504,-19.54126219507986,0.8392339256000525,13.533343565539676,12.695271929187033,-30.71025323970679,-0.38425225672265717,-32.06541253729021,-29.96489456332632,-11.50050490496988
0.44,0.011011011011011011,39.53718586763012,11.277751944237119,-16.584782754341962,-0.29584103422296276,-34.293327613217535,14.65200043477844,-37.6938639317409,28.89854424162457,-22.703066722742527,35.31990787027937,10.703314616155337,13.028781384650143,-14.73395614676198,-30.62638213335268,-10.7418776966321,19.600240617766318,-30.830631587576974,-6.443448904410899,-34.13449878825626,27.348832701969837,-9.675467919825882,20.666426189925332,1.8573958892928115,16.285566025936536,15.452889805033504,28.190740755705555,33.5809389030788,32.29877129188345,-19.542172617989007,0.8399839795915135,13.535337899995788,12.69770203108219,-30.71243427312269,-0.3846279617278671,-32.067393976314634,-29.966482689387686,-11.501893792615848
0.48,0.012012012012012012,39.54059439736607,11.278688484066574,-16.5870574786444,-0.29632987896324736,-34.29677913998064,14.652329361332054,-37.69603583896311,28.900668366932834,-22.70475029669839,35.32286109373497,10.704338372036679,13.030076884068592,-14.734488577968976,-30.627633661144724,-10.742498116097298,19.602217451563682,-30.831796669449083,-6.443259445839439,-34.13728015453029,27.349927375520807,-9.678220642512281,20.666907582066415,1.8576727405241458,16.2863089999651,15.452937770846857,28.19198180839106,33.5826198662922,32.30093684556889,-19.54301666760745,0.8408019378259451,13.53742215156245,12.700278089486503,-30.714587336662422,-0.385038692905684,-32.069315972051434,-29.96798874784257,-11.503330354914027
0.52,0.013013013013013013,39.54402078446954,11.279626850488162,-16.589415217725634,-0.2968614869151291,-34.300293999331494,14.652581948907242,-37.698132042788615,28.90278014596952,-22.706421711849263,35.32582779146735,10.70537977533496,13.031395966658634,-14.734965302947712,-30.628778283966884,-10.74309341143127,19.604232165235963,-30.832843387014922,-6.443005840716074,-34.14006714790747,27.350924112039547,-9.681151693650996,20.667282667222995,1.8579638798624334,16.287003834973085,15.452878730451099,28.19313094384389,33.5842091235128,32.30306488474674,-19.543794223297784,0.8416875741780441,13.53959603374101,12.70300117415437,-30.71671243790353,-0.38548451386754506,-32.0711783600328,-29.969412628594622,-11.50481479093926
0.56,0.014014014014014014,39.547463906934134,11.280566857725754,-16.59185551862064,-0.29743591624252247,-34.30387218507889,14.652758073136795,-37.70015254623442,28.904880223391633,-22.708081138869264,35.32880801742879,10.706439189836347,13.03273862324329,-14.735386995697628,-30.62981636595984,-10.743663307146523,19.606284794219544,-30.83377168101251,-6.44268805486618,-34.14286009422175,27.351822678351873,-9.684261001699609,20.667551502953973,1.858269591793149,16.28765071012612,15.452712776355702,28.194188083658492,33.58570642817709,32.30515550698133,-19.54450515032964,0.8426406670832393,13.541859257643235,12.705872435592177,-30.718809556634692,-0.38596546144442534,-32.07298093640267,-29.970754234276978,-11.506347273518118
0.6,0.015015015015015015,39.5509226011837,11.28150833716073,-16.594377936483053,-0.29805320268868685,-34.30751371080965,14.652857606054164,-37.70209730557741,28.906969236007857,-22.7097287685839,35.33180178314543,10.707516999961092,13.034104841305378,-14.73575436411442,-30.630748261748778,-10.744207557469464,19.60837537275205,-30.834581469172203,-6.442306031750147,-34.145659340050486,27.35262277776164,-9.687548534450352,20.667714190986526,1.8585901266414542,16.288249782992864,15.452440011098238,28.19515312682075,33.58711151197277,32.30720882516427,-19.545149299394275,0.8436609993973647,13.544211531643022,12.708893104845219,-30.720878644899837,-0.38648154585495126,-32.074723457636644,-29.972013480410975,-11.507927949422918
0.64,0.016016016016016016,39.55439566196106,11.282451137480109,-16.596982034416456,-0.2987133594498061,-34.311218610027005,14.652880416331396,-37.70396623024538,28.90904781284221,-22.71136481208766,35.33480905851751,10.708613611307802,13.035494604916696,-14.73606815019563,-30.631574316056877,-10.744725946725222,19.610503933782784,-30.835272646105345,-6.441859692433377,-34.14846525272385,27.353324049515493,-9.691014297916881,20.667770877138242,1.8589257003061939,16.288801189137416,15.452060547605969,28.196025949703763,33.588424084289926,32.30922496685635,-19.545726506098223,0.8447483582444857,13.546652560997487,12.712064493230354,-30.722919627063867,-0.3870327508549626,-32.076405640262436,-29.973190295575172,-11.509556939550729
0.68,0.017017017017017015,39.55788184223259,11.283395124830209,-16.599667383324643,-0.29941637703645335,-34.31498693631082,14.652826369571157,-37.70575918269608,28.911116575174795,-22.712989500856644,35.337829772630776,10.709729451224884,13.036907894663335,-14.736329130286041,-30.632294863351543,-10.7452182897113,19.612670508889924,-30.835845083274094,-6.441348935572215,-34.151278220337666,27.35392606830455,-9.694658335157039,20.66772175126054,1.8592764940132551,16.289305041684102,15.451574509581812,28.196806406082345,33.58964383169259,32.31120407361372,-19.546236590435964,0.8459025348527148,13.54918204743766,12.715387992006924,-30.724932399900265,-0.38761903386848545,-32.07802716058024,-29.97428462158453,-11.511234339087496
0.72,0.018018018018018018,39.5613798531115,11.284340182976385,-16.6024335617814,-0.300162223122968,-34.31881876349977,14.652695328654277,-37.707475978285395,28.913176136559656,-22.714603086856627,35.34086381457951,10.710864969410844,13.038344687567264,-14.736538115363699,-30.632910227523,-10.74568443205975,19.614875128204392,-30.836298629043565,-6.440773637415853,-34.15409865176949,27.354428343804617,-9.698480725027721,20.66756704720269,1.8596426540891828,16.28976143085488,15.450982031913854,28.19749432716589,33.590770417410845,32.31314630029729,-19.546679356241302,0.847123324377841,13.551799688728947,12.718865071977703,-30.72691683270104,-0.3882403261000576,-32.07958765438253,-29.97529641367963,-11.512960217657394
0.76,0.01901901901901902,39.56488836380289,11.285286213469387,-16.605280155920383,-0.3009508423848018,-34.322714185895265,14.652487154144268,-37.709116385125895,28.915227102819824,-22.71620584264687,35.34391103430157,10.712020638545193,13.039804957004325,-14.736695951367308,-30.633420721594895,-10.74612425058756,19.617117820340294,-30.836633108817825,-6.440133651824326,-34.1569269766978,27.35483032025713,-9.702481580867483,20.667307042795606,1.86002429175606,16.290170423479665,15.450283261107499,28.198089521649436,33.59180348085356,32.31505181436452,-19.547054590617314,0.8484105257145755,13.55450517820158,12.722497283010888,-30.728872767409577,-0.38889653262832347,-32.08108671667286,-29.97622564072584,-11.514734619457585
0.8,0.02002002002002002,39.56840600157385,11.286233135818902,-16.60820675934561,-0.30178215632392164,-34.32667331848696,14.652201704750485,-37.710680123937124,28.91727007201952,-22.717798061480067,35.3469712434261,10.713196954951803,13.041288672618851,-14.736803519565848,-30.633826647466634,-10.746537653634793,19.619398612331807,-30.83684832526146,-6.439428810302758,-34.15976364562398,27.355131376093276,-9.706661049101966,20.666942059854446,1.8604214829487495,16.290532062479866,15.449478355739283,28.19859177578272,33.5927426371421,32.31692079514262,-19.547362063344572,0.8497639412952019,13.557298204251238,12.726286253473345,-30.730800018777092,-0.3895875324807954,-32.082523901383325,-29.977072285422302,-11.516557563378571
0.84,0.02102102102102102,39.57193135175179,11.287180887674833,-16.611212973062994,-0.3026560630823857,-34.33069629719983,14.651838837851615,-37.71216686788937,28.91930563441358,-22.719380057398922,35.35004421613419,10.714394439296626,13.042795800235167,-14.736861736971209,-30.63412829568708,-10.746924581390008,19.6217175295764,-30.836944058608687,-6.4386589220521,-34.16260912989701,27.355330823604344,-9.711019307766767,20.66647246419909,1.8608342681556973,16.290846366325482,15.448567486931369,28.199000853457118,33.5935874766654,32.3187534330821,-19.547601526267407,0.8511833768753979,13.560178449810072,12.730233689564491,-30.732698374543524,-0.3903131786896539,-32.083898721090414,-29.97783634452066,-11.518429043110357
0.88,0.022022022022022022,39.575462957754795,11.28812942501691,-16.614298405433324,-0.3035724372442412,-34.33478327916262,14.651398410081343,-37.71357624244261,28.921334372374098,-22.720952165329688,35.35312969003311,10.715613637321763,13.044326301766255,-14.736871556794675,-30.634325945259377,-10.747285006202388,19.624074595784187,-30.836920067062298,-6.437823774036686,-34.16546392174033,27.35542790866173,-9.715556564941801,20.665898665691316,1.8612626522845965,16.291113328466164,15.447550838845642,28.199316496310402,33.59433756465686,32.32054992898971,-19.54777271265792,0.8526686413069756,13.563145591788382,12.734341374539351,-30.734567595643835,-0.3910732983284362,-32.08521064672891,-29.978517829053402,-11.520349027234673
0.92,0.023023023023023025,39.57899932115732,11.289078722353214,-16.61746267214699,-0.3045311296259219,-34.33893444299753,14.650880277978157,-37.714907825182664,28.923356860294312,-22.722514741173217,35.35622736704439,10.716855120618009,13.045880135119944,-14.736833968948098,-30.634419863476648,-10.747618932879917,19.62646983293321,-30.836776087284917,-6.436923131068974,-34.16832853428093,27.355421810490505,-9.720273057090717,20.665221118287562,1.861706604554307,16.291332916736607,15.446428609196275,28.19953842384929,33.59499244079395,32.32231049323977,-19.547875336557418,0.8542195462972662,13.56619930048718,12.738611167808456,-30.73640741644078,-0.39186769252944154,-32.08645910730392,-29.979116764571756,-11.522317459303524
0.96,0.024024024024024024,39.582538901795346,11.290028772928196,-16.620705396220714,-0.3055319670553547,-34.34314998913095,14.65028429870131,-37.71616114565676,28.925373664469753,-22.72406816189399,35.35933691430625,10.71811948743804,13.047457254103021,-14.736750000590595,-30.63441030578835,-10.74792639897291,19.628903261230473,-30.836511834985338,-6.435956735911932,-34.17120350158,27.355311641500982,-9.725169047298392,20.664440320105946,1.8621660584145219,16.291505072736822,15.445201009779616,28.19966633358984,33.595551618821055,32.32403534496268,-19.547909092094983,0.8558359061548502,13.569339238981932,12.743045003901287,-30.73821754498545,-0.39269613648165463,-32.08764348960076,-29.97963319139304,-11.524334257904377
1.0,0.025025025025025023,39.58608011791475,11.290979588940827,-16.62402620801644,-0.3065747521400177,-34.34743014012514,14.649610330815117,-37.71733568521102,28.92738534295664,-22.72561282560765,35.362457965090634,10.719407363552572,13.049057608323713,-14.736620716721623,-30.634297515697067,-10.748207475042104,19.63137489907838,-30.83612700560293,-6.43492430939962,-34.17408937866502,27.35509644718318,-9.730244823399033,20.663556813506233,1.8626409114947695,16.29162971118778,15.44386826702013,28.199699901215766,33.59601458619673,32.32572471120981,-19.547873652782812,0.8575175375213127,13.572565062477821,12.747644891279108,-30.739997663306855,-0.39355837940896804,-32.08876313789291,-29.980067164857395,-11.526399316712302
1.04,0.026026026026026026,39.5896213463671,11.291931201773485,-16.627424745282426,-0.30765926302422236,-34.35177514103048,14.648858235143825,-37.71843087683229,28.929392445407533,-22.727149151667632,35.365590119735316,10.720719403151875,13.05068114309304,-14.736447220821265,-30.634081724685615,-10.748462264910463,19.63388476304628,-30.835621275093388,-6.433825550576555,-34.17698674156283,27.35477520606959,-9.735500695986863,20.66257118518133,1.8631310255844291,16.291706719263086,15.442430622531132,28.199638780754867,33.59638080376638,32.32737882609342,-19.547768670787985,0.8592642590886734,13.57587641763683,12.752412910982004,-30.741747427732168,-0.3944541445284593,-32.08981735364797,-29.9804187555938,-11.52851250452944
1.08,0.02702702702702703,39.59316092285715,11.292883662232216,-16.630900653216564,-0.30878525313592636,-34.35618525975822,14.648027875699402,-37.71944610499748,28.931395512884233,-22.728677580751405,35.36873294659123,10.722056289795201,13.05232779932562,-14.73623065553858,-30.633763152174318,-10.74869090589776,19.636432867846715,-30.83499430081927,-6.432660136856572,-34.17989618733324,27.354346829772247,-9.740936996300881,20.661484066258808,1.863636226645528,16.29173595589735,15.440888333688937,28.19948260477371,33.59664970546162,32.328997929900844,-19.547593776180303,0.8610758913021193,13.57927294187708,12.757351215093966,-30.74346646923915,-0.39538312898845324,-32.09080539523202,-29.98068804979534,-11.530673665312147
1.12,0.028028028028028028,39.59669714224637,11.293837040799021,-16.634453584551714,-0.3099524509234178,-34.3606607874733,14.647119120684653,-37.720380705533344,28.93339507764792,-22.73019857494705,35.37188598298531,10.723418737410759,13.053997513440514,-14.735972203428847,-30.63334200550835,-10.748893569036982,19.639019226315956,-30.834245722549042,-6.431427724201962,-34.182818334102855,27.3538101631005,-9.746554073974703,20.66029613241086,1.8641563048601761,16.291717251072132,15.439241674219048,28.199230984590873,33.59682069802778,32.330582268181615,-19.547348576155823,0.8629522560476334,13.58275426264485,12.762462025008897,-30.745154393842615,-0.39634500378607823,-32.09172647761248,-29.980875149503664,-11.532882618186276
1.16,0.029029029029029027,39.60022825891722,11.294791427896834,-16.63808319966284,-0.31116055958224403,-34.365202039006974,14.646131843574182,-37.72123396549012,28.935391662926477,-22.731712617840753,35.37504873619907,10.72480749134903,13.055690217262821,-14.735673087740512,-30.6328184799751,-10.74907045927149,19.641643849398232,-30.83337516356853,-6.430127947323741,-34.185753821098515,27.353163984266633,-9.752352294641952,20.65900810397114,1.8646910147145694,16.29165040508028,15.437490934792892,28.198883510509045,33.596893160781036,32.33213209080673,-19.547032654235714,0.8648931763240892,13.586319996659721,12.767747629479343,-30.74681078301683,-0.39733941366399755,-32.09257977206016,-29.980980172902527,-11.53513915745099
1.2,0.03003003003003003,39.60375248720274,11.295746934167857,-16.64178916669555,-0.31240925677279524,-34.36980935328884,14.645065924275729,-37.72200512303275,28.937385782659028,-22.73322021460596,35.37822068446295,10.726223329492342,13.057405837926753,-14.73533457325266,-30.632192758851502,-10.749221815631849,19.644306746133108,-30.832382231908923,-6.428760419904019,-34.188703308679955,27.352407005186826,-9.758332037387248,20.65762074605672,1.865240075121573,16.291535187769828,15.435636423633607,28.198439752066346,33.59686644539714,32.333647650998934,-19.546645569440045,0.866898475899345,13.589969749133472,12.773210382428736,-30.748435194155842,-0.3983659769859749,-32.09336440585073,-29.981003254620454,-11.537443052571591
1.24,0.031031031031031032,39.60726800188642,11.296703690765945,-16.64557116171547,-0.3136981943289872,-34.37448309379779,14.643921250374515,-37.722693367353564,28.939377941217575,-22.734721892094903,35.38140127796663,10.727667063423782,13.059144297780984,-14.734957967163757,-30.631465013481378,-10.749347911391153,19.647007923645248,-30.831266521695568,-6.427324734841517,-34.19166747837115,27.351537871885697,-9.764493692032389,20.65613486869347,1.8658031695839612,16.291371337768553,15.433678467129283,28.197899258307288,33.59673987573338,32.335129204333064,-19.54618685543615,0.8689679789498409,13.593703112963233,12.778852700506938,-30.75002716107398,-0.39942428559090715,-32.09407946196647,-29.980944546042423,-11.539794048161884
1.28,0.03203203203203203,39.61077293877727,11.297661849663758,-16.64942886887785,-0.31502699795852596,-34.37922364903148,14.642697718463214,-37.72329783861068,28.94136863310575,-22.736218198933305,35.38458993988513,10.729139539658636,13.060905514297167,-14.73454462003242,-30.630635403382797,-10.749449054197664,19.6497473871358,-30.83002761462204,-6.42582046452138,-34.19464703288974,27.350555165013116,-9.770837656246862,20.654551326943064,1.866379946400452,16.29115856169058,15.43161741045205,28.197261558073873,33.59651274768614,32.336577007705586,-19.545656019661173,0.8711015096831698,13.597519667899649,12.784677060367793,-30.751586194548796,-0.4005139046249321,-32.094723978799074,-29.980804215630567,-11.54219186395656
1.32,0.03303303303303303,39.61426539536529,11.298621583975374,-16.653361980616445,-0.31639526693527364,-34.384031432993524,14.64139523556021,-37.72381762789664,28.943358342634593,-22.737709705619046,35.387786067420805,10.730641640941759,13.062689399982535,-14.73409592677089,-30.62970407638555,-10.749525586183475,19.652525139874452,-30.82866508155407,-6.424247161110541,-34.197642696174,27.34945740048265,-9.777364332471521,20.652871021029746,1.866970018916723,16.290896533326585,15.429453618181318,28.19652616031733,33.59618432908628,32.33799131827239,-19.545052542418436,0.8732988919430551,13.60141897969074,12.79068599564641,-30.753111782908892,-0.40163437235119626,-32.09529694985427,-29.980582449253887,-11.544636194774208
1.36,0.03403403403403403,39.61774343156254,11.299583088295103,-16.65737019785077,-0.3178025737842742,-34.38890688569799,14.64001372061878,-37.7242517772422,28.945347543575313,-22.73919700462572,35.39098903286089,10.732174287614406,13.064495862297617,-14.733613327691849,-30.628671168798846,-10.749577884047937,19.655341183191084,-30.82717848426803,-6.422604356879977,-34.20065521340673,27.34824303024148,-9.784074124643853,20.65109489646499,1.8675729658236402,16.290584892819293,15.427187474929427,28.195692554431133,33.5957538596347,32.33937239235408,-19.54437587594727,0.8755599487961356,13.60540059920232,12.796882093612934,-30.75460339266919,-0.4027851999368406,-32.095797323459564,-29.980279450526943,-11.547126710471503
1.4000000000000001,0.035035035035035036,39.62120507053516,11.300546579053252,-16.661453230210398,-0.3192484639600374,-34.393850473690264,14.638553106129823,-37.72459927966036,28.947336698788934,-22.740680710511906,35.39419818465042,10.733738439054235,13.066324803580144,-14.733098309609163,-30.62753680560937,-10.749606359114482,19.658195516465867,-30.82556737732872,-6.420891564555333,-34.20368535103539,27.346910443182335,-9.790967434713043,20.64922394416815,1.8681883315049521,16.290223245826223,15.424819385967945,28.194760210605878,33.595220550881024,32.3407204843081,-19.543625443465988,0.8778845020999179,13.609464061515851,12.803267991478561,-30.756060469216315,-0.4039658712167394,-32.09622400247613,-29.979895441157545,-11.549663055889232
1.44,0.036036036036036036,39.62464829963191,11.301512294889578,-16.665610796274994,-0.3207324555187205,-34.39886269058346,14.637013339820674,-37.724859079236275,28.949326259832777,-22.742161460037224,35.3974128484802,10.735335095192394,13.068176120976288,-14.732552406993003,-30.626301100709913,-10.749611457359487,19.661088137116412,-30.823831310111366,-6.41910827769748,-34.20673389678781,27.345457966208397,-9.79804465893279,20.64725920058112,1.8688156264367226,16.289811162671892,15.422349777852766,28.1937285802068,33.59458358624804,32.34203584536693,-19.542800638187632,0.8802723720512204,13.61360888500476,12.809846372328698,-30.757482437546905,-0.40517584243350263,-32.0965758440164,-29.979430661303446,-11.5522448507908
1.48,0.037037037037037035,39.6280710714146,11.302480497045206,-16.669842623828398,-0.32225403878488795,-34.40394405760944,14.635394386452479,-37.72503007126894,28.95131666654366,-22.7436399122861,35.400632328389214,10.736965298111738,13.070049706380495,-14.73197720317978,-30.62496415715875,-10.749593659411772,19.664019040580467,-30.821969828972538,-6.41725397111468,-34.209801659682796,27.343883865462864,-9.805306183919738,20.64520174777505,1.8694543276407682,16.2893481774919,15.419779099046147,28.192597096174623,33.59384212110512,32.34331872244196,-19.54190082230828,0.8827233767143954,13.617834570390297,12.816619960657349,-30.75886870306168,-0.40641454195322846,-32.09685165916894,-29.978885369938087,-11.554871689793913
1.52,0.03803803803803804,39.63147130479627,11.303451469773771,-16.674148450124928,-0.3238126760135749,-34.40909512418335,14.633696229718453,-37.72511110247082,28.95330834659776,-22.745116748800353,35.40385590788099,10.738630133730508,13.071945446385211,-14.731374331637138,-30.623526067470056,-10.749553480521325,19.666988220292442,-30.819982479574865,-6.415328101308181,-34.2128894700348,27.342186347735232,-9.812752382465284,20.643052713547075,1.870103879194347,16.28883378737162,15.417107820533761,28.191365173450627,33.59299528289383,32.34456935689265,-19.540925325967564,0.8852373315285721,13.622140599778136,12.823591517476048,-30.760218652418313,-0.4076813699564688,-32.09705021273233,-29.978259845225395,-11.557543142296183
1.56,0.03903903903903904,39.63484688629256,11.304425520772586,-16.67852802216579,-0.3254078010484212,-34.414316468480344,14.631918874245198,-37.725100971232145,28.955301715046957,-22.746592673721736,35.40708285105315,10.740330733575915,13.073863222241897,-14.730745477284197,-30.621986913935643,-10.749491470495782,19.669995667651875,-30.8178688093702,-6.413330106953148,-34.21599817945193,27.34036356205699,-9.820383609088653,20.640813271505113,1.8707636927983065,16.28826745148256,15.41433643643482,28.190032209426764,33.59204217130929,32.34578798326067,-19.53987344618127,0.8878140487931301,13.626526435677041,12.830763834970067,-30.76153165444612,-0.40897569810384915,-32.097170222960145,-29.977554384903716,-11.560258752395425
1.6,0.04004004004004004,39.63819567139214,11.305402981634591,-16.682981096983287,-0.3270388189766912,-34.419608698023296,14.630062347699033,-37.72499842795692,28.957297173831677,-22.74806841394557,35.410312403739255,10.742068276652333,13.07580290983481,-14.730092377867024,-30.620346768978305,-10.749408213603248,19.673041371981668,-30.815628370245783,-6.411259409416974,-34.219128660826435,27.338413601499806,-9.82820019531925,20.63848464113864,1.871433148405833,16.28764859021977,15.41146546460329,28.188597584421775,33.59098185854082,32.34697482796899,-19.538744445745742,0.8904533371305682,13.630991520001004,12.838139730674108,-30.762807061125738,-0.4102968691757612,-32.09721036131932,-29.976769306678932,-11.563018038805469
