t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
0.0,0.0,-7.177159041295765,18.186942587916143,-23.001503113378803,-37.34302260205913,-27.96517541671827,-1.6251502191353,-23.39779784294082,-17.951644189297937,-37.88175825129275,-20.34562609225945,29.597767173605813,-18.184396421508026,33.56081155453225,32.07040256085169,-15.578086702435108,-4.550281437993226,14.81034745340321,3.622475716072908,31.84239811436847,9.686281406226003,33.76330391157644,34.90436211125096,10.377587802451496,20.069662556451895,-23.17501507067702,-2.480229194367299,-1.8727705915871762,-7.79509475291435
0.04,0.001001001001001001,-7.177740844585406,18.188388874266455,-23.003348554643615,-37.3460157083613,-27.96741756269984,-1.6252866639677743,-23.39967108365116,-17.953092564210433,-37.884795009953514,-20.347265725823647,29.60013113753252,-18.185860892347197,33.56349248436302,32.07296439325552,-15.579342663963597,-4.550649788576674,14.811520028985676,3.622765160963429,31.844938912204004,9.687047509109131,33.766001217418925,34.9071536941339,10.378410120346963,20.071261636972284,-23.176869285927467,-2.4804294177636335,-1.8729284209264483,-7.795728973303266
0.08,0.002002002002002002,-7.17836146766866,18.189796250962075,-23.00524215448585,-37.348894530796485,-27.96967868503363,-1.6254418116324414,-23.401515872874032,-17.954499106933444,-37.88777932310654,-20.348957208677227,29.60249581565629,-18.187360520848536,33.56607251621207,32.07554948080255,-15.580564853511246,-4.550917102315892,14.81269203678707,3.6230280637024648,31.847515684520562,9.687827956397735,33.76860802647826,34.90999365078705,10.379248818659633,20.072782841689477,-23.178790328138483,-2.480604945620623,-1.8730317299203545,-7.796339492244934
0.12,0.003003003003003003,-7.179021030998498,18.191164639177238,-23.00718356383884,-37.35165880273027,-27.9719583294247,-1.6256154630869022,-23.403332172448962,-17.955864123457307,-37.89071116764146,-20.350700455412536,29.604860958464343,-18.188895475464708,33.568551763448745,32.07815723722539,-15.58175326059945,-4.55108321356066,14.813863438933188,3.6232646932007846,31.85012817127513,9.688622388648627,33.77112470065566,34.912881794284424,10.380103650180867,20.074225793860517,-23.18077797571943,-2.4807556179773314,-1.8730802914520892,-7.796926276694911
0.16,0.004004004004004004,-7.179719637719667,18.19249395893469,-23.009172444974396,-37.354308277502724,-27.974256042051845,-1.6258074223955679,-23.405119944706414,-17.9571879219977,-37.89359049871774,-20.35249536581046,29.60722631733821,-18.190465918724446,33.57093033966522,32.08078708611083,-15.582907871572539,-4.551147970168061,14.815034198852992,3.6234753046242365,31.852776108111527,9.689430444666494,33.77355160064793,34.91581792464496,10.380974350600377,20.075590144794877,-23.182832004096696,-2.4808812776494285,-1.873073874737422,-7.797489297320379
0.2,0.005005005005005005,-7.180457373643943,18.193784129078235,-23.01120847160785,-37.3568427279091,-27.976571369614522,-1.626017496689609,-23.406879152526642,-17.958470812610383,-37.896417249597114,-20.35434182487896,29.60959164471125,-18.192072007084747,33.573208358369776,32.083438461041176,-15.584028669580112,-4.551111233267514,14.816204281232245,3.6236601392173835,31.855459226233126,9.690251761592773,33.77588908507784,34.91880182879214,10.381860638522706,20.076875573543635,-23.184952185579544,-2.4809817702637758,-1.8730122452515874,-7.798028528460037
0.24,0.006006006006006006,-7.181234307220212,18.195035067246828,-23.01329132898623,-37.359261945722366,-27.97890385938874,-1.6262454961237442,-23.408609759403852,-17.959713106817134,-37.89919133149168,-20.35623970289711,29.611956694221476,-18.1937138907837,33.57538593268918,32.086110805728254,-15.585115634562095,-4.550972877049514,14.81737365196932,3.6238194241408612,31.858177252269723,9.69108597499414,33.77813750966986,34.92183328052226,10.382762215491935,20.07808178660098,-23.187138289219064,-2.481056944291979,-1.8728951646584204,-7.798543948082128
0.28,0.007007007007007007,-7.182050489499341,18.19624668985019,-23.015420713959884,-37.361565741258296,-27.981253059291948,-1.626491233829984,-23.41031172951547,-17.96091511724275,-37.90191263342714,-20.358188855464682,29.614321220859683,-18.195391713693567,33.57746317507968,32.088803574140364,-15.58616874323644,-4.550732788578543,14.818542278133146,3.623953372322202,31.86092990813868,9.691932718950731,33.7802972264707,34.92491204048155,10.383678766024788,20.07920851761905,-23.18939008066041,-2.4811066510828983,-1.87272239074198,-7.799035537740589
0.32,0.008008008008008008,-7.182905954093835,18.197418912045883,-23.017596335037844,-37.36375394298338,-27.983618517957034,-1.6267545258684437,-23.411985027796398,-17.962077157262936,-37.904581022120645,-20.360189123557454,29.616684981112986,-18.19710561317375,33.57944019704626,32.09151623062236,-15.587187969089427,-4.550390867630613,14.819710127923338,3.6240621823199057,31.86371691090047,9.692791626144247,33.78236858311429,34.928037856152216,10.384609957652366,20.080255527137133,-23.191707321988535,-2.4811307448941045,-1.8724936773408885,-7.799503282529332
0.36,0.009009009009009009,-7.1838007171322795,18.198551647717775,-23.019817912427257,-37.365826397166046,-27.985999784815466,-1.6270351911753385,-23.413629620018078,-17.963199540663002,-37.90719634187283,-20.362240333588243,29.619047733103777,-18.19885571992338,33.581317108869904,32.09424825000904,-15.588173282368535,-4.549947026555812,14.820877170632482,3.6241460382005624,31.86653797260874,9.693662327946099,33.7843519221306,34.93121046184748,10.385555440970723,20.081222602326076,-23.194089771567626,-2.481129082922273,-1.8722087742856088,-7.799947171034634
0.4,0.01001001001001001,-7.184734777208608,18.199644809455865,-23.022085178057115,-37.36778296757151,-27.988396410189647,-1.6273330515082653,-23.415245472872225,-17.964282581307156,-37.90975841447354,-20.36434229747383,29.621409236724155,-18.20064215783316,33.583094019342376,32.09699911773202,-15.58912465007781,-4.54940119016622,14.822043376610585,3.62420510942887,31.86939280015503,9.694544454505715,33.78624758029774,34.934429578715836,10.38651484970051,20.0821095567487,-23.19653718387446,-2.4811015253325115,-1.871867427338875,-7.800367195285637
0.44,0.011011011011011011,-7.185708115326258,18.20069830853743,-23.0243978755866,-37.36962353520044,-27.990807945394515,-1.6276479313888819,-23.416832554059027,-17.96532659281829,-37.91226703912081,-20.366494812707835,29.623769253765875,-18.202465043836238,33.58477103550837,32.09976832992033,-15.59004203597571,-4.5487532956495,14.823208717231697,3.6242395507704153,31.872281095108303,9.695437634839207,33.78805588803683,34.937694914754616,10.387487800755913,20.082916230136913,-23.199049309325922,-2.48104793528661,-1.8714693781394725,-7.800763350702947
0.48,0.012012012012012012,-7.186720694837283,18.2017120549094,-23.026755760398228,-37.371347998071734,-27.993233942848406,-1.6279796580430805,-23.418390832379686,-17.96633188826811,-37.91472199235286,-20.368697662439683,29.626127548045872,-18.204324487757845,33.5863482624146,32.1025553934948,-15.590925400575369,-4.548003292508437,14.824373164862694,3.6242495022071233,31.875202553549407,9.6963414969185,33.78977716884897,34.94100616483299,10.388473894323125,20.083642488186076,-23.201625894100896,-2.4809681789702216,-1.8710143641495711,-7.801135636045317
0.52,0.013013013013013013,-7.187772461376546,18.202685957171955,-23.029158599576053,-37.37295627104937,-27.995673956193226,-1.6283280613387614,-23.41992027783309,-17.96729877987748,-37.91712302799244,-20.37095061555971,29.628483885527384,-18.206220592163458,33.58782580286567,32.105359826256404,-15.59177470114725,-4.547151142526657,14.825536692834207,3.6242350888653063,31.87815686590066,9.697255667761112,33.79141173879374,34.94436301072463,10.38947271394861,20.084288222367192,-23.204266679956827,-2.480862125618961,-1.8705021186057906,-7.8014840533544225
0.56,0.014014014014014014,-7.1888633427910955,18.20361992256329,-23.031606171869132,-37.37444828571356,-27.998127540423937,-1.6286929737212976,-23.421420861716477,-17.968227578726854,-37.91946987710356,-20.373253426790594,29.63083803443677,-18.20815345220534,33.58920375718634,32.108181156968804,-15.592589891724147,-4.546196819760725,14.826699275413715,3.624196420956284,31.881143716750685,9.698179773520746,33.79295990600863,34.94776512115011,10.390483826637373,20.084853349757264,-23.206971404041163,-2.4807296475434324,-1.869932370474183,-7.801808607897688
0.6,0.015015015015015015,-7.189993249064902,18.204513856945503,-23.034098267640406,-37.37582399027615,-28.00059425202734,-1.629074230146787,-23.4228925567299,-17.969118594476623,-37.92176224796001,-20.37560583678511,29.633189765376006,-18.210123155467244,33.590482222990055,32.111018925435054,-15.593370923108502,-4.545140310558781,14.827860887780751,3.6241335937295664,31.88416278467469,9.699113439578822,33.794421970268765,34.95121215182933,10.391506782961509,20.08533781288818,-23.209739798697967,-2.480570620153181,-1.8693048444092994,-7.8021093081091895
0.64,0.016016016016016016,-7.191162072239093,18.20536766479155,-23.036634688801215,-37.37708334954016,-28.003073649130187,-1.6294716680131807,-23.424335337084283,-17.969972135097365,-37.92399982602554,-20.378007572230413,29.63553885143095,-18.212129781807175,33.59166129495352,32.113872682568655,-15.59411774288199,-4.543981613605836,14.82902150600427,3.624046687438633,31.887213742050367,9.700056290637153,33.79579822258623,34.954703745544016,10.392541117179272,20.085741579614332,-23.212571591269988,-2.4803849219795775,-1.8686192607175085,-7.802386165528593
