t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0.0,0.0,-3.4352964403589192,0.5039681259751817,33.23391040517485,14.398900065883684,-20.901383765536178,-28.696624512632827,21.055862499918735,10.331681055719178,-7.809939472061166,5.13769320507996,7.804903603007078,-30.44960445505543,0.07069877216887259
0.04,0.001001001001001001,-3.4355807067469777,0.5039964883715788,33.236561314170785,14.400041424578063,-20.9030658078193,-28.6989221078689,21.057537467042415,10.33249604408176,-7.810574687992533,5.13809775019793,7.805525656222392,-30.452046295891503,0.07070254893731669
0.08,0.002002002002002002,-3.4359848552214887,0.5040176407784094,33.239204619672385,14.401163114085376,-20.90466013415306,-28.701270489464566,21.059270530377024,10.333266441526998,-7.811200028994421,5.138470722364194,7.806198813883684,-30.45448123509118,0.07077394751967298
0.12,0.003003003003003003,-3.4365088738932275,0.5040317626223301,33.24183998640345,14.402265217965493,-20.90616682595594,-28.70366912129747,21.061061424758847,10.333992125514591,-7.811815433024002,5.1388120248145235,7.806923089165119,-30.456909196847793,0.07091290705711001
0.16,0.004004004004004004,-3.4371527804322817,0.5040390402061499,33.24446707126397,14.403347831569114,-20.90758596345866,-28.70611744934719,21.06290987582885,10.334672973395952,-7.8124208420286205,5.139121569921314,7.807698481978796,-30.459330095899514,0.07111937428515842
0.2,0.005005005005005005,-3.4379166220589448,0.5040396666824091,33.247085523327534,14.404411061963014,-20.908917625607476,-28.7086149017422,21.064815599997743,10.335308862499156,-7.813016201995538,5.139399279111216,7.808524978893171,-30.461743837371255,0.07139330358421207
0.24,0.006006006006006006,-3.4388004755088657,0.5040338420336046,33.24969498385126,14.405455027848301,-20.910161889978163,-28.711160888817947,21.06677830440947,10.335899670217556,-7.81360146300111,5.139645082788279,7.809402553037581,-30.464150316622415,0.07173465702548362
0.28,0.007007007007007007,-3.439804446972329,0.5040217730588609,33.2522950862984,14.406479859471705,-20.91131883270077,-28.713754803186454,21.06879768690343,10.33644527410204,-7.814176579259382,5.139858920262722,7.81033116399286,-30.466549419100424,0.07214340441236912
0.32,0.008008008008008008,-3.4409286720074466,0.5040036733668265,33.25488545637369,14.407485698529857,-20.912388528395052,-28.71639601981798,21.070873435975784,10.336945551956932,-7.814741509170061,5.1400407396853875,7.811310757668082,-30.468941020200116,0.07261952331713124
0.36,0.009009009009009009,-3.4421733154269534,0.5039797633745569,33.25746571207167,14.408472698066584,-20.913371050116673,-28.719083896135157,21.073005230740172,10.337400381939473,-7.815296215365847,5.140190497987971,7.812341266163424,-30.471324985128952,0.07316299911276587
0.4,0.01001001001001001,-3.443538571158202,0.5039502703121255,33.260035463738085,14.409441022363175,-20.91426646931406,-28.721817772120016,21.075192740888163,10.33780964266288,-7.81584066475907,5.140308160829073,7.813422607619178,-30.473701168778167,0.07377382499987102
0.44,0.011011011011011011,-3.4450246620758627,0.5039154282326843,33.26259431414445,14.410390846821633,-20.915074855796014,-28.724596970434426,21.0774356266498,10.338173213302952,-7.81637482858763,5.140393702546121,7.81455468605094,-30.476069415599905,0.07445200202829079
0.48,0.012012012012012012,-3.446631839806745,0.5038754780276745,33.265141858575916,14.411322357840861,-20.915796277709973,-28.727420796554256,21.079733538754557,10.338490973708183,-7.816898682460187,5.140447106113218,7.815737391170999,-30.47842955949047,0.07519753911325983
0.52,0.013013013013013013,-3.4483603845060555,0.5038306674468688,33.267677684932536,14.412235752685806,-20.91643080153097,-28.730288538917733,21.082086118393022,10.338762804513362,-7.817412206400578,5.14046836310492,7.816970598195975,-30.480781423679836,0.0760104530457261
0.56,0.014014014014014014,-3.450210604604323,0.5037812511229032,33.270201373844024,14.413131239349513,-20.916978492061222,-28.733199469088348,21.084492997179687,10.338988587256623,-7.8179153848914265,5.140457473665983,7.818254167640747,-30.483124820627594,0.07689076849648065
0.6,0.015015015015015015,-3.4521828365241207,0.5037274905999372,33.272712498798064,14.414009036408064,-20.917439412440334,-28.736152841932682,21.086953797117115,10.339168204499906,-7.818408206916909,5.1404144464870845,7.819587945098735,-30.48545955192549,0.07783851801367349
0.64,0.016016016016016016,-3.454277444365632,0.5036696543660552,33.27521062628229,14.414869372868411,-20.9178136241661,-28.739147895813478,21.089468130561837,10.339301539952812,-7.818890666004655,5.140339298786502,7.820971761008598,-30.487785408206836,0.07885374201324365
0.68,0.017017017017017015,-3.4564948195599943,0.5036080178890027,33.27769531593987,14.41571248800904,-20.918101187125856,-28.74218385279829,21.092035600192293,10.339388478599783,-7.8193627602667295,5.140232056297766,7.822405430407444,-30.49010216906302,0.07993648876173957
0.72,0.018018018018018018,-3.458835380489283,0.5035428636548228,33.280166120738954,14.41653863121347,-20.918302159638333,-28.74525991888402,21.094655798979108,10.339428906830594,-7.819824492439683,5.140092753263237,7.823888752670633,-30.492409602967403,0.08108681435095291
0.76,0.01901901901901902,-3.4612995720718875,0.5034744812089366,33.2826225871557,14.417348061796543,-20.918416598505978,-28.748375284237525,21.097328310158026,10.339422712574107,-7.82027586992362,5.139921432433604,7.8254215112383,-30.49470746720689,0.0823047826637341
0.8,0.02002002002002002,-3.463887865311944,0.5034031671991833,33.28506425537124,14.418141048823495,-20.91844455907769,-28.75152912345266,21.10005270720579,10.339369785435228,-7.820716904820255,5.139718145073242,7.827003473328723,-30.496995507821605,0.08359046533030276
0.84,0.02102102102102102,-3.46660075681139,0.5033292254203107,33.2874906594823,14.418917870921756,-20.918386095321917,-28.75472059582383,21.102828553819254,10.339270016835034,-7.82114761396993,5.13948295097139,7.828634389638688,-30.499273459552928,0.08494394167430883
0.88,0.022022022022022022,-3.469438768243123,0.5032529668593768,33.28990132772563,14.419678816085478,-20.91824125991002,-28.757948845636324,21.105655403897988,10.339123300154016,-7.821568018987538,5.13921591845909,7.830313994031021,-30.501541045800387,0.08636529864784209
0.92,0.023023023023023025,-3.4724024457836355,0.5031747097414967,33.29229578271612,14.420424181472734,-20.918010104309886,-28.761213002473518,21.10853280153066,10.338929530878378,-7.8219781462973375,5.138917124431817,7.832042003209504,-30.50379797858781,0.08785463075452832
0.96,0.024024024024024024,-3.475492359503421,0.5030947795753372,33.29467354169863,14.42115427319539,-20.91769267888968,-28.76451218154107,21.11146028098546,10.338688606749328,-7.822378027166607,5.138586654377714,7.8338181163813685,-30.50604395853919,0.08941203995978912
1.0,0.025025025025025023,-3.4787091027133425,0.5030135091977324,33.29703411681343,14.421869406101589,-20.91728903303163,-28.767845484008166,21.11443736670477,10.338400427915317,-7.822767697738108,5.1382246024113565,7.835642014907648,-30.508278674864822,0.09103763558728095
1.04,0.026026026026026026,-3.4820532912650735,0.5029312388167587,33.299377015375136,14.422569903550842,-20.916799215255807,-28.77121199736588,21.117463573304324,10.338064897087147,-7.823147199061318,5.137831071312939,7.837513361941661,-30.510501805358142,0.0927315342004649
1.08,0.02702702702702703,-3.4855255628036166,0.5028483160525786,33.30170174016517,14.423256097181694,-20.91622327335376,-28.774610795802605,21.120538405577115,10.337681919695875,-7.8235165771223985,5.137406172572775,7.839431802055955,-30.512713016403932,0.09449385946819487
1.12,0.028028028028028028,-3.4891265759698373,0.5027650959753241,33.30400778973749,14.423928326671914,-20.91556125453188,-28.778040940596515,21.123661358502186,10.337251404053454,-7.823875882872852,5.136950026440997,7.841396960858056,-30.514911962998433,0.09632474201314609
1.16,0.029029029029029027,-3.4928570095508467,0.5026819411392585,33.30629465873754,14.424586939491226,-20.914813205564407,-28.781501480525016,21.126831917258528,10.336773261516015,-7.824225172256844,5.136462761982322,7.843408444595434,-30.517098288782005,0.09822431924183946
1.2,0.03003003003003003,-3.4967175615759896,0.5025992216124169,33.30856183823432,14.425232290646514,-20.913979172955923,-28.784991452290996,21.13004955724426,10.336247406649724,-7.824564506237127,5.135944517135756,7.845465839750128,-30.519271626084983,0.10019273515495034
1.24,0.031031031031031032,-3.50070894835612,0.5025173150008906,33.310808816065276,14.425864742419508,-20.913059203113193,-28.78850988096575,21.133313744101237,10.335673757399116,-7.8248939508195585,5.135395438779066,7.847568712623505,-30.521431595987444,0.10223014013652237
1.28,0.03203203203203203,-3.504831903463757,0.5024366064668803,33.31303507719401,14.4264846640969,-20.91205334252618,-28.79205578044836,21.136623933745224,10.335052235257812,-7.82521357707614,5.1348156827978935,7.849716608911711,-30.52357780839358,0.10433669072063909
1.32,0.03303303303303303,-3.5090871766516525,0.5023574887396043,33.31524010408047,14.427092431692914,-20.910961637958067,-28.79562815394126,21.139979572401767,10.334382765441537,-7.825523461166568,5.134205414159302,7.851909053272402,-30.52570986212144,0.10651254933403763
1.36,0.03403403403403403,-3.5134755327072265,0.5022803621181107,33.317423377063506,14.427688427664265,-20.90978413664412,-28.7992259944417,21.143380096647878,10.333665277063323,-7.825823684358224,5.133564806989616,7.854145548883392,-30.527827345008856,0.10875788401308109
1.4000000000000001,0.035035035035035036,-3.5179977502402675,0.5022056344649978,33.31958437475547,14.428273040617533,-20.908520886499133,-28.8028482852488,21.146824933459587,10.33289970331079,-7.826114333044599,5.132894044656333,7.856425576993963,-30.529929834036267,0.11107286809343819
1.44,0.036036036036036036,-3.5226546204012408,0.5021337211900104,33.32172257444874,14.428846665008926,-20.90717193633329,-28.806494000485753,21.150313500265494,10.33208598162541,-7.826395498762072,5.132193319853923,7.858748596469575,-30.53201689546743,0.11345767987075271
1.48,0.037037037037037035,-3.5274469455274904,0.5020650452224352,33.32383745253382,14.429409700836425,-20.905737336076186,-28.810162105636785,21.153845205006316,10.331224053883616,-7.826667278205034,5.131462834693296,7.861114043330865,-30.534088085008754,0.1159125022305193
1.52,0.03803803803803804,-3.532375537714594,0.5020000369711793,33.32592848492876,14.429962553324321,-20.904217137008704,-28.813851558098417,21.15741944620052,10.330313866579647,-7.826929773239288,5.130702800794724,7.863521330287814,-30.536142947988232,0.11843752224531912
1.56,0.03903903903903904,-3.5374412173100818,0.5019391342713734,33.32799514751957,14.430505632600147,-20.902611392002555,-28.81756130774449,21.16103561301603,10.329355371009997,-7.827183090913706,5.129913439383975,7.865969846270119,-30.538181019554834,0.12103293073750725
1.6,0.04004004004004004,-3.5426448113267286,0.501882782316301,33.33003691661146,14.431039353364005,-20.900920155767096,-28.82129029750441,21.164693085348013,10.328348523459336,-7.827427343470074,5.129094981391417,7.8684589559548135,-30.540201824899373,0.12369892180538572
1.6400000000000001,0.04104104104104104,-3.5479871517726003,0.5018314335734145,33.33205326939038,14.431564134550326,-20.899143485103153,-28.82503746395404,21.168391233902778,10.327293285387759,-7.827662648351107,5.1282476675538495,7.870987999292333,-30.542204879497728,0.12643569231084087
1.68,0.04204204204204204,-3.5534690738950534,0.5017855476831589,33.33404368439464,14.432080398982071,-20.897281439163486,-28.828801737918567,21.17212942028769,10.326189623619232,-7.827889128206565,5.127371748518773,7.873556291032245,-30.54418968937747,0.1292434413263736
1.72,0.043043043043043044,-3.5590914143358994,0.5017455913392865,33.336007641996325,14.432588573017407,-20.895334079719532,-28.83258204508673,21.175906997107116,10.325037510531072,-7.828106910897442,5.126467484950849,7.876163120250025,-30.546155751408833,0.13212236953940557
1.76,0.044044044044044044,-3.564855009194978,0.50171203814931,33.3379446248919,14.433089086188907,-20.893301471434025,-28.836377306635647,21.17972330806432,10.32383692424431,-7.82831612949817,5.125535147640233,7.878807749876288,-30.548102553621103,0.13507267861170463
1.8,0.04504504504504504,-3.570760691999437,0.5016853684737039,33.339854118601885,14.43358237083533,-20.89118368213905,-28.840186439865523,21.183577688069217,10.322587848814782,-7.8285169222968,5.124575017612511,7.881489416230049,-30.55002957554536,0.13809457049174081
1.84,0.04604604604604605,-3.576809291576082,0.5016660692424365,33.34173561197906,14.434068861726013,-20.88898078311913,-28.844008358843467,21.187469463351917,10.321290274424774,-7.828709432793112,5.123587386239911,7.884207328557635,-30.551936288584667,0.14118824667775834
1.8800000000000001,0.04704704704704705,-3.5830016298242624,0.5016546337473807,33.34358859772475,14.434548995677986,-20.886692849398806,-28.847841975055598,21.191397951581976,10.31994419757505,-7.8288938096945895,5.12257255535348,7.886960668579032,-30.553822156412682,0.14435390742933482
