t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
0.0,0.0,24.268368473893265,-27.159766754562924,-23.158037555565066,-41.02945031362959,-27.162140589873623,24.626661147190294,19.337678503702087,3.0882120137255895,30.79702527000798,26.91188283624985,20.244096476272073,25.347321453052984,5.404276831122373,-16.15551775549967,-1.218770627737148,-17.3443737587313,-9.198273903752568,-18.536858195763028,-33.80182006291678,23.34850659155193,-4.327188385229222,17.69275680816666
0.04,0.001001001001001001,24.270301357062177,-27.161946659586015,-23.159897071945476,-41.032735313918586,-27.164323234140742,24.628620017722465,19.339216449455293,3.0884528028279554,30.79948347501986,26.914025703237343,20.24570538752688,25.34934635933363,5.404697082314945,-16.15681093730975,-1.2188717715976667,-17.3457652314023,-9.199018586079163,-18.53835003649389,-33.8045360589708,23.350366852043646,-4.327539024217817,17.694166940792172
0.08,0.002002002002002002,24.27216177319372,-27.164058489257076,-23.161758283982394,-41.03596665492738,-27.166556631057304,24.630524728811388,19.34078912403646,3.088784980482828,30.801884009758393,26.916145679862563,20.24733108565275,25.35142652822293,5.405143962099,-16.158194972977114,-1.2189685892971631,-17.34720206467398,-9.199809715733064,-18.539781992337904,-33.80722486457376,23.352287844972015,-4.328010124957701,17.69564116835696
0.12,0.003003003003003003,24.27394996377918,-27.166102329431983,-23.163621042315924,-41.0391454600573,-27.16884073309691,24.63237583220306,19.342396387516196,3.089208258290709,30.804227691795184,26.918242845060536,20.2489736346895,25.353562357401696,5.405617591742263,-16.159670070876555,-1.2190612266551115,-17.348684089797832,-9.200647437866301,-18.54115374534585,-33.80988685329376,23.354269457060276,-4.328602022857507,17.69717949373059
0.16,0.004004004004004004,24.275666155731408,-27.168078274918717,-23.16548521984843,-41.04227282109502,-27.17117547644325,24.634173889066385,19.344038088621158,3.0897223351533745,30.806515327478714,26.920317276656334,20.250633098766922,25.35575425798536,5.4061181018390085,-16.161236451155524,-1.219149811355914,-17.350211143309608,-9.20153190097159,-18.54246495273284,-33.81252240269264,23.356311568041217,-4.329315050613314,17.698781907471126
0.2,0.005005005005005005,24.277310560879556,-27.169986429248002,-23.16735071203944,-41.04534979847517,-27.173560780917043,24.635919470139644,19.34571406450115,3.090326896988017,30.808747712184253,26.92236905152696,20.252309542058597,25.35800265440879,5.406645632263956,-16.162894345655058,-1.2192344529421746,-17.35178306680996,-9.202463256994658,-18.543715246425503,-33.81513189441472,23.358414050813465,-4.330149538078326,17.700448387909837
0.24,0.006006006006006006,24.278883375489247,-27.171826904459525,-23.16921743719168,-41.048377421551564,-27.17599654989821,24.637613155881265,19.347424140487117,3.0910216164137396,30.81092563057932,26.92439824576034,20.254003028730764,25.360307984303574,5.407200332125275,-16.164643997815542,-1.2193152428011254,-17.353399706737918,-9.203441661449595,-18.544904232620503,-33.81771571429086,23.36057677158976,-4.33110581210576,17.702178901236046
0.28,0.007007007007007007,24.280384779807033,-27.173599820903767,-23.171085336728133,-41.05135668887548,-27.178482670243636,24.63925553662418,19.349168129840084,3.0918061524110314,30.813049856904055,26.92640493481146,20.255713622886102,25.36267069836736,5.407782359716628,-16.166485662566693,-1.219392254144293,-17.355060914137283,-9.204467273537437,-18.54603149135458,-33.82027425245803,23.3627995900377,-4.332184196364431,17.70397340158229
0.32,0.008008008008008008,24.281814937628138,-27.17530530705954,-23.17295437545992,-41.05428856847976,-27.18101901220102,24.64084721273301,19.350945833491135,3.092680149954861,30.81512115526586,26.92838919365581,20.25744138850225,25.36509126022472,5.408391882468131,-16.168419606201134,-1.2194655419805012,-17.356766544416175,-9.205540256268215,-18.547096576086336,-33.82280790349423,23.365082359413496,-4.333385011126532,17.705831831110107
0.36,0.009009009009009009,24.28317399588656,-27.176943499367226,-23.174824541844863,-41.05717399816733,-27.183605429319222,24.642388794763338,19.352757039772623,3.0936432396220654,30.817140279947676,26.93035109694028,20.25918638936497,25.367570146279053,5.409029076896123,-16.170446106230873,-1.2195351430823231,-17.35851645709975,-9.206660776586666,-18.548099013290088,-33.825317066568985,23.36742492668918,-4.334708573027089,17.707754120096688
0.4,0.01001001001001001,24.28446208426657,-27.178514542077803,-23.176695848236562,-41.06001388580294,-27.186241758355663,24.643880903622325,19.354601524140737,3.0946950371737136,30.81910797572941,26.93229071913156,20.260948688995725,25.370107845554955,5.409694128551617,-16.172565451225875,-1.2196010759461091,-17.36031051557632,-9.20782900550188,-18.54903830206207,-33.82780214560926,23.369827132673855,-4.33615519479454,17.709740187022692
0.44,0.011011011011011011,24.28567931483475,-27.180018587117605,-23.178568331123774,-41.06280910960716,-27.188927819181306,24.6453241707299,19.35647904888965,3.095835143113162,30.82102497822193,26.934208134662253,20.262728350573614,25.372704859530426,5.410387231967326,-16.174777940634005,-1.2196633407457247,-17.362148586836916,-9.209045118221075,-18.54991391373945,-33.83026354948093,23.372288812129476,-4.337725184951923,17.711789938661514
0.48,0.012012012012012012,24.2868257816918,-27.181455793968894,-23.18044205135991,-41.06556051845149,-27.191663414683767,24.6467192381798,19.358389362857487,3.0970631422205304,30.822892014213235,26.93610341807478,20.264525436851486,25.375361701958326,5.4111085906031064,-16.177083884581396,-1.2197219192801572,-17.364030541208486,-9.210309294287791,-18.55072529153263,-33.83270169218579,23.374809793881685,-4.339418847488089,17.7139032701703
0.52,0.013013013013013013,24.28790156064328,-27.18282632956622,-23.18231709438245,-41.06826893215371,-27.19444833066922,24.648066758899624,19.360332201124383,3.098378603064362,30.82470980202626,26.93797664416326,20.2663400100661,25.378078898676392,5.4118584167897055,-16.17948360365238,-1.2197767749151534,-17.365956252080792,-9.21162171772473,-18.55147185017134,-33.83511699307418,23.377389900926296,-4.341236481498399,17.716080065183032
0.56,0.014014014014014014,24.288906708888625,-27.184130368208532,-23.18419357042201,-41.0709351417726,-27.197282335763717,24.64936739680922,19.362307284702926,3.0997810774912415,30.826479051887993,26.939827888113484,20.26817213184224,25.380856987405085,5.41263693167066,-16.18197742864796,-1.2198278525190749,-17.367925595627174,-9.212982577181505,-18.552152975565164,-33.83750987707322,23.380028950531912,-4.343178380794323,17.71832019590601
0.6,0.015015015015015015,24.28984126472772,-27.18536809148711,-23.18607161470087,-41.07355990990133,-27.20016518131457,24.65062182697653,19.36431432022136,3.10127010009419,30.828200466309497,26.941657225641137,20.270021863090626,25.38369651753257,5.413444365142205,-16.184565700321848,-1.2198750783931684,-17.369938450519253,-9.21439206608755,-18.552768024479214,-33.839880774930734,23.38272675433928,-4.345244833481376,17.72062352321602
0.64,0.016016016016016016,24.290705247284453,-27.186539688229217,-23.187951387620675,-41.076143970958604,-27.203096601292604,24.651830735770133,19.366352999599915,3.102845187660659,30.829874740476455,26.943464733128444,20.271889263899556,25.386598049886025,5.414280955791042,-16.18724876909288,-1.2199183601964658,-17.37199469763575,-9.21585038281047,-18.55331632422564,-33.84223012347496,23.385483118457916,-4.347436121504785,17.722989896761568
0.68,0.017017017017017015,24.291498656246638,-27.1876453544575,-23.18983307493903,-41.07868803147719,-27.20607631219592,24.652994821007738,19.36842299972066,3.104505838600998,30.831502562649955,26.945250487759374,20.273774393420112,25.38956215648846,5.4151469508298105,-16.190026994732758,-1.2199575868655477,-17.37409421976546,-9.21735773082006,-18.55379717237189,-33.84455836588996,23.38829784356055,-4.349752520162336,17.725419155067474
0.72,0.018018018018018018,24.29222147162177,-27.188685293365133,-23.191716887934756,-41.08119277038895,-27.209104012956036,24.654114792099705,19.37052398209142,3.106251532358273,30.833084614577203,26.94701456765359,20.275677309744893,25.392589420300226,5.416042606030115,-16.192900746027828,-1.2199926285294205,-17.376236901304605,-9.218914318858277,-18.55420983646659,-33.8468659520069,23.391170724976018,-4.352194297583777,17.727911125643185
0.76,0.01901901901901902,24.292873653508146,-27.18965971530661,-23.193603063561408,-41.083658839306054,-27.212179384847182,24.65519137018688,19.372655592504184,3.108081728800361,30.834621571911864,26.94875705199932,20.27759806978015,25.39568043494432,5.416968185652931,-16.19587040041364,-1.220023336419777,-17.378422627948584,-9.220520361115396,-18.554553553784082,-33.849153338611316,23.394101552781088,-4.35476171417621,17.73046562509514
0.8,0.02002002002002002,24.293455141880894,-27.190568837804253,-23.195491864588828,-41.08608686279774,-27.215302091399597,24.656225288271834,19.374817460688618,3.109995867595266,30.8361141046438,26.950478021185305,20.27953672911126,25.398835804414567,5.417923962376246,-16.198936343580968,-1.2200495427769265,-17.380651286378317,-9.222176077412623,-18.55482753108867,-33.85142098976622,23.39709011189185,-4.35745502203488,17.733082459243512
0.84,0.02102102102102102,24.293965856392482,-27.191412885570298,-23.197383579732318,-41.08847743866233,-27.21847177831771,24.657217291342707,19.377009199961243,3.111993367570634,30.837562877537955,26.95217755693203,20.281493341861438,25.402056142765726,5.418910217219758,-16.202098969051875,-1.220071060751705,-17.38292276394128,-9.223881693391377,-18.555030944419773,-33.853669377151355,23.40013618215523,-4.360274464318777,17.735761423243716
0.88,0.022022022022022022,24.294405696187365,-27.192192090544637,-23.199278523769102,-41.09083113819391,-27.221688073404135,24.65816813648881,19.379230406870967,3.1140736260584707,30.838968550582145,26.953855742422412,20.283467960543646,25.4053420737846,5.419927239466465,-16.20535867772434,-1.2200876843036952,-17.38523694832737,-9.225637440709495,-18.55516293889925,-33.85589898041849,23.403239538441202,-4.36322027459047,17.738502301712927
0.92,0.023023023023023025,24.294774539730433,-27.19290669194809,-23.201177037641695,-41.09314850644355,-27.224950586490376,24.659078593007084,19.381480660841618,3.116236018226105,30.84033177944358,26.955512662432167,20.285460635905643,25.408694230641043,5.420975326580981,-16.20871587738399,-1.2200991880961056,-17.387593727239732,-9.227443557244566,-18.555222628562234,-33.858110287562866,23.40639995073625,-4.36629267611962,17.741304868862027
0.96,0.024024024024024024,24.29507224464896,-27.19355693635123,-23.203079488547754,-41.095430062474534,-27.228258909375246,24.65994944249859,19.383759523812262,3.1184798963944615,30.8416532159339,26.957148403460007,20.28747141676812,25.41211325551793,5.422054784124412,-16.212170982181267,-1.220105327387684,-17.389992988060683,-9.22930028730461,-18.555209096212913,-33.860303795310955,23.4096171842387,-4.369491881149608,17.74416888863325
1.0,0.025025025025025023,24.2952986475878,-27.194143077758696,-23.20498627001602,-41.09767629961152,-27.23161261577195,24.660781478954153,19.386066539876094,3.1208045893447482,30.84293350848253,26.958763053857922,20.28950034985589,25.415599799218946,5.423165925665603,-16.215724412072454,-1.2201058379220608,-17.39243461751289,-9.231207881846283,-18.555121393306855,-33.86248000952442,23.41289099945645,-4.372818090126738,17.74709411484387
1.04,0.026026026026026026,24.29545356407761,-27.19466537770897,-23.20689780196785,-41.09988768568324,-27.2350112612649,24.661575508828246,19.388401234918735,3.1232094016146816,30.84417330261824,26.960356703961732,20.291547479622082,25.419154520753157,5.424309072688609,-16.219376592222815,-1.2201004358149448,-17.394918501315946,-9.233166598700773,-18.55495853986145,-33.86463944562049,23.4162211523077,-4.376271490891504,17.7500802913362
1.08,0.02702702702702703,24.29553678841593,-27.195124105389546,-23.20881453076394,-41.1020646632586,-27.238454383277237,24.662332351100275,19.39076311625688,3.1256936127854207,30.84537324145867,26.96192944622212,20.29361284806541,25.422778086895228,5.425484554496203,-16.2231279523701,-1.2200888174396156,-17.397444523838487,-9.235176702807568,-18.55471952439624,-33.86678262900874,23.419607394225235,-4.379852257831435,17.753127152134255
1.12,0.028028028028028028,24.295548093560914,-27.195519537767517,-23.210736929235697,-41.10420764987603,-27.24194150105019,24.66305283732234,19.393151672278197,3.1282564767603938,30.846533966207737,26.963481375336364,20.295696494540397,25.426471171720134,5.42669270810925,-16.226978926146597,-1.2200706593111876,-17.400012567746046,-9.237238466456166,-18.554403303904998,-33.868910095544294,23.42304947226484,-4.383560550995021,17.75623442160729
1.16,0.029029029029029027,24.29548723103763,-27.19585195973545,-23.212665496700737,-41.10631703826586,-27.245472115635284,24.663737811652602,19.39556637208354,3.130897221037248,30.84765611666073,26.96501258838104,20.297798455560653,25.43023445611127,5.427933878161791,-16.230929950357844,-1.2200456179701389,-17.402622513644765,-9.239352169535877,-18.554008803861432,-33.87102239199758,23.426547129218378,-4.387396515166326,17.759401814640533
1.2,0.03003003003003003,24.29535393085682,-27.196121664272564,-23.21460075896202,-41.108393196565665,-27.249045709900553,24.664388130873352,19.398006665132538,3.133615045974172,30.84874033171698,26.966523184945824,20.2999187645952,25.43406862724069,5.429208416791643,-16.234981464216073,-1.2200133298656357,-17.405274239721198,-9.241518099793756,-18.55353491826063,-33.873120076540594,23.430100103732112,-4.3913602788998585,17.762629036813347
1.24,0.031031031031031032,24.295147901446025,-27.196328952621133,-23.216543268290025,-41.11043646852847,-27.252661748551823,24.665004664392896,19.400471980893666,3.136409124051871,30.849787249899954,26.96801326726872,20.30205745185789,25.437974378020428,5.430516683526382,-16.239133908526426,-1.2199734112392042,-17.407967621378347,-9.243736553100701,-18.55298050969834,-33.87520371924972,23.433708130430823,-4.395451953515362,17.765915784585026
1.28,0.03203203203203203,24.29486882959307,-27.19647413447807,-23.218493603387376,-41.1124471737237,-27.256319678170215,24.665588294230382,19.40296172850001,3.1392785991325125,30.850797509884647,26.9694829403729,20.30421454408995,25.44195240652355,5.431859045164515,-16.24338772482389,-1.219925458009331,-17.410702530868146,-9.246007833725715,-18.552344409490342,-33.877273902625106,23.43737094004823,-4.3996716320522165,17.76926174548847
1.32,0.03303303303303303,24.294516380401838,-27.196557528201634,-23.220452369335334,-41.11442560773089,-27.260018927266987,24.666139914982672,19.40547529641196,3.142222585716972,30.851771751032132,26.97093231220539,20.306390064335744,25.446003415373898,5.433235875651693,-16.24774335445892,-1.2198690456576078,-17.413478836920586,-9.248332254618287,-18.551625417834295,-33.87933122212662,23.44108825956428,-4.404019388183194,17.77266659833189
1.36,0.03403403403403403,24.294090197260367,-27.196579461033185,-23.222420197521497,-41.116372042326056,-27.263758906356877,24.666660433772396,19.408012052088147,3.1452401682017506,30.85271061393116,26.972361493777875,20.308584031711803,25.450128111103187,5.434647555951811,-16.252201237629606,-1.2198037291170585,-17.416296404369696,-9.250710137698803,-18.550822304016453,-33.881376286726315,23.444859812349826,-4.408495275087382,17.77613001340873
1.4000000000000001,0.035035035035035036,24.29358990182128,-27.196540269333934,-23.22439774554809,-41.1182867256608,-27.267539008051052,24.667150770176313,19.410571341665946,3.1483304001369476,30.853614740946632,26.97377059930979,20.31079646116926,25.454327203474378,5.436094473912824,-16.256761812358313,-1.2197290426633258,-17.41915509377661,-9.253141814156836,-18.549933806665862,-33.88340971947736,23.448685318319157,-4.413099324282148,17.779651652715913
1.44,0.036036036036036036,24.2930150939946,-27.196440298836617,-23.226385697120094,-41.12016988243406,-27.271358607170853,24.667611856133163,19.413152489653044,3.151492303486709,30.85448477677489,26.975159746374043,20.313027363249756,25.458601404770068,5.4375770241271555,-16.261425513410554,-1.2196444998094182,-17.422054761049925,-9.255627624757134,-18.54895863405865,-33.88543215809943,23.45256449409096,-4.4178315444140965,17.783231170180553
1.48,0.037037037037037035,24.292365351952956,-27.196279904911982,-23.2283847619126,-41.12202171405661,-27.275217060883445,24.668044635830142,19.415754798631465,3.1547248678935738,30.85532136900558,26.9765290560455,20.31527674383497,25.462951429044764,5.439095607786521,-16.266192771154003,-1.2195495932047558,-17.424995257063628,-9.258167920153053,-18.547895464475175,-33.88744425558034,23.456497053158138,-4.422691920009047,17.78686821189514
1.52,0.03803803803803804,24.291640232149312,-27.196059452850047,-23.230395675416588,-41.123842398808286,-27.279113708860507,24.668450065567214,19.418377548975663,3.1580270499481884,30.856125168690077,26.977878653052553,20.31754460388992,25.467377991339884,5.4406506325310575,-16.271064010355417,-1.21944379453928,-17.4279764272728,-9.260763061207118,-18.546742946612877,-33.88944668079396,23.46048270606697,-4.42768041018116,17.79056241636131
1.56,0.03903903903903904,24.290839269347277,-27.195779318155978,-23.232419198762422,-41.1256320919881,-27.283047873461108,24.66882911359847,19.421019998586225,3.1613977724658486,30.85689683091622,26.979208665931957,20.319830939200166,25.471881806860395,5.442242512292608,-16.2760396489133,-1.2193265544534306,-17.430998111327376,-9.26341341931835,-18.545499700057746,-33.89144011913405,23.46452116060609,-4.432796947301423,17.794313414742142
