t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
0.0,0.0,-24.625886747810817,36.477547013487296,6.545810395913079,17.180425104214624,12.277515255514617,34.65739403270891,-32.70060985350564,-9.683539872890037,-12.329818596637462,30.598974924843546,-16.436912259116152,14.024560479767194,-33.9474373551094,21.624687876223103,-21.669245107685935,-2.8620179665778043,-21.42015246143684,-16.941821023605495,-32.78518379484327,36.07364547600376,-30.918183107665097,22.613544966685655,38.71765154853864,26.97766812106023,39.60934457868223,-32.90096100282725,-30.304202125273264,8.768398385014262,22.178933097733054,-20.577744640926856,-25.727301814909765
0.04,0.001001001001001001,-24.627861542510608,36.480459939845296,6.546326893353298,17.181791470664866,12.27849598165039,34.66015463722895,-32.70323165147108,-9.684324230797007,-12.3308053849509,30.601414746858808,-16.438238068512554,14.025678730233869,-33.95015511418388,21.626415647797025,-21.670983421522333,-2.8622545259699126,-21.421873776955042,-16.943184551990054,-32.78781201716002,36.07652277229332,-30.920665520943814,22.615342531547995,38.72073750063294,26.979819724751902,39.61250729951763,-32.90360152590178,-30.306629430128197,8.769093013611606,22.18070730626846,-20.57939303579342,-25.72937087189665
0.08,0.002002002002002002,-24.629796919739395,36.48329540544259,6.546815217428447,17.183150984332656,12.279421783273657,34.66299133296719,-32.70580887089484,-9.685163243389002,-12.331862027346787,30.603771528226364,-16.439639268097356,14.026821527906968,-33.9528433057477,21.6280957157304,-21.672651305867785,-2.8624912515466208,-21.42358276892913,-16.94443723353379,-32.79045488430837,36.07933865966679,-30.923113551790074,22.617169084653764,38.72394163501864,26.981929536810796,39.615743698198806,-32.906356417512235,-30.3088546881569,8.769793334937436,22.182451595786905,-20.581083186453714,-25.731508591498592
0.12,0.003003003003003003,-24.631693343343404,36.48605358468593,6.547275461769366,17.184503458056096,12.28029271901724,34.66590422376321,-32.70834253105081,-9.686056896139283,-12.332988764620286,30.606045484274777,-16.44111598946328,14.027988598712891,-33.955501928733504,21.629728236899226,-21.67424877148913,-2.862728133618782,-21.4252796000126,-16.945578638287454,-32.793112290195616,36.08209301213444,-30.925527524412157,22.61902498794313,38.727264708648,26.98399771916196,39.61905353780597,-32.90922551678914,-30.310877477560226,8.770499323692837,22.184165873461694,-20.582814770532956,-25.73371522820902
0.16,0.004004004004004004,-24.633551263588426,36.48873461706664,6.547707722507681,17.18584869296925,12.281108833925579,34.668893409978836,-32.710833664528586,-9.687005178931084,-12.334185853526476,30.608236797603112,-16.442668359556126,14.029179704866209,-33.958131003937325,21.631313366401322,-21.675775821694604,-2.8629651601864743,-21.426964479595835,-16.94660828964347,-32.795784143568326,36.08478570739764,-30.927907760883503,22.620910572649,38.73070749471965,26.986024484784902,39.622436616935225,-32.912208655212574,-30.31269738576134,8.771210972651222,22.185850044117654,-20.584587454238573,-25.735991038152083
0.2,0.005005005005005005,-24.635371117376295,36.49133860657057,6.548112098160067,17.18718647843069,12.281870159262942,34.67195898823488,-32.713283317704615,-9.68800808591407,-12.33545356709984,30.610345618283077,-16.44429650072299,14.03039464513069,-33.960730573626364,21.632851257383255,-21.677232451821336,-2.8632023169263836,-21.42863766371318,-16.94752566394119,-32.798470368054794,36.08741662675678,-30.930254581262055,22.622826139071936,38.73427078245612,26.988010097565475,39.62589276954762,-32.91530565617224,-30.31431400837507,8.771928292688068,22.187504009869333,-20.586400892048676,-25.738336279083285
0.24,0.006006006006006006,-24.637153328445606,36.49386562107999,6.548488689516892,17.18851659194034,12.282576712330458,34.67510105113883,-32.71569255124798,-9.689065615304804,-12.336792195015821,30.612372064010454,-16.44600053070758,14.031633255088344,-33.963300701150615,21.634342060912594,-21.678618648758547,-2.863439587182806,-21.430299454955513,-16.948330190048253,-32.801170902207026,36.08998565500814,-30.932568303705963,22.624771956324107,38.73795537687212,26.989954872174316,39.6294218648506,-32.91851633451715,-30.315726948288766,8.772651312822214,22.18912766981132,-20.588254726392492,-25.740751210382687
0.28,0.007007007007007007,-24.63889830755669,36.49631569176629,6.5488375995350925,17.18983879904478,12.28322849629182,34.67831968700361,-32.718062440661015,-9.69017776913055,-12.338202043995622,30.614316220204852,-16.44778056259216,14.032895407417525,-33.96584147055781,21.635785925895746,-21.67993439050571,-2.8636769519617804,-21.431950202387366,-16.949021248917852,-32.803885699542064,36.09249268032985,-30.934849244585806,22.62674826204269,38.74176209853232,26.991859173973012,39.6330238072124,-32.92184049609548,-30.31693581485676,8.773380080268879,22.190720919761002,-20.59014858732309,-25.743236093041006
0.32,0.008008008008008008,-24.64060645266083,36.498688812472636,6.54915893323509,17.191152853231007,12.283825500007476,34.68161497955716,-32.72039407685479,-9.691344552915625,-12.339683438255506,30.616178140056753,-16.449636704685823,14.03418101218103,-33.968352986211,21.63718299904169,-21.681179645764974,-2.863914389927824,-21.433590301467518,-16.949598173121768,-32.80661472858243,36.094937594157095,-30.9370977185935,22.628755262073305,38.745691783297325,26.99372341894895,39.63669853610976,-32.92527793728507,-30.317940223210478,8.774114660504605,22.19228365205407,-20.59208209218268,-25.745791189639025
0.36,0.009009009009009009,-24.642278149053737,36.50098493908563,6.549452797601555,17.19245849580876,12.284367697877062,34.68498700764319,-32.722688566759764,-9.692565975309428,-12.341236720001918,30.617957844520944,-16.4515690603586,14.035490017125147,-33.97083537240804,21.638533424872016,-21.682354373567197,-2.8641518774026875,-21.43522019397184,-16.95006024635921,-32.80935797289554,36.09732029104694,-30.939314038848146,22.63079313012408,38.74974528205651,26.99554807367974,39.640446026109224,-32.92882844451539,-30.31873979368607,8.774855137344279,22.193815755393263,-20.594054845260878,-25.748416764320776
0.4,0.01001001001001001,-24.643913769513237,36.50320398889519,6.549719301487799,17.193755455781485,12.284855049689803,34.68843584491286,-32.724947033971695,-9.693842047655194,-12.34286224997391,30.619655322255277,-16.453577727821223,14.036822407990497,-33.97328877300226,21.639837345777675,-21.683458522931,-2.8643893883654985,-21.436840367916894,-16.950406702941606,-32.81211543113183,36.09964066853276,-30.941498516998994,22.632862007390894,38.753923460446366,26.997333655327918,39.644266286882576,-32.93249179378142,-30.31933415137131,8.775601613030444,22.1953171147509,-20.59606643744633,-25.75111308276092
0.44,0.011011011011011011,-24.645513674421164,36.50534583994162,6.549958555523562,17.195043449705974,12.285287500482564,34.69196155950772,-32.727170619433046,-9.695172783498466,-12.344560408034384,30.621270529503807,-16.455662799850103,14.03817820883546,-33.975713351023415,21.64109490212306,-21.684492032554306,-2.8646268944536057,-21.438451357482656,-16.950636727253574,-32.814887117061446,36.101898626968435,-30.943651463325747,22.634962002154527,38.75822719855295,26.999080731666574,39.64815936325646,-32.93626775015022,-30.31972292577343,8.776354208335073,22.196787611325874,-20.598116445872108,-25.75388041212688
0.48,0.012012012012012012,-24.6470782118694,36.507410330349344,6.550170672025956,17.1963221815408,12.2856649804052,34.69556421373389,-32.729360482150206,-9.696558198034166,-12.346331593811835,30.62280338992329,-16.457824363457366,14.039557482372931,-33.978109288298036,21.642306232398006,-21.685454830537854,-2.8648643649633834,-21.44005374293249,-16.950749453190507,-32.817673059609284,36.10409406936252,-30.945773186836487,22.63709318935036,38.76265739059701,27.00078992113633,39.65212533529659,-32.94015606726088,-30.3199057506094,8.777113062674008,22.198227122555895,-20.60020443355546,-25.756719021036265
0.52,0.013013013013013013,-24.64860771775005,36.50939725764622,6.55035576491328,17.197591342483577,12.285987404592783,34.699243863727744,-32.731517799946744,-9.697998307491085,-12.34817622739434,30.624253794352015,-16.46006249950562,14.040960330321102,-33.98047678506817,21.64347147341842,-21.686346834140306,-2.8651017668501977,-21.44164815052832,-16.950743963573235,-32.82047330288812,36.10622690120224,-30.947863995363452,22.639255610111423,38.76721494460035,27.002461892934065,39.656164318426626,-32.94415648681854,-30.319882263720142,8.777878334234263,22.199635522185886,-20.60232994903235,-25.759629179510206
