t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42
0.0,0.0,-17.827727117874566,-40.25284167021111,3.0685300885580835,-27.034318825013884,-20.60617270741201,9.925330980550477,33.81985080150718,-11.644016188545844,-0.19423220092974944,19.653068308122435,-9.156232612064567,34.01149722205847,-31.420649555481432,26.31171428851863,35.57528764812432,-11.39778652145103,12.832442494969204,27.031631019512414,16.292626628939846,-9.488090538439721,-8.726851695388739,1.2261511195303925,-1.7731218409191598,11.375751188413405,37.60831876508107,-23.923993738818258,8.53118068812547,-28.29797924300464,-25.39305220711846,-3.585786265319321,6.901351984541795,-35.069888167316435,-16.63509976920581,18.14480968275614,-3.5858358733376403,13.94575738918369,6.881778879486677,7.978141031533312,-6.371004328690431,-7.484448059668255,36.534130952535996,-14.606331039034519,-9.786247395176051
0.04,0.001001001001001001,-17.829159845335656,-40.256062223247156,3.0687666233689708,-27.036486084969365,-20.607831966656335,9.926117862882679,33.822547078687585,-11.644953466384536,-0.19424874071214185,19.65463858158336,-9.15696549769501,34.014217475954815,-31.423166462706686,26.313818511479166,35.57812545124011,-11.398706807270429,12.833459857138749,27.03379295802219,16.293923235724833,-9.488860871179428,-8.72756123358391,1.2262401607959899,-1.7732663818531997,11.3766511664265,37.611318309561945,-23.925908339828762,8.531859299952325,-28.300254051305636,-25.395091088370144,-3.5860756776521696,6.901892923895619,-35.07270515595279,-16.63643220113278,18.146253176143716,-3.586134820829447,13.946864027050385,6.882317079363649,7.978777138266794,-6.3715219081315615,-7.485057830130444,36.53704667588191,-14.60749999687726,-9.787033339989064
0.08,0.002002002002002002,-17.830569574912243,-40.259299651683186,3.0689572849750566,-27.038648402528246,-20.609447522830838,9.926718076046146,33.825226504870926,-11.645797320957813,-0.19423614881547605,19.656290045179958,-9.157747742686318,34.016780415070166,-31.42567376593579,26.315960629189387,35.58083293427622,-11.3994365607967,12.8346001510578,27.036022099289738,16.295246102059455,-9.489686688919642,-8.728362918695755,1.2263821268569624,-1.7733199889956313,11.377508668841052,37.614306937604155,-23.92776608326819,8.532564300701797,-28.30260246357847,-25.397046135453394,-3.5863172754914006,6.9024686931037875,-35.0755826515038,-16.637791595147508,18.14770931827634,-3.5863970574885258,13.94795951403715,6.882895464470764,7.979421970312679,-6.3720473888460445,-7.485724541382742,36.53990406725028,-14.60866613131562,-9.787944090609122
0.12,0.003003003003003003,-17.83195686305494,-40.26255373043094,3.0691021603342845,-27.040806053460532,-20.61101947809003,9.927131709304842,33.827888565285974,-11.646547529757907,-0.19419457824436226,19.6580227756836,-9.158579317309787,34.0191864948742,-31.428171641342118,26.318140654015775,35.58340981992723,-11.399975364400818,12.835863858316635,27.038318199863006,16.296594872391267,-9.490568126443739,-8.729256541238675,1.2265770457728036,-1.773282812114844,11.37832374097703,37.6172844256677,-23.929566681655494,8.533295914597776,-28.305024337019052,-25.39891761547067,-3.586511255965699,6.903079260326894,-35.078520606731665,-16.639177917263755,18.149178204735335,-3.586622706923841,13.949044261937754,6.883514763806062,7.980075563459543,-6.372580852847278,-7.486448362695038,36.54270308459493,-14.609830046622422,-9.788979355161683
0.16,0.004004004004004004,-17.833322242116413,-40.26582428588872,3.0692013222725305,-27.04295931134289,-20.612547928667436,9.927358800961827,33.83053272847929,-11.647203858936944,-0.19412414333181818,19.659836854283057,-9.159460217434095,34.021436124304174,-31.430660220792927,26.320358649556052,35.58585581724273,-11.400322761578481,12.837251499435775,27.04068101044817,16.29796915890013,-9.491505338397438,-8.73024185698041,1.2268249577882242,-1.7731550327651306,11.379096430731444,37.62025056672144,-23.93130983967788,8.534054359092643,-28.30751959315593,-25.400705768977726,-3.5866578558976556,6.903724618770311,-35.08151898961587,-16.640591147724255,18.15065992584597,-3.586811906630165,13.95011868420433,6.884175719585442,7.980737976905829,-6.373122356015229,-7.487229477436494,36.545443683094426,-14.610992367571978,-9.790138786060549
0.2,0.005005005005005005,-17.83466622044287,-40.26911119619708,3.06925482943744,-27.045108448155055,-20.614032964987846,9.927399338761866,33.83315844561759,-11.647766063345209,-0.19402492009657005,19.661732366240354,-9.160390464379676,34.02352966574598,-31.43313959187736,26.322614730844837,35.58817062121085,-11.400478256930853,12.838763633608613,27.043110275266415,16.299368541421,-9.492498499313342,-8.731318586731339,1.227125915618485,-1.772936864238233,11.37982678835732,37.62320517043961,-23.932995254057253,8.534839844837531,-28.310088217309165,-25.402410809862342,-3.586757351768952,6.904404787164567,-35.08457778239296,-16.642031280610063,18.15215456687287,-3.5869648078942764,13.951183196114602,6.884879087668671,7.981409293327868,-6.3736719282103405,-7.48806808314895,36.54812581514583,-14.612153740030541,-9.791421980094663
0.24,0.006006006006006006,-17.83598928244545,-40.2724143914909,3.069262726289015,-27.04725373486197,-20.615474671788675,9.927253260415071,33.83576514981794,-11.648233886596481,-0.1938969465521803,19.663709400548775,-9.161370104776012,34.025467435107466,-31.435609797864974,26.324909064528853,35.59035391235192,-11.40044131633238,12.840400858405294,27.04560573129393,16.300792567337385,-9.493547803659588,-8.732486416148925,1.2274799847127675,-1.7726285515112359,11.380514866241562,37.6261480634117,-23.934622613408287,8.53565257563738,-28.312730258030356,-25.404032925192602,-3.586810059711613,6.905119810238775,-35.087696980578144,-16.643498323449094,18.153662208224834,-3.5870815757481482,13.95223821494373,6.885625638035203,7.982089618936262,-6.3742295733389405,-7.488964391625917,36.55074943035061,-14.613314831595934,-9.792828478493313
0.28,0.007007007007007007,-17.837291888651006,-40.27573385414804,3.0692250431271093,-27.0493954419828,-20.616873128250703,9.926920454241957,33.838352255507736,-11.648607061160432,-0.19374022296778598,19.665768049592746,-9.162399210421917,34.02724970198197,-31.438070837594857,26.3272418690115,35.59240535632312,-11.400211367288085,12.842163809436059,27.04816710738583,16.30224075144549,-9.494653465912249,-8.733744995558471,1.2278872434956172,-1.7722303711907406,11.381160718681766,37.62907908936574,-23.936191598088147,8.53649274839075,-28.315445826522215,-25.40557227503399,-3.58681633552483,6.905869759187632,-35.090876591968204,-16.644992296823297,18.15518292566973,-3.5871623889688267,13.953284160140853,6.886416155310664,7.9827790835203105,-6.374795269370117,-7.489918628997049,36.55331447549234,-14.614476332287385,-9.794357766970425
0.32,0.008008008008008008,-17.838574475731853,-40.279069619034786,3.069141796156062,-27.05153384014775,-20.618228408138517,9.926400759940806,33.840919157816565,-11.648885308482079,-0.1935547120802181,19.667908408809435,-9.163477878148843,34.02887668990064,-31.44052266529534,26.329613414566392,35.59432460353479,-11.399787799483367,12.844053159972,27.05079412328466,16.303712575789,-9.49581572065108,-8.735093939791495,1.228347783586428,-1.7717426314532005,11.381764401662078,37.631998109405004,-23.937701880037938,8.537360553014352,-28.31823509603583,-25.407028992234466,-3.5867765747167755,6.906654732132466,-35.09411663562511,-16.646513233973863,18.156716790560058,-3.587207440124693,13.954321453510424,6.887251439344898,7.983477840480091,-6.375368968303951,-7.490931035817995,36.55582089450578,-14.615638955286702,-9.796009275748718
0.36,0.009009009009009009,-17.839837456514086,-40.282421773747956,3.0690129875867638,-27.053669200643846,-20.61954057995087,9.925693969478775,33.84346523200193,-11.64906833912835,-0.193340339257255,19.67013057635181,-9.16460622968716,34.03034857667227,-31.442965190334256,26.3320240234192,35.59611128877937,-11.399169965529875,12.846069620520867,27.053486488514128,16.305207489464514,-9.497034822678279,-8.736532828043096,1.2288617099968764,-1.7711656719812514,11.382325972628097,37.63490500225799,-23.93915312261603,8.538256172352291,-28.321098301243545,-25.40840318217682,-3.5866912125706905,6.907474854576763,-35.09741714083964,-16.64806118040381,18.15826387006982,-3.5872169356678096,13.955350519398397,6.888132305842541,7.984186066845651,-6.37595059609092,-7.492001867165496,36.55826862843699,-14.616803437731994,-9.797782379564657
