t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
0.0,0.0,7.5057092181209395,19.66749578184042,20.589531822895992,-17.874946026424105,6.2441248426079845,-11.770112987050263,-1.98882095266,4.879465246528296,1.7415594536830938,-28.387609712003158
0.04,0.001001001001001001,7.506306670539,19.669058823367497,20.5911788850099,-17.8763771875732,6.244621129166849,-11.771066317466888,-1.9889803196539635,4.879846145379779,1.7416951863802514,-28.389886327610025
0.08,0.002002002002002002,7.506936006142848,19.670622256800943,20.59279346678725,-17.87776296783094,6.245078222429937,-11.771954679736101,-1.9891426222036839,4.880275931632008,1.741820677460502,-28.392269603943564
0.12,0.003003003003003003,7.507597186995991,19.672186324431348,20.594375331995586,-17.879103173883678,6.245496121949942,-11.772777909440736,-1.9893079031990284,4.880754511097799,1.7419360178993486,-28.39475982030737
0.16,0.004004004004004004,7.508290183720944,19.673751271231144,20.595924254549733,-17.880397605781848,6.245874829441603,-11.773535854972243,-1.9894762038200438,4.881281785670927,1.7420413006120599,-28.397357273113073
0.2,0.005005005005005005,7.509014975337084,19.675317344743025,20.597440018507687,-17.88164605701166,6.2462143487809465,-11.774228377453003,-1.989647563572632,4.881857653329952,1.7421366203984687,-28.400062275520668
0.24,0.006006006006006006,7.509771549088022,19.676884794964376,20.598922418065925,-17.882848314577213,6.246514686008803,-11.77485535066074,-1.9898220203273131,4.882482008137446,1.7422220738904752,-28.40287515705058
0.28,0.007007007007007007,7.510559900258218,19.678453874227333,20.600371257554247,-17.884004159093344,6.246775849338589,-11.775416660955262,-1.9899996103610287,4.883154740234663,1.742297759502309,-28.405796263166522
0.32,0.008008008008008008,7.511380031978538,19.680024837074022,20.601786351430366,-17.88511336488957,6.246997849168319,-11.775912207207726,-1.9901803684019412,4.883875735831739,1.7423637773836025,-28.408825954828146
0.36,0.009009009009009009,7.512231955020458,19.681597940126544,20.60316752427437,-17.886175700125488,6.247180698096819,-11.776341900732643,-1.9903643276771756,4.884644877193475,1.7424202293753193,-28.41196460801247
0.4,0.01001001001001001,7.513115687578584,19.683173441951244,20.604514610783177,-17.887190926918063,6.247324410944106,-11.776705665222769,-1.990551519963456,4.88546204262079,1.7424672189685761,-28.415212613202986
0.44,0.011011011011011011,7.5140312550411545,19.68475160291678,20.605827455765176,-17.888158801481197,6.247429004775902,-11.777003436687087,-1.9907419756405846,4.886327106427917,1.7425048512663925,-28.418570374845245
0.48,0.012012012012012012,7.5149786897481805,19.68633268504551,20.60710591413509,-17.889079074278083,6.247494498932234,-11.777235163391973,-1.9909357237477103,4.887239938915423,1.7425332329483978,-28.42203831076786
0.52,0.013013013013013013,7.515958030736856,19.68791695185771,20.608349850909246,-17.889951490186757,6.2475209150600834,-11.77740080580572,-1.991132792042331,4.888200406339148,1.7425524722385175,-28.425616851567547
0.56,0.014014014014014014,7.516969323473872,19.689504668208084,20.609559141201316,-17.890775788679406,6.247508277150035,-11.777500336546503,-1.9913332070619756,4.889208370875143,1.7425626788756579,-28.42930643995702
0.6,0.015015015015015015,7.518012619574253,19.69109610011406,20.610733670218636,-17.89155170401592,6.247456611576875,-11.7775337403339,-1.9915369941885037,4.890263690580707,1.7425639640874013,-28.433107530074402
0.64,0.016016016016016016,7.51908797650633,19.69269151457531,20.611873333259172,-17.892278965452256,6.247365947144083,-11.777501013944043,-1.9917441777149651,4.891366219351629,1.74255644056672,-28.437020586752773
0.68,0.017017017017017015,7.520195457282452,19.694291179383967,20.612978035709222,-17.892957297464147,6.247236315132168,-11.777402166168438,-1.9919547809149543,4.8925158068757275,1.7425402224517115,-28.441046084748503
0.72,0.018018018018018018,7.521335130135042,19.695895362924976,20.614047693041897,-17.89358641998678,6.247067749350773,-11.77723721777655,-1.9921688261143946,4.8937122985828125,1.742515425308354,-28.445184507926925
0.76,0.01901901901901902,7.522507068177593,19.697504333965973,20.615082230816448,-17.894166048671018,6.246860286194502,-11.777006201482143,-1.9923863347656845,4.894955535591165,1.7424821661162728,-28.449436348403903
0.8,0.02002002002002002,7.523711349050214,19.699118361436167,20.616081584678472,-17.894695895156804,6.246613964702386,-11.776709161913397,-1.9926073275241318,4.896245354650669,1.7424405632575084,-28.453802105641877
0.84,0.02102102102102102,7.524948054549307,19.700737714193593,20.617045700361025,-17.895175667364384,6.246328826620927,-11.776346155586813,-1.9928318243266059,4.897581588082717,1.7423907365082665,-28.45828228549883
0.88,0.022022022022022022,7.526217270241001,19.70236266078018,20.617974533686667,-17.895605069803967,6.246004916470634,-11.775917250884868,-1.993059844472324,4.89896406371701,1.7423328070336306,-28.462877399228763
0.92,0.023023023023023025,7.527519085057951,19.703993469164008,20.61886805057045,-17.89598380390454,6.245642281615981,-11.775422528037405,-1.9932914067056955,4.9003926048254,1.7422668973852107,-28.467587962432155
0.96,0.024024024024024024,7.528853590879108,19.705630406468153,20.61972622702383,-17.896311568362474,6.245240972338702,-11.774862079106683,-1.9935265293011355,4.901867030052906,1.7421931315016959,-28.4724144939549
