t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
0.0,0.0,-19.444175667289553,-18.705024371078377,24.502671177131393,13.711221144971683,-42.34561528379483,-2.7785810919541776,10.778182610538737,-7.395151364716826,27.256976644660742,-3.776636780496484,33.61558621867046,-38.12171678365493,-28.0648850058367,-17.854877782135137,-38.81315494683273,-24.2249508318456,29.850831559227803,-18.291076239974274,11.014312020115238,-15.785530449985846,32.17313904515449,-8.644981087916268,35.119253251649276,-1.692152358888869,31.356674023572985,-3.495663954354766,-17.66437320364777,22.08166648997716,12.621138033314777,25.67603431379662
0.04,0.001001001001001001,-19.445743680641716,-18.706532227669335,24.504629973260496,13.712308893240841,-42.34901277865026,-2.77880863720009,10.779035543250405,-7.395755442055083,27.259147622759144,-3.7769419368671047,33.618263888698756,-38.12477155272658,-28.06713752816331,-17.856314290332886,-38.816262254448766,-24.22689183357301,29.853218943416167,-18.29254288058923,11.015183895714912,-15.786802298733917,32.175710709543765,-8.64567601564662,35.12205131437413,-1.6922968943087753,31.35917582027554,-3.495952962888048,-17.665794477206287,22.08343219334856,12.622135312789585,25.678082909406932
0.08,0.002002002002002002,-19.44743080301411,-18.70805628876619,24.50659305229201,13.713325014487033,-42.35241811169165,-2.778985793843566,10.779925249916692,-7.396355432173113,27.261397430095016,-3.777125978430216,33.62089194909804,-38.12794227535634,-28.069443770827395,-17.857695508353853,-38.819393734912445,-24.22888442617983,29.855596001821965,-18.293944089938456,11.016017229962337,-15.788048391052824,32.17826142661034,-8.646322096208568,35.12491021892568,-1.692294861313329,31.36169240499387,-3.496305409216409,-17.667242759353062,22.085086810337234,12.623105245065817,25.68022702540354
0.12,0.003003003003003003,-19.44923683736299,-18.70959669852336,24.508559977818656,13.71426941885162,-42.355831012377934,-2.779112620634782,10.780851279043052,-7.3969512319780515,27.263725872953394,-3.7771888369815003,33.623470515734326,-38.131228481271606,-28.071803751816375,-17.859021173147564,-38.8225493569971,-24.230928495641834,29.85796254342311,-18.2952796859044,11.016811701494404,-15.789268868997231,32.180791382719605,-8.646918820676891,35.12783019467181,-1.692146133945502,31.364223712695853,-3.496721571811374,-17.66871821728874,22.086630475349576,12.624048054974669,25.68246599400537
0.16,0.004004004004004004,-19.45116157941031,-18.71115360748257,24.510530300130608,13.715142024218734,-42.35925120175745,-2.779189182723655,10.781813180429134,-7.397542752756285,27.266132741292825,-3.7771304284335865,33.625999698655406,-38.13462967987888,-28.07421748149713,-17.86029100595012,-38.82572908592695,-24.233023905502574,29.86031838779036,-18.296549482799374,11.017567005610013,-15.79046385337733,32.18330075851667,-8.647465675857903,35.130811485646085,-1.6918506432182996,31.36676967977871,-3.4972017559558304,-17.670221036025474,22.088063316164295,12.62496396526995,25.684799143429135
0.2,0.005005005005005005,-19.45320481709753,-18.712727172352974,24.512503556451477,13.715942756240787,-42.362678392282625,-2.7792155518159642,10.782810504974593,-7.3981299201927975,27.268617808370866,-3.776950652666965,33.62847960198376,-38.138145359499326,-28.076684962413022,-17.861504712072257,-38.82893288297913,-24.235170496799253,29.862663364951246,-18.29775329113541,11.018282854272162,-15.791633443744123,32.18578972895176,-8.647962144851228,35.13385435028055,-1.6914083777720588,31.369330243965788,-3.4977462940645063,-17.671751418653418,22.089385453991138,12.625853196604705,25.687225797731948
0.24,0.006006006006006006,-19.455366329982834,-18.714317555764854,24.51447927118197,13.716671548368042,-42.36611228762704,-2.77919180633447,10.783842804477437,-7.398712674395846,27.27118083034765,-3.776649393398778,33.630910323813104,-38.141774986560264,-28.079206189073005,-17.86266198069841,-38.83216070507575,-24.237368087993158,29.86499731525229,-18.298890917402822,11.018958976121038,-15.792777718376506,32.188258463306795,-8.648407707636753,35.13695906112423,-1.6908193846113129,31.37190534420998,-3.498355546005679,-17.673309586620963,22.09059700355257,12.62671596752642,25.68974527665512
0.28,0.007007007007007007,-19.457645888582853,-18.715924925996468,24.516456956151345,13.717328341882457,-42.36955258250525,-2.779118031585033,10.784909631425244,-7.39929096992697,27.273821545868223,-3.7762265180696413,33.63329195610853,-38.14551800474413,-28.08178114773319,-17.863762484697013,-38.83541250436588,-24.239616474905063,29.867320089220204,-18.29996216385749,11.019595116498511,-15.793896734270467,32.19070712522319,-8.648801841687003,35.14012590454669,-1.6900837699194602,31.374494920604224,-3.4990298994242846,-17.674895780028887,22.09169807318779,12.627552494490685,25.692356895470194
0.32,0.008008008008008008,-19.46004325365986,-18.71754945667372,24.51843611087686,13.717913085936004,-42.372998962495664,-2.778994319927711,10.786010538779589,-7.399864775836306,27.27653967562446,-3.7756818777487022,33.6356245846104,-38.149373834096856,-28.08440981617126,-17.864805880442432,-38.83868822779728,-24.241915430656,29.869631547422674,-18.300966828316966,11.02019103748441,-15.794990527130722,32.193135872730856,-8.649144022605165,35.14335518042634,-1.689201699949047,31.377098914299424,-3.499769770066585,-17.6765102579384,22.092688764978615,12.628362991893038,25.69505996482821
0.36,0.009009009009009009,-19.46255817545577,-18.719191326442242,24.52041622283128,13.71842573759365,-42.37645110386688,-2.778820770952798,10.787145079754039,-7.400434075703136,27.279334921897338,-3.775015307057152,33.637908288742,-38.15334187009757,-28.08709216345422,-17.865791807648787,-38.84198781667786,-24.2442647056138,29.871931560329333,-18.301904703965448,11.020746517944923,-15.796059111365206,32.19554485827835,-8.649433724788945,35.146647201822915,-1.6881734019850414,31.3797172674302,-3.5005756021064944,-17.67815329869319,22.09356917489671,12.629147672118812,25.697853790613205
