t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41
0.0,0.0,-24.006501758895734,36.41268521436188,-33.37043365149703,-41.18434433293939,6.142971616841383,35.527116807149554,11.381083172792065,7.724308972706703,-16.767194368133755,23.02302855254085,-35.066801847959695,26.63090570463151,13.672179594102227,13.542177168932033,33.64373235493947,28.01135675526649,1.5181812472422207,12.23733245412241,-26.211062423457637,23.34142768703074,-34.204089885513234,30.397338851730506,26.329184188946403,6.621803366909511,-30.475910133260708,-11.879667894982816,-23.918100165992257,20.203900625820538,0.5135056792819929,-12.320224957095718,-35.12895953711647,0.9323299893438152,-32.42372774994427,5.511115424527362,-9.240132072291432,2.5699921561604655,11.824424852279439,34.153660565509895,31.234814151533488,-33.8780400242362,-30.90457188912182,-9.154860383297228
0.04,0.001001001001001001,-24.00842867472933,36.415594481323815,-33.37311150206608,-41.1876425174705,6.143456480774551,35.52995428609953,11.381989018954222,7.724917684992437,-16.768543894719713,23.02485876092018,-35.06961004653529,26.633031080761672,13.673262263810066,13.543257917976709,33.6464211669979,28.01359410199041,1.518297007557073,12.238307198671583,-26.213159455946332,23.343290013064184,-34.20683487272175,30.399760143364364,26.331286555366372,6.622324073581957,-30.47835455196106,-11.880622886457592,-23.920015913159393,20.205510194012696,0.5135463625135832,-12.32121809722299,-35.13177960657608,0.9324017643376094,-32.42632951814152,5.511551132394059,-9.240879087485343,2.5701947448851357,11.825366945158992,34.15638961255379,31.237311758375824,-33.88075685409468,-30.907055146799323,-9.155598045384185
0.08,0.002002002002002002,-24.010386007634278,36.41861770777493,-33.375708884490656,-41.19103599827892,6.143912876709078,35.532748292655924,11.382904170647368,7.725550423362075,-16.769943740716556,23.02664127468641,-35.07249373000258,26.635053044750475,13.674363843854138,13.544366239749298,33.64919235733835,28.015883010032503,1.518474685003827,12.239250864092792,-26.215207183243454,23.34523351398316,-34.20960517113246,30.402236026537018,26.333349807901698,6.622779418600221,-30.48080513635729,-11.881631359582304,-23.921956352576927,20.20716960362303,0.5135634688843137,-12.322231113722513,-35.13462721275767,0.9325499130435697,-32.42883508910573,5.511999821277231,-9.241743577090299,2.5704071851531305,11.826365979816954,34.15898275759878,31.239818200989024,-33.88342642217585,-30.90954708979978,-9.156296340430478
0.12,0.003003003003003003,-24.012374434346928,36.421755465274614,-33.378226648566226,-41.19452453043081,6.144341104533036,35.53549917383526,11.383829085327623,7.726207392814176,-16.771394217161454,23.028375890821174,-35.07545283652108,26.63697184541105,13.675483997881088,13.545501905108999,33.652045498431214,28.018223627043557,1.5187139663485143,12.240163269694753,-26.217205671569698,23.347258724772256,-34.21240090731011,30.404766720199387,26.335374225711362,6.623169256391757,-30.48326168408904,-11.882693152978256,-23.923920910380712,20.20887900201914,0.5135568562935101,-12.323264827100884,-35.13750307911949,0.932774422864058,-32.43124405099821,5.512461805024581,-9.242725911545065,2.570629307809255,11.82742180819385,34.16144000429006,31.242334167622015,-33.88604889275624,-30.91204744389801,-9.156955245976539
0.16,0.004004004004004004,-24.014394652647646,36.42500834629773,-33.38066561862827,-41.1981078819692,6.144741466349131,35.53820728976372,11.384764244633166,7.726888780981971,-16.77289564248821,23.0300623959498,-35.07848729850498,26.63878768068891,13.676622369210813,13.546664683810889,33.65498013424393,28.0206161051072,1.5190145268708048,12.241044265850617,-26.219154953379316,23.349366208122433,-34.215222201324096,30.407352471596177,26.33736007228453,6.6234934500153235,-30.48572399589479,-11.88380813269871,-23.925909025900378,20.21063853767201,0.5135263989917283,-12.324320064511703,-35.140407963110235,0.9330752757113703,-32.433555978521234,5.512937427819556,-9.243826473061404,2.5708609469776493,11.82853428655231,34.16376133388595,31.244860356038394,-33.88862441595964,-30.91455595195703,-9.157574725901735
0.2,0.005005005005005005,-24.01644738152114,36.4283769640931,-33.38302659368127,-41.201785833874716,6.145114266635471,35.540873014056515,11.385710154868358,7.727594758025811,-16.774448342586016,23.03170056641884,-35.081597042090024,26.640500697590515,13.6777785809574,13.54785434445774,33.657995779447475,28.02306060099984,1.519376030219327,12.24189373388391,-26.22105502695541,23.351556554373087,-34.21806916712634,30.409993556645176,26.33930759537152,6.623751871086663,-30.488191875871905,-11.884976191812136,-23.927920151832996,20.21244835997538,0.5134719879788973,-12.325397660187836,-35.14334265665617,0.933452447507177,-32.435770432519554,5.513427064193641,-9.245045655101828,2.571101939900849,11.829703275779812,34.16594670508291,31.247397473396354,-33.89115312795254,-30.91707237399404,-9.15815473021431
0.24,0.006006006006006006,-24.018533361314983,36.43186195252216,-33.38531034751422,-41.20555818003194,6.145459812412812,35.54349673421184,11.386667347509574,7.728325476523851,-16.776052650868433,23.03329016837415,-35.08478198657358,26.642110992118056,13.678952236129689,13.549070654436866,33.661091918587,28.025557276449284,1.519798128244643,12.242711585971007,-26.22290585599018,23.353830381451903,-34.220941912930265,30.41269028034166,26.341217026905813,6.623944399740877,-30.490665131738783,-11.88619724997815,-23.929953754421636,20.21430861900689,0.5133935313970355,-12.326498455880943,-35.14630798667641,0.93390590765046,-32.43788695960168,5.513931119054966,-9.246383861825121,2.5713521267737525,11.830928641699025,34.167996053873104,31.249946236126856,-33.89363515112834,-30.91959648724503,-9.158695194826048
0.28,0.007007007007007007,-24.020653353895167,36.435463965876274,-33.38751762880174,-41.20942472720279,6.14577841341805,35.5460788520197,11.387636379732864,7.729081071361085,-16.777708908352853,23.03483095783937,-35.08804204382829,26.643618609209963,13.680142917711978,13.550313379842256,33.66426800521779,28.02810629839224,1.5202804608100844,12.243497765060358,-26.22470736914954,23.35618833481156,-34.223840541591116,30.41544297718834,26.343088582916668,6.624070924631837,-30.493143575098674,-11.887471253015612,-23.93200931363888,20.216219465230463,0.5132909549177719,-12.327623301307955,-35.149304815626536,0.9344356184536802,-32.43990509178069,5.514450027732924,-9.247841507499274,2.5716113505723057,11.832210255386073,34.16990929343397,31.25250736980918,-33.89607059428021,-30.922128086228202,-9.159196041311741
0.32,0.008008008008008008,-24.02280814279742,36.43918367867106,-33.38964916119004,-41.213385295008095,6.1460703822837575,35.548619783986204,11.388617834963537,7.729861659616829,-16.77941746375069,23.036322680794775,-35.091377117689674,26.645023542686772,13.6813501887253,13.551582285382258,33.667523461007825,28.03070783923094,1.5208226555806559,12.244252244808608,-26.226459459621516,23.358631087362287,-34.226765150987845,30.418252011651308,26.34492246343207,6.624131342968977,-30.495627021704657,-11.888798172462154,-23.934086323375432,20.21818104913918,0.5131642021248644,-12.328773054604216,-35.15233404207087,0.9350415345469184,-32.44182434613435,5.514984256038444,-9.249419015881578,2.5718794568766667,11.833547993497058,34.171686314049246,31.25508160904303,-33.89845955276271,-30.924666982806308,-9.159657176653505
0.36,0.009009009009009009,-24.02499853337294,36.443021785416285,-33.39170564336692,-41.217439715918914,6.146336034723551,35.55111996177387,11.389612323447805,7.730667340450773,-16.781178673568625,23.037765073256374,-35.09478710331834,26.646325735202197,13.682573592269831,13.552877134273071,33.670857674808126,28.033362077089,1.521424327790213,12.244975029533752,-26.228161984647954,23.36115933939926,-34.22971583440697,30.421117778642397,26.34671885237169,6.624125560591847,-30.498115291725302,-11.890178005124415,-23.936184291633804,20.220193520837928,0.5130132348918582,-12.329948582782952,-35.1553966012835,0.9357236022497434,-32.44364422448428,5.515534300339542,-9.251116819565633,2.5721562936886193,11.8349417386031,34.173326983061024,31.257669697316327,-33.90080210864204,-30.92721300624808,-9.160078492970001
0.4,0.01001001001001001,-24.027225352927122,36.4469790003595,-33.393687749114896,-41.221587835258745,6.146575689723058,35.5535798326583,11.39062048284659,7.731498194987666,-16.78299290222119,23.039157861355235,-35.09827188653714,26.647525078199386,13.683812651548896,13.554197688118334,33.674270001692356,28.036069196066844,1.5220850799871193,12.245666154185413,-26.22981476503907,23.363773818523665,-34.23269268092858,30.424040704028446,26.34847791742961,6.624053492082856,-30.500608210010554,-11.89161077261809,-23.938302740727142,20.22225702956502,0.5128380337549869,-12.331150762200815,-35.158493465878294,0.9364817589105725,-32.44536421309423,5.516100687651677,-9.252935359295094,2.572441711242975,11.836391379534172,34.174831144852405,31.26027238686776,-33.903098330834915,-30.929766003288865,-9.160459867230589
0.44,0.011011011011011011,-24.0294894508497,36.45105605720161,-33.39559612734675,-41.22582951121814,6.146789669736257,35.55599986000179,11.391642978851594,7.732354286200752,-16.784860522155086,23.040500761416965,-35.101831343144006,26.648621411872547,13.685066869875127,13.55554370677507,33.677759761967046,28.038829386496833,1.5228045017585974,12.246325684332323,-26.231417584670364,23.366475279556298,-34.235695775814825,30.42702124516789,26.35019980994657,6.623915060918629,-30.503105606357323,-11.893096520896874,-23.94044120748323,20.224371723151922,0.5126385982813693,-12.33238047902914,-35.16162564646804,0.9373159322133112,-32.44698378238732,5.5166839757424215,-9.254875083244073,2.5727355618126877,11.837896811731966,34.17619862086045,31.262890438543252,-33.90534827523593,-30.932325838190533,-9.160801160954444
