t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0.0,0.0,32.76866694486302,1.3723050864781055,8.757785618696687,3.354424850884207,-28.903259831460325,-9.620607391643244,8.999417760820528,6.541130986698144,-10.489144551589748,26.370177281765876,1.3232311952617948,-8.606221641160797,-31.249664123800354
0.04,0.001001001001001001,32.77128219447539,1.3724135776200201,8.758484372012973,3.3546910417907143,-28.905582284030725,-9.621377979462125,9.000137148090454,6.541646584897654,-10.489991157990186,26.372283746684793,1.3233352018798197,-8.606910280717457,-31.25216997943743
0.08,0.002002002002002002,32.77392991962233,1.3725836485899587,8.759181281707804,3.3549189976166462,-28.90790131482731,-9.622215267175577,9.000721521223273,6.542195385851371,-10.490889119889003,26.37443470397696,1.3235060036026998,-8.607617415686047,-31.254606158799213
0.12,0.003003003003003003,32.77660996271294,1.372815348709956,8.759876399039921,3.3551086123867777,-28.910216613574995,-9.623119232591897,9.0011710012259,6.542777390499425,-10.491838346007679,26.37663018135954,1.32374354378483,-8.608343146909398,-31.25697291482143
0.16,0.004004004004004004,32.779322173974165,1.3731087097236305,8.76056974771015,3.355259768692766,-28.912527880673977,-9.624089864527466,9.001485719578584,6.543392631051109,-10.49283872866968,26.378870202718236,1.324047751051969,-8.609087579985975,-31.25927046482962
0.2,0.005005005005005005,32.78206641142984,1.3734637456876329,8.761261323796944,3.355372337750014,-28.914834827211113,-9.625127162731813,9.00166581819893,6.544041170910842,-10.493890143600701,26.381154787931933,1.3244185393024168,-8.609850825314822,-31.26149899033621
0.24,0.006006006006006006,32.7848425408707,1.3738804528684303,8.76195109569334,3.355446179447511,-28.917137174965706,-9.626231137822822,9.001711449457643,6.54472310462135,-10.49499244973433,26.383483952681004,1.324855807684261,-8.61063299814784,-31.263658636839644
0.28,0.007007007007007007,32.78765043581531,1.3743588096446762,8.762639004045145,3.355481142390754,-28.919434656409837,-9.627401811232165,9.00162277624526,6.545438557823988,-10.49614548902352,26.3858577082394,1.3253594405489662,-8.611434218649354,-31.265749513624726
0.32,0.008008008008008008,32.79048997746174,1.3748987764154166,8.763324961690303,3.355477063937879,-28.92172701470327,-9.628639215161005,9.001399972089125,6.5461876872360945,-10.497349086258279,26.388276061250718,1.325929307381623,-8.612254611962996,-31.267771693563454
0.36,0.009009009009009009,32.79336105462986,1.3755002955143982,8.764008853599325,3.3554337702290975,-28.924014003683084,-9.629943392546014,9.001043221319797,6.546970680645308,-10.498603048889946,26.390739013488446,1.3265652627082245,-8.613094308285927,-31.269725212915596
0.4,0.01001001001001001,32.79626356369416,1.376163291130752,8.764690536816813,3.35535107620957,-28.926295387848114,-9.631314397035698,9.000552719286073,6.547787756920735,-10.499907166862524,26.393246561600577,1.3272671459803906,-8.613953442950386,-31.271610071128457
0.44,0.011011011011011011,32.79919740850688,1.3768876692363323,8.765369840404079,3.3552287856458305,-28.928570942338325,-9.63275229297701,8.999928672617747,6.548639166040887,-10.501261212451451,26.39579869683883,1.3280347814380056,-8.61483215651263,-31.273426230635277
0.48,0.012012012012012012,32.80216250031138,1.3776733175200058,8.766046565382931,3.3550666911358786,-28.93084045290925,-9.634257155412222,8.999171299535197,6.549525189138295,-10.502664940110254,26.39839540477277,1.3288679779502865,-8.615730594849282,-31.275173616651838
0.52,0.013013013013013013,32.805158757645636,1.378520105329182,8.766720484680741,3.354864574113065,-28.933103715901648,-9.635829070085956,8.998280830204855,6.550446138560687,-10.504118086325539,26.401036664989068,1.3297665288358513,-8.616648909261153,-31.276852116970886
0.56,0.014014014014014014,32.80818610623558,1.3794278836188947,8.767391343076927,3.3546222048438956,-28.935360538206492,-9.63746813346231,8.997257507139548,6.551402357948653,-10.505620369480754,26.403722450776243,1.3307302116624018,-8.617587256584585,-31.2784615817541
