t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.0,0.0,-11.63167938474381,-38.565099954550305,33.09924154484508,-7.856885026046364,32.54015039018904,19.611600540612404,25.932234956474087,-28.477028532884923,-36.13683238576963,5.067569475582019,-28.817642707887796,15.608310052868772,-10.040863787238512,-0.5900147958976336,31.49240571402615
0.04,0.001001001001001001,-11.632622142206747,-38.568194145189366,33.10188071624967,-7.8575162923091355,32.54274133399364,19.613169390363957,25.93430635620048,-28.47931215891909,-36.139733126375134,5.067972396956153,-28.819958963997262,15.60954635989563,-10.041669115243819,-0.5900695034010254,31.49492499356064
0.08,0.002002002002002002,-11.633606841564868,-38.571301987362716,33.10449862335416,-7.858132880225869,32.54536442873287,19.61484664642945,25.936456375459333,-28.48160485317947,-36.14267374346718,5.068325262330111,-28.82233785349634,15.610759613402678,-10.04251774420775,-0.5901303691984583,31.49752142257264
0.12,0.003003003003003003,-11.634632586796466,-38.57442329799441,33.10709488572472,-7.858734681809881,32.54801934932209,19.616632206322663,25.938685129956344,-28.48390616050025,-36.145654195786875,5.068627968845315,-28.824779218434134,15.611949172131395,-10.04340988115962,-0.5901974704286814,31.500194880186378
0.16,0.004004004004004004,-11.63569844429528,-38.57755789389457,33.109669129558505,-7.859321593800028,32.55070575815297,19.61852595312214,25.940992737674758,-28.486215625030596,-36.14867443698648,5.0688804196720545,-28.827282898788567,15.613114372433442,-10.04434574313684,-0.5902708768567642,31.502945241753846
0.2,0.005005005005005005,-11.636803443371873,-38.58070559183869,33.11222098792693,-7.859893517655445,32.55342330510818,19.6205277554615,25.943379318386626,-28.48853279046233,-36.15173441531927,5.069082524079395,-28.829848732112474,15.614254528458009,-10.045325556797264,-0.590350650861384,31.505772378576676
0.24,0.006006006006006006,-11.637946576781149,-38.5838662086453,33.1147501010289,-7.860450359545548,32.556171627584426,19.622637467502745,25.945844993142128,-28.490857200264152,-36.154834073322924,5.069234197506335,-28.83247655317245,15.615368932350082,-10.046349558007472,-0.5904368474237336,31.5086761576267
0.28,0.007007007007007007,-11.639126801276241,-38.58703956125207,33.117256116453596,-7.860992030335364,32.55895035052392,19.624854928892393,25.948389883736734,-28.493188397922122,-36.1579733474967,5.069335361634141,-28.835166193580484,15.616456854459939,-10.047417991406713,-0.5905295141180495,31.51165644126561
0.32,0.008008008008008008,-11.640343038189034,-38.590225466790244,33.11973868945248,-7.861518445566232,32.561759086454344,19.627179964700275,25.951014112155928,-28.495525927186183,-36.16115216797255,5.069385944459801,-28.837917481418405,15.617517543564173,-10.04853110994622,-0.590628691103769,31.51471308696422
0.36,0.009009009009009009,-11.641594174037488,-38.59342374265732,33.122197483220184,-7.86202952543192,32.56459743553727,19.629612385340877,25.953717799997285,-28.497869332322484,-36.16437045818047,5.069385880370519,-28.84073024085519,15.618550227098583,-10.04968917440367,-0.5907344111193203,31.517845947021733
