t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
0.0,0.0,-20.7146160386244,-7.412747059171416,-13.525325532526663,-19.922553040396856,-20.71200598966235,2.0494212837137336,33.76213049740923,-2.5284392002809066,37.60030758064273,10.71281709978883,-24.590719241340903,27.31607855002508,5.427719301484232,-26.417377406729074,-0.43231194999908495,-21.316693373833186,0.18102143200373483,-0.31199247113012024,-5.532003763539547,7.266249337098227,1.7838634767584676,39.03308291679325
0.04,0.001001001001001001,-20.71628194240804,-7.413352378636645,-13.52641067446327,-19.92415920356972,-20.713672040505802,2.049578607621324,33.76482755148418,-2.5286442145063854,37.603306999620536,10.713670231887916,-24.592692284039778,27.318258950340773,5.428152081883506,-26.419491589287837,-0.432353227199242,-21.31840061708674,0.1810334800474297,-0.31202855173987654,-5.5324557272920885,7.266818812966292,1.7840037263663144,39.03619841700015
0.08,0.002002002002002002,-20.71788095040745,-7.413983241949885,-13.52753429469195,-19.92575032163661,-20.715215758621298,2.0497420014567083,33.76750468182952,-2.528871137317727,37.60627562462579,10.714634117162172,-24.59463269983747,27.32040200450266,5.428609118350634,-26.421656408737608,-0.4323896982115483,-21.32006112426475,0.18101072797865816,-0.31205488035956314,-5.532924402647108,7.267354251028787,1.784089259414221,39.03923954081681
0.12,0.003003003003003003,-20.719413168552972,-7.414639735228538,-13.528696238974957,-19.927326211983434,-20.716637127340793,2.0499113475685906,33.77016231740131,-2.529120047741722,37.6092132612716,10.715708530413265,-24.596540279968846,27.32250766618423,5.429090457310836,-26.423872034417368,-0.4324213622296732,-21.321675278130236,0.18095325139863455,-0.3120713946840803,-5.5334096359068194,7.267855752104648,1.7841199849231744,39.04220635506615
0.16,0.004004004004004004,-20.72087870396207,-7.415321927666314,-13.52989632493598,-19.928886682894706,-20.717936155823732,2.050086531919495,33.77280089004971,-2.5293910238603448,37.61211971812763,10.716893275501334,-24.598414829375916,27.324575889497126,5.42959616100883,-26.42613863311387,-0.43244821785016035,-21.32324344804022,0.1808611063537851,-0.3120780410375196,-5.5339112804605035,7.26832338879342,1.7840958082421976,39.0450989080108
0.2,0.005005005005005005,-20.72227766487427,-7.41602987161055,-13.531134342042698,-19.93043153354354,-20.719112878889202,2.050267444046566,33.77542083444565,-2.5296841428564965,37.6149948066453,10.718188185073743,-24.600256166614066,27.326606628995677,5.4301263075207835,-26.42845636905201,-0.4324702630641209,-21.324765989869977,0.1807343294953718,-0.3120747743470536,-5.53442919683812,7.2687572055318075,1.7840166309868757,39.047917229343334
0.24,0.006006006006006006,-20.723610160583565,-7.41676360264004,-13.53241005158129,-19.931960553981707,-20.720167356869904,2.0504539770224204,33.77802258800878,-2.5299994810552215,37.617838341081914,10.719593120289575,-24.602064123764155,27.32859983967922,5.430680990773191,-26.430825403879986,-0.4324874952507584,-21.326243245936414,0.18057293825412304,-0.3120615581065687,-5.534963252770592,7.269157218646109,1.7838823509789434,39.05066133016893
0.28,0.007007007007007007,-20.724876301368276,-7.4175231396431345,-13.533723186623149,-19.933473525129767,-20.72109967548793,2.0506460274160667,33.780606590836825,-2.530337113960434,37.62065013842361,10.721107970540183,-24.603838546350605,27.330555476992327,5.431260320568583,-26.43324589664912,-0.43249991117271924,-21.327675544920343,0.18037693102979824,-0.3120383643301466,-5.535513323256729,7.26952341640049,1.783692862187073,39.0533312029804
0.32,0.008008008008008008,-20.726076198418212,-7.418308484895923,-13.535073451984163,-19.934970218767454,-20.721909945752216,2.050843495253911,33.7831732856361,-2.5306971162871936,37.623430018307104,10.722732653165954,-24.605579293265652,27.33247349682297,5.431864422617937,-26.435718003788384,-0.43250750697325707,-21.329063201787424,0.18014628739565453,-0.3120051734955094,-5.536079290636743,7.2698557590410555,1.783448054669002,39.05592682162545
0.36,0.009009009009009009,-20.72720996375911,-7.4191196241403325,-13.536460524176908,-19.936450397524347,-20.722598303877426,2.0510462839808676,33.785723117653355,-2.531079561989569,37.62617780293995,10.724467113169474,-24.607286236699828,27.334353855498676,5.432493438579656,-26.43824187907353,-0.43251027817519877,-21.330406517707598,0.17988096831782505,-0.3119619744775609,-5.536661044672318,7.270154178835763,1.7831478145151327,39.05844814126603
0.4,0.01001001001001001,-20.728277710174243,-7.419956526662031,-13.537884051356212,-19.937913814871017,-20.72316491122402,2.0512543004215837,33.788256534608664,-2.531484524284129,37.62889331701944,10.726311322925161,-24.60895926207877,27.33619650978075,5.433147526104977,-26.44081767359078,-0.4325082196816936,-21.331705779972822,0.17958091638965812,-0.3119087644721684,-5.537258482633146,7.270418580110204,1.7827920237937336,39.06089509832987
0.44,0.011011011011011011,-20.729279551123174,-7.42081914536805,-13.53934365325852,-19.93936021511078,-20.723609954259103,2.0514674547418035,33.79077398662948,-2.5319120756691027,37.63157638764988,10.728265281885358,-24.61059826800645,27.338001416856567,5.433826858889641,-26.44344553569506,-0.43250132577872635,-21.332961261912942,0.1792460560811063,-0.31184554891034344,-5.537871509389891,7.270648839279368,1.7823805604978693,39.063267610454076
0.48,0.012012012012012012,-20.73021560065748,-7.421707416864067,-13.540838921135634,-19.94078933337226,-20.723933644537542,2.051685660409877,33.79327592618569,-2.5323622879392564,37.63422684425822,10.730329016282859,-24.612203166214826,27.33976853433007,5.434531626731645,-26.446125610962707,-0.4324895901393705,-21.33417322280952,0.17887629400329236,-0.31177234136299414,-5.53850003751347,7.270844804875514,1.7819132984941843,39.06556557642078
0.52,0.013013013013013013,-20.731085973333467,-7.422621261531358,-13.542369417683357,-19.942200895602912,-20.7241362187029,2.0519088341584353,33.79576280802559,-2.5328352321965215,37.63684451850797,10.732502578829745,-24.61377388152002,27.341497820210424,5.4352620355948975,-26.44885804213864,-0.4324730058297549,-21.33534190780752,0.17847151918841728,-0.3116891634364354,-5.539143987380581,7.271006297572308,1.781390107473661,39.067788876085025
0.56,0.014014014014014014,-20.73189078412172,-7.423560583603421,-13.543934676965682,-19.943594618563814,-20.724217938507476,2.0521368959462447,33.798235089112715,-2.533330978856431,37.63942924421125,10.734786048412348,-24.615310351784963,27.343189232898986,5.436018307678556,-26.451642969077888,-0.432451565316715,-21.33646754782467,0.1780316033852116,-0.31159604465885615,-5.539803287285375,7.27113311020546,1.7808108529044708,39.06993737029478
0.6,0.015015015015015015,-20.732630148313433,-7.424525271242346,-13.54553420433519,-19.944970209825858,-20.724179090850804,2.052369768920254,33.80069322856347,-2.5338495976504016,37.64198085723895,10.737179529782113,-24.616812527888538,27.344842731174534,5.436800681491832,-26.454480528681515,-0.43242526047709545,-21.33755035945842,0.1775564013701672,-0.31149302235795717,-5.540477873557159,7.271225007790082,1.7801753959870372,39.072010900803285
0.64,0.016016016016016016,-20.733304181423428,-7.425515196615014,-13.547167476350364,-19.94632736776767,-20.72401998783579,2.052607379377847,33.803137687585405,-2.5343911576239178,37.644499195428885,10.739683153242044,-24.618280373701214,27.346458274176907,5.437609411934011,-26.457370854826827,-0.43239408260866924,-21.33859054489036,0.17704575127482172,-0.31138014152998533,-5.541167690684012,7.271281727535083,1.7794835936114248,39.07400929017382
0.68,0.017017017017017015,-20.733912999089792,-7.42653021596925,-13.548833940690555,-19.947665781575523,-20.72374096684165,2.052849656729321,33.80556892941608,-2.534955727130661,37.6469840984919,10.74229707432839,-24.6197138660671,27.348035821389033,5.438444770379436,-26.460314078291873,-0.4323580224426352,-21.33958829178805,0.17649947492940044,-0.31125745470040467,-5.54187269144219,7.271302978854915,1.7787352983171705,39.07593234167704
0.72,0.018018018018018018,-20.734456716970016,-7.427570169710095,-13.550533016069457,-19.948985131245532,-20.72334239061275,2.053096533460596,33.80798741926241,-2.5355433738226436,37.64943540791579,10.745021473487105,-24.62111299479237,27.349575332617423,5.4393070447671725,-26.46331032667417,-0.43231707015765314,-21.340543773204125,0.17591737822315406,-0.31112502177645596,-5.54259283703118,7.271288443379057,1.777930358255667,39.07777983918107
0.76,0.01901901901901902,-20.73493545063358,-7.428634882476374,-13.552264092147855,-19.950285087588412,-20.722824647362284,2.053347945096176,33.81039362424033,-2.5361541646363936,37.65185296686701,10.747856555744637,-24.62247776263998,27.3510767679712,5.44019653969504,-26.466359724303604,-0.43227121539537305,-21.341457147472628,0.1752992514817612,-0.31098290989187083,-5.5433280972142445,7.271237774959655,1.7770686171552148,39.079551547034576
0.8,0.02002002002002002,-20.735349315450893,-7.429724163217787,-13.5540265294466,-19.95156531223718,-20.722188150889767,2.0536038301623702,33.812788013314766,-2.536788165775252,37.654236620090124,10.750802550372438,-24.62380818533063,27.352540087839674,5.44111357651771,-26.469462392149534,-0.43222044727741316,-21.342328558102526,0.1746448698621946,-0.310831193244018,-5.544078450464311,7.271150599677781,1.7761499142888535,39.08124720994301
0.84,0.02102102102102102,-20.735698426478518,-7.430837805272758,-13.5558196592607,-19.9528254576581,-20.72143334071121,2.053864130150793,33.81517105723973,-2.5374454426878366,37.656586213804815,10.753859710544608,-24.625104291549764,27.353965252868544,5.442058493448498,-26.472618447721953,-0.4321647544237379,-21.343158133668364,0.17395399376547924,-0.3106699529237714,-5.544843884115023,7.27102651584884,1.7751740844450836,39.08286655283834
0.88,0.022022022022022022,-20.735982898340552,-7.431975586447331,-13.557642783575494,-19.95406516716527,-20.720560682200748,2.054128789482153,33.8175432284984,-2.5381260600427367,37.65890159560055,10.757028312987957,-24.626366122960576,27.355352223934776,5.443031645664503,-26.47582800496678,-0.4321041249723863,-21.343945987697985,0.17322636926779694,-0.31049927673840333,-5.545624394516776,7.270865094027678,1.7741409579015945,39.084409280742626
0.92,0.023023023023023025,-20.736202845106188,-7.433137269095396,-13.559495174985914,-19.95528407493914,-20.71957066674247,2.0543977554703434,33.819905001243114,-2.538830081699494,37.661182614328645,10.760308657623714,-24.627593734222838,27.35670096212019,5.444033405414667,-26.47909117415519,-0.43203854660049756,-21.34469221855736,0.17246172857041855,-0.3103192590278152,-5.546419987197541,7.270665877014014,1.7730503604021104,39.08587507862563
0.96,0.024024024024024024,-20.73635838016328,-7.434322600200575,-13.561376076619894,-19.956481806049464,-20.718463811891144,2.054670978286854,33.822256851235124,-2.5395575706759446,37.663429119991854,10.763701067200065,-24.628787193017374,27.35801142868382,5.4450641621303735,-26.48240806176697,-0.4319680065465798,-21.345396909332454,0.1716597904689683,-0.3101300004744321,-5.5472306770282716,7.270428379858872,1.7719021131364707,39.08726361125699
1.0,0.025025025025025023,-20.736449616087935,-7.435531311460118,-13.563284702066955,-19.95765797648297,-20.717240661540444,2.0549484109255105,33.82459925578399,-2.5403085891119788,37.665640963631255,10.767205886914594,-24.62994658007603,27.359283585033115,5.44612432253808,-26.485778770367858,-0.43189249163396537,-21.346060127708185,0.1708202608425477,-0.30993160790709695,-5.548056488392671,7.270152089872747,1.7706960327240613,39.08857452305332
1.04,0.026026026026026026,-20.736476664510004,-7.436763119371163,-13.565220235313122,-19.95881219317622,-20.715901786097234,2.055230009167561,33.82693269368644,-2.5410831982297997,37.66781799721049,10.770823484025636,-24.63107198921695,27.360517392693996,5.447214310773547,-26.48920339848086,-0.43181198829539497,-21.34668192584446,0.1699428331632671,-0.3097241940993106,-5.54889745536109,7.269836466636276,1.769431931200716,39.08980743792069
1.08,0.02702702702702703,-20.736439635974484,-7.4380177253197575,-13.56718183068326,-19.959944054054063,-20.714447782660454,2.055515731547121,33.829257645164624,-2.541881458290747,37.66996007349723,10.774554247451476,-24.632163527384893,27.361712813279883,5.44833456849712,-26.492682040451516,-0.4317264825986707,-21.347262340249333,0.1690271890267509,-0.3095078775621757,-5.549753621868311,7.269480942014295,1.7681096160092118,39.09096195909297
1.12,0.028028028028028028,-20.736338639798753,-7.43929481567304,-13.569168612792046,-19.961053148074075,-20.712879275203044,2.055805539316995,33.83157459180357,-2.5427034285487666,37.672067045941816,10.778398587356243,-24.633221314696467,27.362869808459685,5.449485555009522,-26.496214786307092,-0.43163596027331685,-21.347801391649327,0.16807299870419978,-0.3092827823324099,-5.550625041894952,7.269084920174173,1.7667288899934794,39.092037668966626
1.16,0.029029029029029027,-20.736173783925615,-7.440594061874993,-13.57117967650472,-19.962139055277476,-20.711196914755376,2.056099396414885,33.83388401648772,-2.5435491672006054,37.67413876855306,10.782356934721248,-24.634245484489906,27.36398833992486,5.450667747367582,-26.499801721609686,-0.43154040673818655,-21.34829908485698,0.16707992171660746,-0.3090490377558054,-5.551511779652228,7.268647777609429,1.7652895513966642,39.093034128932544
1.2,0.03003003003003003,-20.735945174772137,-7.441915120546207,-13.573214086908864,-19.963201346846894,-20.70940137958853,2.056397269430004,33.83618640333639,-2.5444187313328155,37.676175095771086,10.786429740900465,-24.635236183379263,27.365068369355583,5.451881640499256,-26.503442927303233,-0.4314398071299502,-21.348755408635675,0.166047607431741,-0.30880677826651803,-5.552413909769769,7.268168863169675,1.7637913938631649,39.09395087920552
1.24,0.031031031031031032,-20.735652917074276,-7.4432576335880904,-13.575270879298445,-19.964239585171505,-20.707493375395796,2.0566991275701105,33.838482237638026,-2.5453121768656572,37.678175882337214,10.7906174771587,-24.636193571312653,27.36610985838611,5.453127747317297,-26.507138479554417,-0.43133414633240175,-21.349170335561862,0.16497569568450376,-0.30855614316258034,-5.553331517486196,7.267647498098024,1.7622342064447925,39.09478743865213
1.28,0.03203203203203203,-20.735297113727285,-7.4446212282919815,-13.577349059171357,-19.9652533239199,-20.705473635470703,2.0570049426289785,33.84077200578309,-2.5462295584939914,37.68014098316078,10.794920634190966,-24.637117821634295,27.367112768569356,5.4544065988308645,-26.51088844958746,-0.4312234090065168,-21.34954382188474,0.16386381742130648,-0.30829727637803706,-5.5542646988421325,7.26708297607718,1.7606177736111912,39.09554330461771
1.32,0.03303303303303303,-20.73487786562195,-7.446005517453609,-13.579447602241764,-19.966242108121214,-20.70334292087989,2.057314688954322,33.84305619519541,-2.5471709296252567,37.6820702531829,10.799339721621433,-24.63800912115005,27.368077061340824,5.455718744254319,-26.51469290351282,-0.43110757962119717,-21.349875807383548,0.16271159536907562,-0.30803032625211213,-5.5552135608753215,7.266474563285486,1.7589418752646728,39.09621795275332
1.36,0.03403403403403403,-20.73439527147666,-7.447410099493375,-13.58156545446852,-19.967205474254932,-20.701102020629047,2.0576283434161895,33.84533529426192,-2.5481363423146384,37.68396354723703,10.803875267480233,-24.638867670196117,27.369002697981884,5.457064751112416,-26.518551902149802,-0.4309866424846353,-21.350166215222554,0.1615186447295296,-0.3077554452958197,-5.55617822181748,7.2658214984643275,1.7572062867596203,39.09681083684346
1.4000000000000001,0.035035035035035036,-20.733849427665415,-7.448834558582908,-13.58370153210096,-19.96814295034982,-20.698751751820208,2.0579458853758483,33.84760979226051,-2.5491258471975247,37.68582071990642,10.808527817656316,-24.639693682710583,27.369889639582553,5.458445205341058,-26.522465500843072,-0.430860581776231,-21.35041495180395,0.16028457389935005,-0.30747278995643923,-5.557158811292533,7.265122992998346,1.7554107789266242,39.09732138863565
1.44,0.036036036036036036,-20.733240428041775,-7.450278464778361,-13.585854721743397,-19.96905405609245,-20.696292959798622,2.0582672966551754,33.84988017928594,-2.5501394934193726,37.687641625378255,10.813297935324409,-24.640487386307445,27.37073784700379,5.459860711382702,-26.52643374927313,-0.4307293815789944,-21.350621906618738,0.15900898521687012,-0.30718252038027843,-5.558155470515827,7.264378231010033,1.7535551181015263,39.09774901767272
1.48,0.037037037037037035,-20.732568363758944,-7.451741374160903,-13.588023880439591,-19.969938302945785,-20.69372651828743,2.058592561506576,33.85214694617361,-2.5511773285630888,37.68942611729459,10.81818620034403,-24.64124902235277,27.371547280839447,5.461311892275487,-26.530456691260746,-0.4305930259123673,-21.350786952095845,0.15769147573589107,-0.3068848001741534,-5.559168352493923,7.263586369470362,1.7516390661595493,39.09809311112904
1.52,0.03803803803803804,-20.731833323086036,-7.453222828984857,-13.59020783577856,-19.970795194278214,-20.691053329508357,2.058921666583449,33.854410584421075,-2.5522393985740544,37.69117404859984,10.823193208628421,-24.641978846042594,27.372317901377908,5.462799389735076,-26.534534364565395,-0.4304514987653964,-21.350909943449643,0.15633163802722558,-0.3065797961660177,-5.560197622224521,7.262746538327216,1.7496623805547062,39.098353033651755
1.56,0.03903903903903904,-20.731035391220704,-7.454722357833928,-13.592405386023007,-19.971624225503533,-20.688274324286667,2.0592546009112254,33.85667158610708,-2.553325747682914,37.692885271385045,10.828319571481071,-24.64267712648219,27.37304966856357,5.464323864228153,-26.53866680067777,-0.4303047841301913,-21.350990718526067,0.15492906100854742,-0.306267678165175,-5.561243456896096,7.2618578406534855,1.7476248143646862,39.098528127208404
1.6,0.04004004004004004,-20.730174650098302,-7.456239475785958,-13.594615300261687,-19.972424884232296,-20.68539046213863,2.059591355858992,33.858930443808035,-2.5544364183262678,37.69455963672859,10.833565914897472,-24.643344146766292,27.37374254195822,5.465885995036457,-26.54285402460635,-0.4301528660356016,-21.351029097647586,0.15348333080310453,-0.30594861872251267,-5.562306046086745,7.2609193528168126,1.7455261163414353,39.098617710942136
1.6400000000000001,0.04104104104104104,-20.729251178197792,-7.457773684586615,-13.596836318587021,-19.973196650434947,-20.6824027313397,2.0599319251117354,33.861187650511724,-2.5555714510653975,37.69619699453358,10.83893287882954,-24.643980204059844,27.37439648070243,5.467486480310162,-26.547096054658162,-0.4299957285810472,-21.35102488345728,0.1519940316278255,-0.30562279289119404,-5.563385591961765,7.259930124673066,1.7433660309676513,39.09862108103607
1.68,0.04204204204204204,-20.72826505034462,-7.45932447283243,-13.599067152299243,-19.973938996617136,-20.67931214897172,2.060276304643225,33.86344369952813,-2.556730884503177,37.69779719336168,10.844421116410048,-24.644585609678877,27.37501144347711,5.469126037109371,-26.551392902213767,-0.429833355970437,-21.35097786076226,0.15046074671131618,-0.3052903779882471,-5.56448230946946,7.2588891797857755,1.7411442985194332,39.09853751058831
1.72,0.043043043043043044,-20.72721633751085,-7.460891316163545,-13.60130648413834,-19.974651388007697,-20.67611976094744,2.0606244926895565,33.86569908439721,-2.5579147551993136,37.69936008026348,10.850031293134276,-24.645160689171053,27.37558738846527,5.470805401432379,-26.55574457149654,-0.4296657325461124,-21.350887796376732,0.14888305924220568,-0.30495155335748725,-5.5655964265346025,7.257795515673837,1.7388606551353358,39.09836624949918
1.76,0.044044044044044044,-20.726105106612817,-7.462473677466563,-13.60355296854507,-19.97533328275958,-20.672826642010655,2.0609764897233958,33.86795429879344,-2.5591230975840777,37.70088550060531,10.855764085995947,-24.645705782395417,27.376124273314186,5.47252532822935,-26.560151059336352,-0.4294928428227527,-21.35075443896503,0.14726055334825616,-0.3046065001342105,-5.56672818424903,7.25664810408997,1.7365148328920958,39.09810652437262
1.8,0.04504504504504504,-20.72493142030673,-7.464071007087794,-13.605805231952283,-19.9759841321642,-20.66943389571036,2.0613322984289364,33.870209836427094,-2.560355943870686,37.70237329789248,10.861620182574384,-24.646221243600905,27.376622055098057,5.47428659139991,-26.56461235492775,-0.42931467152118086,-21.350577518884897,0.14559281510660124,-0.30425540101208953,-5.567877837058753,7.255445891332505,1.7341065598873107,39.09775753843337
1.84,0.04604604604604605,-20.723695336782516,-7.465682743057244,-13.608061873107744,-19.976603380879535,-20.665942654347297,2.0616919236776132,33.87246619094194,-2.561613323966503,37.703823313589005,10.867600280069665,-24.646707441503143,27.37708069028132,5.476089983773149,-26.569128439582737,-0.4291312036020099,-21.35035674803142,0.143879433585421,-0.3038984400127037,-5.569045652946983,7.254187798593227,1.731635560329369,39.09731847146214
