t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
0.0,0.0,-6.088890268491598,8.54483949362567,4.898187188949014,-16.545029355941722,-39.30272742433374,25.33792110197129,19.39119863471635,6.807998165726381,-5.204439871766439,7.054767715330367,-13.891680323960127,-18.993241230296594,-3.492155843439819,-13.16312238808525,20.626187294472665,-16.609207704622367,20.554747626608027,-34.759779824899816,-7.490527155991706,-8.23095106405558,26.398765087546202,-22.668260487334695,-4.727556553985365,29.648058815254473,-32.3532469116532,5.521716548256475,32.9476224920206,-8.37716422635912,12.07460730567333,-0.6159830524967203,25.277048808214605,32.41243094814996,-22.313896660639617
0.04,0.001001001001001001,-6.089378129378905,8.545517789865816,4.8985748921453975,-16.546362433280258,-39.30588083784096,25.339943692176803,19.39274420086232,6.808539220930133,-5.204865852564715,7.0553217036165385,-13.892792145860621,-18.994764626642908,-3.4924463778213544,-13.164186096939407,20.62782847302926,-16.610546049016335,20.55639017559944,-34.762567160965794,-7.491130984739942,-8.23162205143818,26.40087165707153,-22.670086177710324,-4.727940441817822,29.65042594134599,-32.35583518772153,5.522156008320115,32.950247835221894,-8.37783592308078,12.075564432841013,-0.6160414815776928,25.279059362034225,32.415018042183206,-22.315684590684224
0.08,0.002002002002002002,-6.089823108097803,8.546152994380185,4.898979127325162,-16.54768226569117,-39.309041863049075,25.342015557593815,19.394401614168963,6.80904710747699,-5.205329727085912,7.055743597222513,-13.89392439332507,-18.996260739991758,-3.4927257156655,-13.165213458462901,20.629335443110097,-16.611954059685676,20.557979210884852,-34.765452180403976,-7.4916656563910715,-8.23225614649084,26.40282429365598,-22.67187037154514,-4.728347206782279,29.652730225809794,-32.358322348810354,5.52274219683175,32.95278975764655,-8.378395297466186,12.076620732839341,-0.6159542565346487,25.28105400114659,32.41752353119773,-22.31748371764902
0.12,0.003003003003003003,-6.09022466694899,8.546744965293604,4.8993998180325375,-16.548988834060577,-39.31221170541836,25.34413687462421,19.396171271504645,6.809521824144236,-5.205830815888781,7.056033915991039,-13.895077033453498,-18.997729156781194,-3.4929942225255277,-13.166204194373364,20.630708474950143,-16.61343206002405,20.559514750211783,-34.76843487160412,-7.49213162602133,-8.232853511618147,26.40462330986156,-22.673613227121297,-4.728776697811932,29.65497160609893,-32.36070836647312,5.52347514297092,32.955248459772065,-8.37884249363267,12.07777603313133,-0.6157214857949098,25.283032309110403,32.41994734458133,-22.319294252564934
0.16,0.004004004004004004,-6.090582246565477,8.54729348694507,4.899836902391587,-16.550282148365373,-39.31539154222885,25.346307797434243,19.398053545336694,6.8099633662031485,-5.206368457195583,7.0561932179340685,-13.896250006334247,-18.99916947467571,-3.49325229272009,-13.167158014489054,20.631947779608804,-16.614980396066134,20.56099678296258,-34.77151523775208,-7.492529263601225,-8.233414314793164,26.406269043433852,-22.675314895021334,-4.729228804418579,29.657150021949718,-32.36299320959926,5.524354998576455,32.95762408795189,-8.379177646076748,12.079030178884876,-0.615343234394657,25.2849938712949,32.42228943152104,-22.32111644996943
0.2,0.005005005005005005,-6.090895265764799,8.547798269894265,4.90029033316359,-16.551562247438298,-39.318582523470056,25.3485284580222,19.400048782968998,6.810371725270201,-5.206942006842471,7.056222098700422,-13.897443225211331,-19.000581302171806,-3.4935003493934453,-13.16807461662655,20.633053508744435,-16.616599436100092,20.562425270473497,-34.774693296639654,-7.492858854080191,-8.233938729489065,26.40776185703484,-22.67697551812353,-4.729703456588309,29.65926541549874,-32.36517684342531,5.52538203847577,32.95991673405688,-8.379400879824694,12.080383033277945,-0.6148195238397794,25.28693827499824,32.42454976081908,-22.322950608207794
0.24,0.006006006006006006,-6.091163121411831,8.548258950836338,4.900760077807971,-16.552829198786387,-39.32178577272058,25.350798966273015,19.402157305711626,6.81074688917806,-5.207550838201169,7.056121191125653,-13.898656576659118,-19.001964258194292,-3.4937388446094126,-13.16895368651514,20.634025754417753,-16.61828957025461,20.563800146360535,-34.77796908046,-7.493120597404448,-8.234426934601517,26.40910213804327,-22.678595231609314,-4.73020062471408,29.661317731423885,-32.367259228584075,5.526556660902897,32.96212643512245,-8.379512310593217,12.081834477775873,-0.6141503320183708,25.288865109584947,32.426728320717835,-22.324797069782605
0.28,0.007007007007007007,-6.091385188292726,8.5486750924256,4.901246118546839,-16.554083098462225,-39.32500238801776,25.353119410000108,19.404379407981164,6.811088841866357,-5.208194342072441,7.055891164863137,-13.899889920764208,-19.003317971683853,-3.49396825947952,-13.169794897727893,20.634864548923307,-16.620051210059657,20.565121316851872,-34.78134263558785,-7.493314608466564,-8.234879114361817,26.410290298421042,-22.68017416298266,-4.730720319565203,29.663306917109722,-32.369240320191246,5.527879388006137,32.96425317299982,-8.37951204495989,12.083384412380966,-0.613335593163769,25.29077396664273,32.42882511873393,-22.326656221751513
0.32,0.008008008008008008,-6.091560819000726,8.549046183008858,4.901748452433251,-16.555324070987584,-39.32823344271759,25.35548985497489,19.406715356330725,6.811397563292209,-5.208871926551675,7.0555327260952465,-13.901143091314445,-19.004642081176286,-3.494189104325849,-13.170597911629395,20.635569864648662,-16.62188478798009,20.56638866112674,-34.78481402234389,-7.493440916985367,-8.235295458240781,26.41132677464406,-22.681712432101506,-4.731262592293706,29.6652329228374,-32.37112006696864,5.529350866445695,32.96629687400993,-8.379400180542909,12.08503275585456,-0.612375197867305,25.292664440158998,32.43084018150183,-22.32852849617337
0.36,0.009009009009009009,-6.091689343834722,8.549371636269166,4.902267091423296,-16.556552269329043,-39.3314799863453,25.357910344944393,19.409165388408784,6.811673029360496,-5.209583016866718,7.055046617323344,-13.902415895994942,-19.005936234373785,-3.4944019188790953,-13.171362377340168,20.636141613961275,-16.62379075692121,20.567602031660712,-34.788383314742525,-7.493499467314971,-8.235676160843385,26.41221202769586,-22.683210151221182,-4.731827534477506,29.667095701999298,-32.37289841040335,5.530971868081207,32.9682574085989,-8.379176806189811,12.086779445911638,-0.6112689931402014,25.294536126717478,32.432773554626856,-22.33041437060285
