t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31
0.0,0.0,-19.135827333999952,-35.71114348448824,13.072756763746007,8.86185689350109,27.683308944444544,-20.47256871975863,36.851227578243225,11.232305989884786,2.0375148202633104,-27.07908622280273,-35.752005524712615,-29.48858034931126,8.515630114787037,-22.01786191769683,12.638643077424087,34.10597418345309,1.0593297951055025,-31.398545165606645,-39.45808419664268,30.191788566644686,5.6919032265984,-18.713098590553233,8.5764133094747,26.038872779138593,12.542496231126812,12.699975973443722,21.826317996293177,22.679640384985053,-37.03761710525913,-34.13066289220218,29.506898843549592,27.021072680011535
0.04,0.001001001001001001,-19.1373620369367,-35.71400801502472,13.07380040551489,8.862559324047377,27.685519722087687,-20.474207604801112,36.8541647917692,11.233198566916512,2.0376673555034843,-27.08126457650161,-35.75487309928461,-29.49094560929144,8.516300424189488,-22.01962739024328,12.63964454788691,34.108701331405335,1.0594089587881277,-31.401059867319642,-39.461243048790855,30.19419391366621,5.692357092500391,-18.714598795477244,8.57709467346063,26.04094880839229,12.543490837726255,12.700983721433131,21.828052289472122,22.681450266082937,-37.04058108107982,-34.13339999938257,29.50925479673326,27.023225945642196
0.08,0.002002002002002002,-19.138913331599337,-35.71688508446948,13.074874398164539,8.863310402985107,27.68773682008173,-20.47579989255719,36.85712171986129,11.234180195238745,2.0377084928085,-27.0834526227069,-35.75785225287404,-29.493226065216486,8.51691567864746,-22.021376888254448,12.640647668883096,34.11133024869795,1.0594878268453125,-31.403663424701524,-39.46435488203231,30.19664126167889,5.692964412540177,-18.716040040943625,8.577679905705297,26.043024570054445,12.544482606493393,12.702007723426197,21.82985358433791,22.68320069703463,-37.043496819645235,-34.13619611810373,29.511599741729054,27.02533611697541
0.12,0.003003003003003003,-19.14048135464,-35.71977467584268,13.07597884448606,8.864110534806132,27.68996024928776,-20.477345801030683,36.860098029374996,11.235251647878876,2.0376383324993745,-27.085650438007328,-35.760943167313556,-29.495422128486354,8.517475847271724,-22.023110289676417,12.641652364248397,34.11386110048183,1.0595665831652756,-31.406354652396868,-39.46742022392075,30.199130919884688,5.693725199840777,-18.717422648902893,8.578168864870023,26.045099736603692,12.54547167668052,12.703048207372804,21.83172129956405,22.684892006115472,-37.046364435906185,-34.13905214675297,29.513933578187963,27.027403589341095
0.16,0.004004004004004004,-19.14206623930569,-35.72267677841836,13.077113855276643,8.864960104117086,27.692190003217714,-20.47884553044065,36.863093406115844,11.236413689800546,2.0374569794974633,-27.087858092435823,-35.76414602367303,-29.497534217781695,8.51798088890687,-22.024827480617738,12.642658574557927,34.11629404537319,1.0596454048135993,-31.40913229935538,-39.47043959307545,30.201663220956164,5.6946394580221655,-18.718746918250332,8.578561370655933,26.047173972303714,12.54645822083564,12.704105421371453,21.833654831896812,22.686524516147006,-37.04918406262236,-34.141969005769404,29.51625621443769,27.02942871252728
0.2,0.005005005005005005,-19.14366811542941,-35.72559138778973,13.078279549453129,8.865859475619171,27.694426058111944,-20.480299263432528,36.86610755481192,11.237667077953493,2.0371645434927093,-27.090075649643452,-35.767461001800974,-29.499562759005943,8.518430752194678,-22.02652835552975,12.643666257531525,34.11862923523569,1.0597244622376192,-31.41199504938491,-39.473413499378886,30.204238521111325,5.695707181250326,-18.72001312466732,8.578857203688258,26.049246933219905,12.547442444650642,12.705179633955233,21.83565355611075,22.688098544183003,-37.05195585004031,-34.14494763818113,29.51856756773277,27.03141179082508
0.24,0.006006006006006006,-19.14528710941984,-35.728518505942056,13.079476054170591,8.866808994066536,27.696668373014127,-20.481707165282803,36.86914019911238,11.239012561325264,2.036761139116686,-27.092303167062838,-35.770888279835546,-29.501508185254767,8.518825375609788,-22.02821281739521,12.644675388460499,34.120866814972686,1.0598039194685076,-31.414941521751075,-39.47634244416658,30.20685720019736,5.696928354259414,-18.721221520459686,8.579056105389657,26.051318267244273,12.548424586815175,12.70627113441061,21.837716824962083,22.689614401207084,-37.05467996557514,-34.14798901015611,29.520867564508233,27.033353083075525
0.28,0.007007007007007007,-19.14692334424961,-35.731458141333086,13.080703504945522,8.867808984203299,27.698916889843282,-20.483069384096883,36.87219108161254,11.240450880994416,2.0362468861204532,-27.094540696061006,-35.77442803368466,-29.50337093681273,8.51916468746769,-22.029880777925126,12.645685960656339,34.12300692232957,1.0598839343211337,-31.417970271824,-39.479226920409474,30.209519661783805,5.698302952347399,-18.722372334392652,8.57915777784266,26.053387614128223,12.549404918876226,12.707380233128855,21.839843969140194,22.6910723918419,-37.05735659349617,-34.151094111567794,29.523156140636253,27.035252802718247
0.32,0.008008008008008008,-19.14857693944209,-35.73441030898052,13.081962045783188,8.868859750679169,27.701171533462606,-20.48438605099965,36.87525996390601,11.241982770184855,2.035621909557243,-27.096788282081576,-35.77808043647493,-29.505151461176975,8.519448605905101,-22.031532157763586,12.646697985921893,34.12504968770581,1.059964658591796,-31.421079791772566,-39.48206741288905,30.212226333265676,5.699830941345659,-18.72346577152202,8.57916188364138,26.055454605522872,12.550383745103257,12.708507261989853,21.842034297217403,22.692472814069887,-37.05998593461701,-34.15426395657608,29.52543324168524,27.037111117841967
0.36,0.009009009009009009,-19.15024801105664,-35.73737503055653,13.083251829308661,8.86996157794373,27.703432211744868,-20.485657280318264,36.87834662666438,11.243608954321006,2.0348863399700097,-27.09904596477613,-35.78184565796911,-29.50685021310782,8.519677038832748,-22.03316688670047,12.647711495045511,34.12699523397647,1.0600462382539204,-31.424268511306444,-39.48486439836561,30.21497766597705,5.701512277562977,-18.724502013021205,8.579068045732757,26.05751886502653,12.551361402358749,12.70965257477796,21.844287095597284,22.693815958965594,-37.06256820599026,-34.15749958422455,29.527698823180803,27.03892815123684
