t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35
0.0,0.0,38.034094248922585,2.4664271349625313,-17.23598561626689,-20.04083063151785,5.881441473072517,-0.6349595534388939,-22.109742973337184,39.62599209621468,33.389849045586395,-23.430268613116567,-18.261548822599455,-16.27244752582711,32.09767439758286,3.8805557357234814,4.780120307952957,-3.025545696528228,38.23039506428586,-27.865707698062998,42.96095376944716,-12.001355760408675,-12.426627494148002,-6.654267801301486,-19.474225740607956,4.90407818915306,-21.063863576867877,19.72025018010997,-21.100487429264078,6.052349303433723,21.30986974766848,-14.830088925211149,-9.390495015736134,18.322772277370078,13.617903854663272,-12.910145400856818,-16.43422448412792,-28.095768625870075
0.04,0.001001001001001001,38.03712665024781,2.4666160098671064,-17.237366058372036,-20.042439725879508,5.881908990290049,-0.6350118425053484,-22.111518276668377,39.629161367178604,33.39251917792122,-23.432152024771188,-18.26301126591448,-16.273756112081852,32.10023616226973,3.880858976340587,4.780495022515657,-3.0257877664272645,38.233453060595295,-27.8679440254329,42.96438772421308,-12.002318035277238,-12.427630930401689,-6.654803696141396,-19.475785003679963,4.904467677618573,-21.065558197442325,19.72182750121371,-21.10218141975167,6.052831530420795,21.311569166869063,-14.83127739052129,-9.391248088920989,18.324233795114303,13.61898361849596,-12.911183734116586,-16.435542312388133,-28.09802108342307
0.08,0.002002002002002002,38.04018037191518,2.4666642157525547,-17.23883717453485,-20.04390930313459,5.882377260850664,-0.6349475539417909,-22.113319278256842,39.632380271869735,33.3951106413192,-23.43399780720274,-18.26449625565364,-16.27503113372226,32.10290727861637,3.881161900893705,4.780923015005701,-3.026109032496293,38.23654634976877,-27.87019360191383,42.96781052023039,-12.003308899472602,-12.428526584750397,-6.655327782632153,-19.477361647474783,4.904788878121351,-21.067281141498363,19.723342769450756,-21.103866400263314,6.053318484936469,21.313317069513303,-14.832422450756573,-9.392013918020204,18.32562240028756,13.620009134242611,-12.912210147855404,-16.436818151610836,-28.100342856528613
0.12,0.003003003003003003,38.04325609904828,2.466571571882925,-17.24039922335192,-20.045239203234043,5.8828460538006935,-0.6347665261973671,-22.11514600558615,39.63564956162799,33.39762360094701,-23.435806177055834,-18.266003603119646,-16.276272396797797,32.105687605077684,3.881464525109418,4.781404405526141,-3.02650946544577,38.23967549331133,-27.872457095201767,42.97122235861718,-12.004328275141612,-12.429313457170787,-6.655840083577799,-19.47895566087748,4.905041354970368,-21.06903288035865,19.72479595528845,-21.105543190587877,6.053810546166398,21.315113637248647,-14.833524038896499,-9.392792353536858,18.326937862253576,13.620981178260687,-12.91322508807931,-16.43805240917042,-28.102735234694936
0.16,0.004004004004004004,38.04635456585812,2.466337829906614,-17.24205249359193,-20.046429308085802,5.883315186640738,-0.6344685758503055,-22.1169984934115,39.6389700160431,33.400058208421875,-23.43757732769422,-18.267533095354835,-16.277479737165603,32.10857699020345,3.881766863996512,4.78193931055034,-3.026989043227953,38.24284106125622,-27.87473518100105,42.97462345547064,-12.00537608408619,-12.429990557986411,-6.656340627349658,-19.480567017509237,4.905224660642698,-21.0708139024064,19.7261870341599,-21.10721259636649,6.054308103109134,21.316959044645206,-14.834582082210266,-9.393583247239768,18.328179968286445,13.621900534978595,-12.914228986999738,-16.439245474317328,-28.105199561260644
0.2,0.005005005005005005,38.049476556033014,2.465962674455539,-17.243797303849686,-20.047479540906977,5.883784525342846,-0.634053497659126,-22.118876783791624,39.64234244327221,33.402414601743644,-23.439311428976136,-18.269084495081163,-16.278653020604867,32.111575272633935,3.8820689317188655,4.7825278429218345,-3.0275477510188566,38.24604363160458,-27.87702854346886,42.97801404210338,-12.00645224732456,-12.430556907718323,-6.656829447963504,-19.48219567575407,4.905338335444253,-21.072624713157193,19.727515986212055,-21.108875409651713,6.054811554813784,21.31885345901087,-14.835596502305238,-9.3943864522481,18.329348523323,13.622767997232575,-12.915222263212678,-16.440397718127315,-28.107737233992133
0.24,0.006006006006006006,38.05262290312371,2.4654457237896,-17.245634002190123,-20.04838986561379,5.884253984384283,-0.6335210646251005,-22.120780926122887,39.64576768036063,33.40469290521959,-23.441008627027127,-18.270657540635277,-16.27979214293914,32.114682281062734,3.882370741461153,4.783170111839054,-3.0281855812042484,38.24928378975252,-27.879337875667343,42.98139436527385,-12.007556684641466,-12.431011536947963,-6.657306585152016,-19.483841578781234,4.905381907173732,-21.074465835343155,19.728782796088133,-21.110532409485135,6.055321310634781,21.320797040193746,-14.836567215169968,-9.395201823116857,18.330443349725314,13.623584366641149,-12.91620532186635,-16.44150949345892,-28.11034970568161
0.28,0.007007007007007007,38.055794490922935,2.464786530489836,-17.24756296578128,-20.04916028625006,5.884723526798201,-0.6328710280667383,-22.1227109771757,39.64924659356503,33.40689322938162,-23.442669044010376,-18.27225194589888,-16.280897030166596,32.11789783416676,3.882672305287236,4.7838662228248605,-3.0289025333699247,38.25256212790403,-27.881663880023243,42.984764687410234,-12.008689314126885,-12.4313534861935,-6.657772084432327,-19.485504654563258,4.905354890789938,-21.076337809009452,19.729987452744805,-21.112184362494034,6.05583779050396,21.322789940371635,-14.837494131212182,-9.396029215923313,18.331464287054036,13.624350454016758,-12.917178554817168,-16.442581134919244,-28.11303848474344
0.32,0.008008008008008008,38.05899225383832,2.4639845822041146,-17.24958460051498,-20.049790846454922,5.8851931642414135,-0.6321031177072015,-22.124667001133357,39.65278007867866,33.40901567089533,-23.444292777894766,-18.273867400224532,-16.281967638598285,32.12122174050289,3.882973633991093,4.784616277680931,-3.0296986142964903,38.25587924446804,-27.88400726879506,42.988125286827504,-12.00985005170269,-12.43158180580084,-6.658225997168544,-19.487184815889727,4.9052567880826885,-21.078241191623132,19.73112994930454,-21.11383202350758,6.0563614252201035,21.324832303828376,-14.83837715529212,-9.396868488354437,18.332411191852998,13.625067079814118,-12.918142340773725,-16.443612958838184,-28.115805135806273
0.36,0.009009009009009009,38.06221717725769,2.4630393024495754,-17.25169934061389,-20.050281628970072,5.885662957079335,-0.6312170417756927,-22.12664906963347,39.65636906135755,33.411060312460634,-23.44587990222094,-18.27550356835707,-16.283003955004297,32.12465379837093,3.883274736940127,4.785420374426972,-3.0305738379588885,38.2592357434378,-27.886368764547612,42.99147645793714,-12.011038810636755,-12.431695555850698,-6.658668380629101,-19.488881960376965,4.90508708734758,-21.080176558194246,19.732210282943438,-21.11547613619316,6.056892656756138,21.326924266716755,-14.839216186751619,-9.397719499795361,18.333283937445625,13.62573507461481,-12.919097045428527,-16.444605263251297,-28.118651280298167
