t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0,0.0,14.76311388176419,15.612773678456044,-0.03397214502319052,10.238131456280524,-15.063687278638582,-2.276842619088025,-10.644965811096798,-39.923880471221324,-8.872404320860547,21.73840909228736,15.259412085538568
0.04,0.001001001001001001,14.764292784248422,15.614019080739132,-0.033976926787045725,10.238945517092821,-15.064896316713106,-2.2770250357512696,-10.645823531473031,-39.92708612679798,-8.873124474229556,21.74014092987777,15.260621648192059
0.08,0.002002002002002002,14.765549108152019,15.615240464248924,-0.033931620869377246,10.23972119510594,-15.066177200908113,-2.277255165598342,-10.646584079942008,-39.930339265997475,-8.873878298373887,21.741899926159928,15.261842486420612
0.12,0.003003003003003003,14.766882942111783,15.616437686303335,-0.0338364671046768,10.2404583500293,-15.067529540820798,-2.277533118621392,-10.64724716128093,-39.933639577082,-8.874665707590022,21.74368561278698,15.26307452966664
0.16,0.004004004004004004,14.768294371544624,15.617610608240014,-0.03369169445875113,10.241156838845944,-15.068952923199477,-2.277859010790072,-10.647812500028348,-39.93698674465035,-8.875486612851647,21.745497510339888,15.264317705406395
0.2,0.005005005005005005,14.769783478382884,15.618759095423577,-0.03349752109883494,10.241816515910322,-15.07044691194711,-2.278232963878903,-10.648279840399853,-39.94038044952525,-8.876340921788021,21.747335128266254,15.265571939053157
0.24,0.006006006006006006,14.771350340782737,15.61988301726203,-0.03325415445956523,10.242437233052131,-15.072011048132333,-2.2786551052795887,-10.648648946209246,-39.94382036863908,-8.877228538662289,21.74919796482581,15.266837153857614
0.28,0.007007007007007007,14.772995032805746,15.62098224723261,-0.03296179130475214,10.243018839686146,-15.073644850008519,-2.279125567798228,-10.64891960079568,-39.94730617491828,-8.878149364349778,21.75108550704334,15.268113270805621
0.32,0.008008008008008008,14.7747176240737,15.622056662917261,-0.03262061778487734,10.243561182927992,-15.075347813041365,-2.279644489437379,-10.649091606957269,-39.95083753716684,-8.879103296316334,21.752997230669784,15.269400208513552
0.36,0.009009009009009009,14.776518179396863,15.623106146047945,-0.0322308094902463,10.244064107715797,-15.077119409945572,-2.280212013162929,-10.649164786891589,-39.95441411994904,-8.880090228596744,21.7549326001523,15.270697883121443
0.4,0.01001001001001001,14.77839675837577,15.624130582561909,-0.031792531499716614,10.24452745693763,-15.078959090731107,-2.2808282866557343,-10.649138982143505,-39.958035583471855,-8.88111005177331,21.756891068614003,15.272006208184145
0.44,0.011011011011011011,14.780353414976787,15.625129862667045,-0.03130593842491984,10.244951071564696,-15.080866282759603,-2.281493462047994,-10.649014053560714,-39.96170158346729,-8.882162652954626,21.758872077844163,15.273325094560683
0.48,0.012012012012012012,14.782388197081616,15.626103880917412,-0.030771174449889548,10.245334790790162,-15.082840390811429,-2.282207695644333,-10.64878988125738,-39.96541177107496,-8.883247915754612,21.76087505829961,15.274654450302036
0.52,0.013013013013013013,14.784501146011003,15.627052536298965,-0.030188373366003503,10.245678452173573,-15.084880797163969,-2.2829711476275776,-10.64846636458618,-39.96916579272529,-8.884365720271871,21.76289942911805,15.275994180537532
0.56,0.014014014014014014,14.786692296022908,15.627975732325494,-0.029557658602142756,10.245981891790743,-15.086986861681641,-2.283783981749213,-10.64804342211909,-39.972963290023536,-8.885515943069429,21.76494459814404,15.277344187360093
0.6,0.015015015015015015,14.788961673785453,15.628873377144732,-0.028879143249965343,10.246244944389037,-15.089157921918186,-2.284646365004525,-10.647520991637167,-39.97680389963508,-8.886698457154912,21.76700996196833,15.278704369710509
0.64,0.016016016016016016,14.791309297824977,15.629745383654583,-0.028152930084186865,10.24646744354795,-15.091393293231771,-2.2855584672924376,-10.646899030129616,-39.980687253172256,-8.887913131961245,21.769094905981255,15.280074623260978
0.68,0.017017017017017015,14.793735177949584,15.63059166962932,-0.02737911157775473,10.24664922184487,-15.093692268913424,-2.2865204610600802,-10.646177513802304,-39.98461297708305,-8.889159833327902,21.771198804440875,15.2814548402981
